"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1839,-16,210,-28,9.494,-0.113,63,1,1855,265,9.607
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1525,-28,48,-30,6.892,-0.164,63,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1513,18,243,-9,7.91,0.167,45,3,1513,354,7.91
4,"+1","COLDPLAY Every Teardrop Is A Waterfall",1405,14,184,27,6.791,0.02,40,4,1405,829,6.882
5,"-1","SUBLIME WITH ROME Panic",1393,2,201,1,6.169,0.013,63,4,1393,513,6.557
6,"=","INCUBUS Adolescents",1338,-15,66,-13,7.664,-0.017,63,3,1436,162,8.791
7,"=","AIRBORNE TOXIC EVENT Changing",1301,-2,137,6,5.667,0.017,63,4,1304,191,5.667
8,"=","AWOLNATION Sail",1261,10,156,9,4.996,0.062,63,8,1261,156,4.996
9,"=","FOO FIGHTERS Rope",1185,6,154,14,7.528,-0.03,63,1,2006,154,12.051
10,"=","NAKED AND FAMOUS Young Blood",1152,2,118,-16,4.561,0.09,63,9,1152,135,4.561
11,"=","MUMFORD & SONS The Cave",1056,-15,47,-25,4.855,-0.009,63,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",983,-20,-43,-19,5.465,-0.054,63,2,1525,146,6.937
13,"=","311 Sunset In July",981,12,124,21,4.082,-0.051,37,13,981,323,4.133
14,"=","RISE AGAINST Help Is On The Way",904,-2,13,10,4.015,-0.099,63,2,1492,103,7.451
15,"=","CAGE THE ELEPHANT Shake Me Down",874,-7,88,-6,6.689,0.032,63,9,1181,94,7.17
16,"=","SEETHER Country Song",810,4,45,16,4.014,-0.021,63,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",785,5,57,-1,2.606,0.005,63,17,785,123,2.606
18,"=","JOY FORMIDABLE Whirring",767,-3,132,1,2.678,0.058,63,18,770,132,2.678
19,"=","RISE AGAINST Make It Stop (September's.....",744,5,127,-12,3.805,0.095,45,19,744,153,3.805
20,"=","LINKIN PARK Iridescent",551,-4,52,-14,2.035,0.035,63,19,555,114,2.386
21,"+1","AVENGED SEVENFOLD So Far Away",543,-3,43,-5,2.072,-0.015,63,21,546,115,2.16
22,"-1","DANGER MOUSE & DANIELE LUPPI Two Against...",540,-12,-6,-6,1.855,-0.038,63,19,598,99,2.155
23,"=","REDLIGHT KING Old Man",511,-11,23,-16,1.828,-0.102,63,17,592,82,2.689
24,"=","TWO DOOR CINEMA CLUB What You Know",493,-2,52,-6,1.625,0.06,63,24,495,81,1.701
25,"=","CAKE Long Time",469,13,84,2,2.184,0.033,63,25,469,84,2.184
26,"=","ADELE Rolling In The Deep",448,2,36,3,1.455,-0.006,63,17,522,48,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",398,6,-7,3,1.367,0.013,52,26,409,89,1.534
28,"+1","PARAMORE Monster",376,5,56,3,1.321,0.008,35,28,376,188,1.495
29,"-1","THREE DAYS GRACE Lost In You",367,-13,-10,-17,2.307,-0.163,63,18,449,56,2.537
30,"+1","KORN Get Up f/Skrillex",298,9,44,10,1.397,0.069,63,30,298,46,1.397
31,"-1","A DAY TO REMEMBER All Signs Point To Lau...",289,-5,14,-7,1.332,-0.019,42,30,294,79,1.361
32,"+1","TV ON THE RADIO Will Do",260,2,12,8,0.705,0.002,63,32,260,58,0.72
33,"-1","STROKES Taken For A Fool",257,-11,39,-22,1.028,-0.037,49,32,268,68,1.148
34,"=","FLORENCE + THE MACHINE You've Got The Lo...",247,-3,24,-12,0.668,0.008,24,34,250,93,0.755
35,"=","MIDDLE CLASS RUT Busy Bein' Born",245,2,18,1,0.774,0.004,59,34,245,46,0.774
36,"+1","SIXX A.M. Lies Of The Beautiful People",207,2,0,3,0.58,-0.015,63,36,219,37,0.776
37,"-1","10 YEARS Fix Me",203,-5,-27,-3,1.106,-0.056,49,34,251,63,2.087
38,"+1","YOUNG THE GIANT Cough Syrup",193,3,59,-2,0.783,0.011,9,38,193,64,0.783
39,"-1","MY CHEMICAL ROMANCE Bulletproof Heart",193,0,-18,6,0.431,0.01,63,19,494,67,1.412
40,"=","TAKING BACK SUNDAY Faith (When I Let You...",179,6,23,3,0.414,0.013,25,40,179,51,0.422
41,"=","MY MORNING JACKET Holdin On To Black Met...",176,3,14,7,0.495,-0.029,63,40,180,52,0.678
42,"+1","PORTUGAL. THE MAN Got It All (This Can't...",171,8,11,10,0.331,0.016,17,42,173,28,0.347
43,"-1","ADELITAS WAY Sick",169,-1,-11,-3,0.545,-0.015,42,41,181,49,0.627
44,"+1","COMPANY OF THIEVES Death Of Communicatio...",160,7,28,7,0.534,0.023,58,42,167,46,0.534
45,"-1","DISTURBED Warrior",155,-2,-9,5,0.709,-0.038,62,35,208,41,0.958
46,"+1","FOSTER THE PEOPLE Helena Beat",146,4,-8,6,0.76,-0.01,11,45,156,55,0.964
47,"+3","VIVA BROTHER Darling Buds Of May",142,5,31,3,0.294,0.015,3,47,142,31,0.294
49,"-3","THEORY OF A DEADMAN Lowlife",142,0,16,1,0.472,0.003,8,46,142,18,0.486
48,"=","GIVERS Up Up Up",142,3,30,1,0.278,-0.001,3,48,142,30,0.279
50,"-1","ART OF DYING Die Trying",139,0,11,-5,0.327,0.012,6,48,139,27,0.327
