"Title","Artist","Spins"
"Radioactive","IMAGINE DRAGONS",2117
"Sweater Weather","NEIGHBOURHOOD",1720
"Panic Station","MUSE",1653
"Safe And Sound","CAPITAL CITIES",1626
"Up In The Air","THIRTY SECONDS TO...",1556
"Stubborn Love","LUMINEERS",1532
"Mountain Sound","OF MONSTERS AND M...",1502
"My Songs Know Wha...","FALL OUT BOY",1364
"Madness","MUSE",1246
"Lover Of The Ligh...","MUMFORD & SONS",1191
"Entertainment","PHOENIX",1140
"Hero","FAMILY OF THE YEA...",1001
"San Francisco","THE MOWGLI'S",991
"Holding On To You","TWENTY ONE PILOTS",985
"Harlem","NEW POLITICS",867
"Breezeblocks","ALT-J",815
"Out Of My League","FITZ & THE TANTRU...",735
"Diane Young","VAMPIRE WEEKEND",697
"Recovery","FRANK TURNER",578
"Inhaler","FOALS",532
"My God Is The Sun","QUEENS OF THE STO...",530
"Demons","IMAGINE DRAGONS",477
"Get Lucky","DAFT PUNK",434
"Down The Road","C2C",427
"Carried Away","PASSION PIT",420
"Soothe My Soul","DEPECHE MODE",377
"Black Chandelier","BIFFY CLYRO",369
"The High Road","THREE DAYS GRACE",368
"Same Love f/Mary ...","MACKLEMORE & RYAN...",323
"If So","ATLAS GENIUS",321
"Miracle Mile","COLD WAR KIDS",319
"Dead Man's Shoes","THE VIRGINMARYS",274
"Timeless","AIRBORNE TOXIC EV...",248
"I Will Steal You ...","JIMMY EAT WORLD",244
"Castle Of Glass","LINKIN PARK",233
"I'll Follow You","SHINEDOWN",211
"Sex","1975",198
"Sacrilege","YEAH YEAH YEAHS",195
"From Nowhere","DAN CROLL",172
"Cabin By The Sea","DIRTY HEADS",172
"Before I Die","PAPA ROACH",169
"Aunt Betty","MIDDLE CLASS RUT",169
"This Disorder","FEATURES",154
"Awkward","SAN CISCO",143
"Hurricane","MS MR",140
"Demon To Lean On","WAVVES",137
"Elephant","TAME IMPALA",135
"Global Concepts","ROBERT DELONG",133
"From Can To Can't","COREY TAYLOR/DAVE...",125
"I Love Lamp","RDGLDGRN",123
