"Title","Artist","Spins"
"Too Close","ALEX CLARE",1944
"Some Nights","FUN.",1740
"Ho Hey","LUMINEERS",1615
"It's Time","IMAGINE DRAGONS",1583
"Oh Love","GREEN DAY",1526
"Runaways","KILLERS",1348
"I Will Wait","MUMFORD & SONS",1341
"Burn It Down","LINKIN PARK",1307
"Little Talks","OF MONSTERS AND MEN",1288
"Tongue Tied","GROUPLOVE",1159
"Kill Your Heroes","AWOLNATION",1079
"Madness","MUSE",1039
"45","GASLIGHT ANTHEM",960
"Little Black Submari...","BLACK KEYS",941
"Take A Walk","PASSION PIT",833
"Days Go By","OFFSPRING",602
"Trojans","ATLAS GENIUS",556
"Hold On","ALABAMA SHAKES",526
"Wait For Me","RISE AGAINST",519
"Headlights","MORNING PARADE",506
"Jump Into The Fog","WOMBATS",502
"Chalk Outline","THREE DAYS GRACE",465
"Unity","SHINEDOWN",427
"Settle Down","NO DOUBT",409
"Itchin' On A Photogr...","GROUPLOVE",375
"Sleep Alone","TWO DOOR CINEMA CLUB",345
"We Come Running","YOUNGBLOOD HAWKE",340
"Reunion","M83",327
"Youth Without Youth","METRIC",302
"Top Of The World","SLIGHTLY STOOPID",291
"Lost In Forever","P.O.D.",288
"Here And Now","SEETHER",287
"Hurts Like Heaven","COLDPLAY",253
"Lights","ELLIE GOULDING",248
"The Afterlife","BUSH",230
"Lost In The Echo","LINKIN PARK",200
"Freedom At 21","JACK WHITE",199
"The Celestials","SMASHING PUMPKINS",192
"Still Swingin","PAPA ROACH",191
"Eyes Wide Open","GOTYE",170
"Gimme Twice","THE ROYAL CONCEPT",147
"Mountain Sound","OF MONSTERS AND MEN",146
"Professional Griefer...","DEADMAU5 F/GERARD WA...",139
"Dance All Night f/Ma...","DIRTY HEADS",136
"Radioactive","IMAGINE DRAGONS",131
"Coming Down","FIVE FINGER DEATH PU...",129
"Promises","NERO",119
"Let's Go","MATT AND KIM",110
"What Makes A Good Ma...","HEAVY",97
"Change","CHURCHILL",90
