"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1816,"+21",128,"+78",11.667,"+0.027",27,1,2006,128,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1645,"+67",265,"+103",7.877,"+0.270",27,2,1645,265,7.877
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1492,"+42",226,"+75",6.111,"+0.021",27,3,1492,226,6.53
4,"=","INCUBUS Adolescents",1386,"+39",142,"+60",8.55,"+0.423",27,4,1386,142,8.55
5,"+1","AIRBORNE TOXIC EVENT Changing",1283,"+53",191,"+110",4.948,"+0.183",27,5,1304,191,5.581
6,"-1","MUMFORD & SONS The Cave",1263,"+25",89,"+53",7.138,"+0.143",27,3,1450,89,7.488
7,"=","RISE AGAINST Help Is On The Way",1226,"+14",94,"+56",7.134,"+0.130",27,2,1492,94,7.451
8,"=","BLACK KEYS Howlin' For You",1211,"+38",98,"+91",5.422,"+0.048",27,2,1525,98,6.937
9,"=","SUBLIME WITH ROME Panic",1157,"+32",181,"+67",5.424,"+0.189",27,9,1157,513,5.424
10,"=","AWOLNATION Sail",1114,"+23",130,"+46",4.656,"-0.059",27,9,1114,130,4.715
11,"=","CAGE THE ELEPHANT Shake Me Down",1008,"+19",18,"+45",6.082,"+0.066",27,9,1181,18,7.17
12,"=","SEETHER Country Song",967,"+38",180,"+57",5.231,"+0.185",27,12,967,180,5.231
14,"-1","BEASTIE BOYS Make Some Noise",912,"+4",-28,"+49",2.683,"-0.105",27,9,1232,29,4.945
13,"+1","NAKED AND FAMOUS Young Blood",912,"+26",113,"+43",3.528,"+0.030",27,13,912,113,3.528
15,"=","YOUNG THE GIANT My Body",878,"+3",54,"+36",3.893,"-0.018",27,11,1149,54,4.668
16,"=","SICK PUPPIES Riptide",760,"+11",59,"+27",2.847,"-0.038",27,16,760,59,2.938
17,"=","REDLIGHT KING Old Man",592,"+5",48,"+7",2.272,"+0.016",27,17,592,82,2.689
18,"=","JOY FORMIDABLE Whirring",508,"+5",64,"+4",1.345,"-0.043",27,18,508,64,1.427
19,"+2","DANGER MOUSE & DANIELE LUPPI Two Against...",502,"+20",99,"+35",1.905,"-0.016",27,19,502,99,2.155
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",494,"+9",60,"+16",1.412,"+0.001",27,19,494,66,1.412
21,"-2","ADELE Rolling In The Deep",494,"-3",38,"+3",3.054,"-0.127",27,17,522,38,3.181
22,"=","LINKIN PARK Iridescent",480,"+19",48,"+42",2.166,"+0.011",27,19,483,114,2.386
23,"+6","COLDPLAY Every Teardrop Is A Waterfall",450,"+116",450,"+116",3.912,"+0.846",4,23,450,450,3.912
24,"-1","THREE DAYS GRACE Lost In You",443,"+11",51,"+13",1.357,"+0.047",27,18,449,51,1.452
25,"-1","CAGE THE ELEPHANT Around My Head",442,"+31",123,"+30",1.526,"+0.104",27,24,442,123,1.526
26,"-1","AVENGED SEVENFOLD So Far Away",397,"+25",115,"+32",1.473,"+0.132",27,25,397,115,1.473
27,"-1","PANIC AT THE DISCO The Ballad Of Mona Li...",374,"+21",81,"+35",1.658,"+0.076",27,25,374,81,1.683
28,"-1","TWO DOOR CINEMA CLUB What You Know",363,"+11",47,"+20",1.207,"-0.030",27,25,363,55,1.244
29,"-1","NEON TREES Your Surrender",333,"-8",-12,"-3",0.937,"-0.038",27,24,398,49,1.328
30,"=","CAKE Long Time",317,"+15",58,"+20",0.999,"+0.041",27,28,317,58,1.13
31,"=","PAPA ROACH Burn",277,"-8",3,"-10",2,"-0.165",27,25,405,41,2.4
32,"+1","RISE AGAINST Make It Stop (September's.....",270,"+23",136,"+13",1.255,"+0.145",9,32,270,136,1.255
33,"+2","FOO FIGHTERS Walk",268,"+30",152,"+29",1.587,"+0.155",9,33,268,152,1.587
34,"-2","BAYSIDE Sick Sick Sick",265,"+1",27,"+2",0.621,"-0.001",27,31,265,39,0.622
35,"-1","STROKES Under Cover Of Darkness",258,"+11",40,"+24",0.784,"+0.054",27,18,452,40,1.234
36,"=","KORN Get Up f/Skrillex",222,"+9",39,"+9",0.718,"+0.036",27,33,222,46,0.736
37,"=","LYKKE LI Get Some",216,"+7",17,"+14",0.676,"+0.042",27,33,230,40,1.009
38,"=","TV ON THE RADIO Will Do",202,"+7",16,"+14",0.569,"+0.045",27,34,202,44,0.587
39,"=","MUMFORD & SONS Roll Away Your Stone",198,"+8",44,"+12",0.558,"+0.013",16,39,198,56,0.558
40,"=","DISTURBED Warrior",196,"+7",21,"+14",0.863,"+0.018",27,35,204,41,0.872
41,"=","BIFFY CLYRO Many Of Horror",192,"+5",16,"+25",0.656,"-0.019",27,31,264,22,0.919
42,"+1","STROKES Taken For A Fool",187,"+14",68,"+13",0.977,"+0.077",13,42,187,68,0.977
43,"-1","SIXX A.M. Lies Of The Beautiful People",187,"+7",22,"+10",0.701,"-0.014",27,37,188,26,0.753
44,"=","MANCHESTER ORCHESTRA April Fool",170,"+7",19,"+19",0.286,"+0.006",27,39,183,23,0.34
45,"+1","MY MORNING JACKET Holdin On To Black Met...",163,"+10",41,"+20",0.453,"-0.012",27,40,168,43,0.678
46,"-1","10 YEARS Fix Me",157,"-1",11,"-9",0.713,"-0.043",13,40,158,42,0.838
47,"=","COMPANY OF THIEVES Death Of Communicatio...",156,"+6",31,"+12",0.441,"+0.030",27,42,156,31,0.441
48,"--","311 Sunset In July",155,"--",155,"--",1.255,"--",1,48,155,155,1.255
49,"-1","MIDDLE CLASS RUT Busy Bein' Born",151,"+4",22,"+3",0.391,"-0.001",23,43,151,46,0.407
50,"-1","A DAY TO REMEMBER All Signs Point To Lau...",146,"+5",42,"+3",0.653,"+0.024",8,47,146,42,0.653
