"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1617,"-36",-86,"-44",8.091,"-0.109",55,1,1739,265,8.866
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1475,"-45",-209,"-46",6.717,"-0.140",55,2,1688,226,7.892
3,"=","INCUBUS Adolescents",1274,"-28",-139,"-22",7.652,"-0.142",55,3,1436,162,8.791
4,"+1","FOO FIGHTERS Walk",1243,"+0",113,"-33",6.241,"-0.057",37,4,1243,354,6.523
5,"-1","COLDPLAY Every Teardrop Is A Waterfall",1234,"-20",-34,"-27",6.058,"-0.207",32,4,1308,829,6.882
6,"=","SUBLIME WITH ROME Panic",1191,"-44",-107,"-51",5.032,"-0.321",55,4,1321,513,6.557
7,"=","AIRBORNE TOXIC EVENT Changing",1172,"-29",-90,"-23",5.052,"-0.033",55,4,1304,191,5.581
8,"=","AWOLNATION Sail",1104,"-2",-8,"-6",4.28,"+0.071",55,8,1141,130,4.715
9,"=","FOO FIGHTERS Rope",1039,"-24",-185,"-2",6.615,"-0.339",55,1,2006,128,12.051
10,"=","BLACK KEYS Howlin' For You",1027,"-6",-19,"-10",6.013,"+0.125",55,2,1525,146,6.937
11,"=","NAKED AND FAMOUS Young Blood",1016,"-12",6,"-17",3.678,"-0.008",55,11,1049,135,4.105
12,"=","MUMFORD & SONS The Cave",999,"-28",-63,"-30",4.766,"-0.013",55,3,1450,89,7.488
13,"=","RISE AGAINST Help Is On The Way",903,"-28",-154,"-13",4.518,"-0.230",55,2,1492,103,7.451
14,"=","311 Sunset In July",866,"-17",37,"-47",3.497,"-0.106",29,14,891,323,3.923
15,"=","CAGE THE ELEPHANT Shake Me Down",787,"-9",-95,"-5",6.081,"-0.038",55,9,1181,47,7.17
16,"=","SEETHER Country Song",777,"+5",-73,"+32",3.997,"-0.042",55,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",722,"-3",49,"-22",2.356,"-0.033",55,17,725,123,2.487
18,"=","JOY FORMIDABLE Whirring",639,"-6",23,"-25",1.948,"+0.040",55,18,651,121,2.061
19,"+1","RISE AGAINST Make It Stop (September's.....",600,"+4",45,"-5",2.789,"-0.024",37,19,607,153,3.097
20,"-1","SICK PUPPIES Riptide",578,"-19",-130,"-16",2.326,"-0.044",55,16,772,77,2.991
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",552,"-16",-39,"-20",1.901,"-0.061",55,19,598,99,2.155
22,"=","AVENGED SEVENFOLD So Far Away",498,"-6",-25,"-14",1.942,"-0.017",55,22,529,115,2.16
23,"=","LINKIN PARK Iridescent",489,"-12",-27,"-12",1.674,"-0.065",55,19,525,114,2.386
24,"=","REDLIGHT KING Old Man",483,"-5",-68,"+8",1.726,"-0.096",55,17,592,82,2.689
25,"=","TWO DOOR CINEMA CLUB What You Know",437,"-8",-18,"-9",1.459,"-0.046",55,25,468,81,1.701
26,"=","ADELE Rolling In The Deep",413,"-2",-28,"+1",1.565,"+0.045",55,17,522,38,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",402,"+11",69,"+9",1.527,"+0.091",44,27,402,89,1.527
28,"=","CAKE Long Time",374,"-5",16,"-11",1.566,"-0.065",55,27,385,63,1.631
29,"=","THREE DAYS GRACE Lost In You",373,"-4",-19,"+1",2.213,"+0.050",55,18,449,56,2.248
30,"=","PARAMORE Monster",318,"-1",28,"-5",1.191,"-0.031",27,30,323,188,1.495
