"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1791,"-9",35,"-35",8.68,"-0.201",67,1,1855,265,9.607
2,"=","FOO FIGHTERS Walk",1522,"+23",134,"+30",6.911,"+0.064",49,2,1544,354,7.928
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1454,"-16",-43,"-3",6.199,"-0.047",67,2,1688,226,7.892
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1360,"+0",47,"+0",6.128,"-0.034",44,4,1405,829,6.882
5,"=","SUBLIME WITH ROME Panic",1348,"-7",62,"-18",5.779,"+0.045",67,4,1393,513,6.557
6,"=","AIRBORNE TOXIC EVENT Changing",1254,"+1",3,"-19",5.595,"+0.146",67,4,1304,191,5.726
7,"=","INCUBUS Adolescents",1228,"-8",-35,"+22",6.488,"+0.027",67,3,1436,162,8.791
8,"=","AWOLNATION Sail",1224,"-7",43,"-19",4.578,"-0.057",67,8,1262,156,5.048
9,"+1","NAKED AND FAMOUS Young Blood",1137,"+0",52,"-20",4.504,"+0.069",67,9,1152,135,4.578
10,"-1","FOO FIGHTERS Rope",1121,"-18",3,"-26",7.519,"+0.026",67,1,2006,161,12.051
11,"=","MUMFORD & SONS The Cave",998,"-17",-71,"-22",4.697,"-0.058",67,3,1450,89,7.488
12,"+1","311 Sunset In July",942,"+24",48,"+46",3.318,"-0.054",41,12,981,323,4.133
13,"-1","BLACK KEYS Howlin' For You",894,"-30",-104,"-5",4.926,"-0.033",67,2,1525,146,6.937
14,"+1","CAGE THE ELEPHANT Shake Me Down",846,"+3",-21,"+17",6.62,"+0.034",67,9,1181,94,7.17
15,"-1","RISE AGAINST Help Is On The Way",832,"-13",-48,"-22",3.728,"-0.049",67,2,1492,103,7.451
16,"=","JOY FORMIDABLE Whirring",766,"+0",55,"-9",2.502,"+0.017",67,16,781,132,2.722
17,"=","CAGE THE ELEPHANT Around My Head",752,"-9",34,"+5",2.211,"+0.008",67,16,798,123,2.698
18,"=","SEETHER Country Song",744,"-2",-10,"+35",3.462,"-0.060",67,11,997,180,5.345
19,"=","RISE AGAINST Make It Stop (September's.....",743,"+3",74,"-11",3.287,"-0.105",49,19,748,153,3.805
20,"=","LINKIN PARK Iridescent",556,"+7",39,"+8",1.785,"-0.021",67,19,556,114,2.386
21,"=","AVENGED SEVENFOLD So Far Away",552,"+20",70,"+48",1.737,"+0.106",67,20,560,115,2.16
22,"=","REDLIGHT KING Old Man",502,"-8",8,"-18",1.775,"-0.017",67,17,592,82,2.689
23,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",499,"-3",-25,"+12",1.586,"+0.013",67,19,598,99,2.155
24,"=","CAKE Long Time",498,"+8",104,"+18",1.85,"-0.016",67,24,500,104,2.296
25,"=","TWO DOOR CINEMA CLUB What You Know",468,"-7",3,"-6",1.273,"-0.047",67,24,495,81,1.701
26,"=","ADELE Rolling In The Deep",425,"-10",-25,"+5",1.294,"-0.039",67,17,522,48,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",408,"+9",26,"+31",1.238,"-0.002",56,26,412,89,1.534
