"Title","Artist","Spins"
"Ex's and Oh's","ELLE KING",2762
"Renegades","X AMBASSADORS",2737
"First","COLD WAR KIDS",2727
"I Am","AWOLNATION",1998
"Could Have Been Me","THE STRUTS",1950
"Dreams","BECK",1780
"Ship To Wreck","FLORENCE + THE MACHINE",1595
"Tear In My Heart","TWENTY ONE PILOTS",1586
"Different Colors","WALK THE MOON",1543
"The Wolf","MUMFORD & SONS",1470
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",1462
"2 Heads","COLEMAN HELL",1449
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",1297
"Sedona","HOUNDMOUTH",1274
"Outside","FOO FIGHTERS",1252
"Hallelujah","PANIC! AT THE DISCO",1240
"Electric Love","BORNS",1136
"Molecules","ATLAS GENIUS",1066
"Mercy","MUSE",956
"Stressed Out","TWENTY ONE PILOTS",941
"Don't Wait Up","ROBERT DELONG",936
"Outta My Mind","ARCS",936
"Nightlight","SILVERSUN PICKUPS",888
"Mountain At My Gates","FOALS",824
"New Americana","HALSEY",817
"The Ground Walks, With Time...","MODEST MOUSE",641
"Leave A Trace","CHVRCHES",513
"Fire And The Flood","VANCE JOY",492
"Lemon Eyes","MEG MYERS",475
"Now","JOYWAVE",449
"R.I.P. 2 My Youth","NEIGHBOURHOOD",421
"Lydia","HIGHLY SUSPECT",411
"West End Kids","NEW POLITICS",371
"I Feel Love (Every Million...","THE DEAD WEATHER",348
"Cut The Cord","SHINEDOWN",340
"Black Mambo","GLASS ANIMALS",337
"Roots","IMAGINE DRAGONS",327
"Blame It On Me","GEORGE EZRA",325
"Empire","OF MONSTERS AND MEN",316
"Young & Unafraid","MOTH & THE FLAME",279
"Wherever You Go","SUBLIME WITH ROME",266
"Nearly Forgot My Broken Heart","CHRIS CORNELL",244
"Cold Cold Man","SAINT MOTEL",236
"The Shade (I Want It All)","METRIC",234
"Footsteps","POP EVIL",221
"Give Me A Try","WOMBATS",217
"Angels Fall","BREAKING BENJAMIN",193
"Wolves","DREAMERS",191
"T-Shirt Weather","CIRCA WAVES",165
"Let It Go","JAMES BAY",162
