"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1969,51,231,36,8.861,0.315,22,"139",1,1969,1306,8.861
2,"=","FOO FIGHTERS Walk",1930,30,99,53,9.202,0.136,70,"179",1,1930,354,9.202
3,"=","FOSTER THE PEOPLE Pumped Up Kicks",1672,0,-17,9,8.162,0.198,88,"3",1,1855,265,9.607
4,"=","BLINK 182 Up All Night",1384,30,195,8,5.34,0.124,23,"252",4,1384,918,5.34
5,"=","COLDPLAY Every Teardrop Is A Waterfall",1308,-9,7,-10,5.294,-0.053,65,"36",4,1405,829,6.882
6,"=","AWOLNATION Sail",1255,11,46,10,4.466,0.069,88,"102",6,1262,156,5.048
7,"=","SUBLIME WITH ROME Panic",1198,-7,-58,6,4.642,0.076,88,"--",4,1393,513,6.557
8,"=","AIRBORNE TOXIC EVENT Changing",1048,-18,-85,-13,3.96,-0.078,88,"625",4,1304,191,5.776
9,"=","DEATH CAB FOR CUTIE You Are A Tourist",984,-8,-101,22,3.992,0.036,88,"--",2,1688,226,7.892
10,"=","311 Sunset In July",981,9,21,-6,3.189,-0.048,62,"--",10,986,323,4.133
11,"+2","RISE AGAINST Make It Stop (September's.....",870,17,24,16,3.513,0.115,70,"--",11,870,153,3.805
12,"-1","FOO FIGHTERS Rope",860,-20,-42,-38,5.377,-0.075,88,"--",1,2006,161,12.051
13,"+1","JOY FORMIDABLE Whirring",848,14,50,18,2.639,0.051,88,"--",13,848,132,2.722
14,"-2","MUMFORD & SONS The Cave",845,-15,-20,-10,4.498,-0.169,88,"111",3,1450,89,7.488
15,"=","BLACK KEYS Howlin' For You",812,1,-13,10,4.06,0.063,88,"316",2,1525,146,6.937
16,"=","NAKED AND FAMOUS Young Blood",777,-22,-158,-4,3.334,0.107,88,"206",8,1152,135,4.578
17,"=","INCUBUS Adolescents",711,-9,-108,10,3.683,-0.005,88,"--",3,1436,162,8.791
18,"=","CAGE THE ELEPHANT Around My Head",680,-23,-36,-30,1.977,-0.105,88,"--",16,798,123,2.698
19,"+3","BUSH The Sound Of Winter",640,57,269,44,3.311,0.241,14,"--",19,640,344,3.311
20,"=","MUMFORD & SONS Roll Away Your Stone",625,16,187,-10,2.08,0.029,77,"855",20,625,197,2.08
21,"-2","CAKE Long Time",609,-1,21,-10,2.028,0.035,88,"--",19,610,104,2.296
22,"-1","AVENGED SEVENFOLD So Far Away",591,-13,-24,-12,1.816,-0.162,88,"649",19,634,115,2.16
24,"-1","PARAMORE Monster",438,4,38,7,1.256,-0.011,60,"248",23,438,188,1.498
23,"+1","STAIND Not Again",438,20,79,19,1.5,0.021,21,"870",23,438,209,1.5
25,"=","YOUNG THE GIANT Cough Syrup",424,14,119,-4,1.464,0.079,34,"--",25,424,126,1.464
26,"=","TWO DOOR CINEMA CLUB What You Know",415,10,0,20,1.116,0.007,88,"493",22,495,81,1.701
27,"=","INCUBUS Promises, Promises",374,7,74,-9,1.525,0.037,24,"--",27,374,92,1.525
28,"+1","FOSTER THE PEOPLE Helena Beat",312,9,55,-6,0.796,0.012,36,"322",28,312,82,1.011
29,"-1","A DAY TO REMEMBER All Signs Point To Lau...",306,-1,-21,1,1.056,-0.029,67,"--",27,334,79,1.361
30,"+5","JANE'S ADDICTION Irresistible Force",302,58,302,58,1.494,0.141,3,"--",30,302,302,1.494
31,"-1","KOOKS Junk Of The Heart",296,9,72,-7,0.663,0.019,16,"--",30,296,81,0.663
32,"-1","MIDDLE CLASS RUT Busy Bein' Born",284,10,22,24,0.868,0.001,84,"--",30,284,46,0.868
34,"-2","THEORY OF A DEADMAN Lowlife",257,-7,21,-20,0.933,0.076,33,"--",31,269,63,0.933
33,"+3","SLEEPER AGENT Get It Daddy",257,14,55,10,0.579,0.082,18,"--",33,257,57,0.579
35,"-1","TV ON THE RADIO Will Do",249,2,-8,7,0.578,0.016,88,"--",31,272,58,0.72
36,"+1","SWITCHFOOT Dark Horses",245,15,94,7,0.867,0.061,9,"175",36,245,99,0.867
37,"-4","FLORENCE + THE MACHINE You've Got The Lo...",239,-12,-25,-22,0.569,-0.05,49,"--",31,271,93,0.764
38,"+1","PORTUGAL. THE MAN Got It All (This Can't...",204,7,22,9,0.409,0.042,42,"--",38,204,33,0.409
39,"-1","REDLIGHT KING Old Man",200,-26,-168,-6,0.571,-0.096,88,"--",17,592,82,2.689
40,"=","MY MORNING JACKET Holdin On To Black Met...",196,1,-5,-1,0.471,-0.015,88,"--",38,201,52,0.678
41,"=","KORN Get Up f/Skrillex",193,0,-43,12,0.672,-0.029,88,"230",30,309,46,1.443
42,"=","GROUPLOVE Colours",192,3,67,-7,0.636,0.01,6,"--",42,192,74,0.636
43,"=","SEETHER Tonight",188,6,73,-8,0.779,0.036,6,"--",43,188,86,0.779
44,"=","BLUE OCTOBER The Chills",183,5,36,2,1.1,-0.005,10,"--",44,183,36,1.105
45,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",171,-3,-70,15,0.518,0.002,88,"--",19,598,99,2.155
46,"=","BEASTIE BOYS Don't Play No Game That I.....",169,-4,-10,-5,0.218,-0.026,21,"--",41,181,44,0.264
47,"=","GIVERS Up Up Up",160,-3,-2,-7,0.299,-0.022,28,"--",45,164,37,0.331
48,"=","ADELITAS WAY Sick",158,-3,-10,-1,0.408,-0.003,67,"--",39,186,49,0.627
49,"=","LINKIN PARK Iridescent",150,-3,-130,33,0.535,-0.075,88,"--",19,556,114,2.386
50,"=","VIVA BROTHER Darling Buds Of May",146,1,-9,3,0.277,-0.001,20,"--",45,160,31,0.413
