"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1900,-11,-63,12,11.698,0.076,14,1,2006,0,11.698
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1513,12,82,13,7.602,0.015,14,2,1513,82,7.602
3,"+1","DEATH CAB FOR CUTIE You Are A Tourist",1395,13,80,-1,6.224,0.035,14,3,1395,101,6.53
4,"-1","RISE AGAINST Help Is On The Way",1388,-15,-93,-4,7.016,0.069,14,2,1492,69,7.451
5,"=","BLACK KEYS Howlin' For You",1340,-38,-133,-42,5.897,-0.23,14,2,1525,22,6.937
6,"=","INCUBUS Adolescents",1313,7,-12,3,6.603,0.099,14,6,1331,57,7.024
7,"=","MUMFORD & SONS The Cave",1290,-14,-129,-3,7.125,-0.079,14,3,1450,15,7.488
8,"=","AIRBORNE TOXIC EVENT Changing",1284,-6,-13,-8,5.177,-0.095,14,8,1304,87,5.581
9,"=","CAGE THE ELEPHANT Shake Me Down",1147,-10,-18,-13,6.857,-0.134,14,9,1181,8,7.17
10,"=","BEASTIE BOYS Make Some Noise",1129,-13,-103,-18,4.166,-0.129,14,9,1232,29,4.945
11,"=","AWOLNATION Sail",1061,4,63,-7,4.099,0.064,14,11,1061,97,4.099
12,"+1","SUBLIME WITH ROME Panic",995,27,307,-34,4.758,0.155,14,12,995,513,4.758
13,"-1","YOUNG THE GIANT My Body",957,-19,-85,-8,4.171,-0.039,14,11,1149,0,4.668
14,"+1","NAKED AND FAMOUS Young Blood",890,6,13,5,2.919,0.129,14,14,891,57,2.919
15,"-1","SEETHER Country Song",881,-7,-33,-9,4.295,-0.058,14,13,914,49,4.448
16,"=","SICK PUPPIES Riptide",737,9,6,6,2.838,0.04,14,16,737,41,2.838
17,"=","REDLIGHT KING Old Man",533,14,74,10,2.599,0.063,14,17,533,74,2.599
18,"=","ADELE Rolling In The Deep",512,-6,7,-8,3.093,0.041,14,17,522,26,3.093
19,"=","LINKIN PARK Iridescent",476,3,38,-8,2.153,0.054,14,19,476,114,2.153
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",471,4,12,-4,1.221,0.018,14,19,471,66,1.257
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",463,-2,33,-3,2.155,0.036,14,19,465,71,2.155
22,"=","THREE DAYS GRACE Lost In You",448,1,22,4,1.357,0.014,14,18,449,22,1.452
23,"=","JOY FORMIDABLE Whirring",447,5,26,2,1.313,0.019,14,23,447,55,1.341
24,"=","NEON TREES Your Surrender",390,8,43,12,1.199,0.031,14,24,390,49,1.328
25,"=","PAPA ROACH Burn",341,-21,-64,-26,1.878,-0.054,14,25,405,41,2.055
26,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",339,1,16,4,1.603,-0.01,14,26,339,16,1.683
27,"=","TWO DOOR CINEMA CLUB What You Know",327,9,43,9,1.068,0.062,14,27,327,43,1.068
28,"=","CAGE THE ELEPHANT Around My Head",319,5,87,-13,1.138,0.031,14,28,319,103,1.138
30,"-1","CAKE Long Time",290,-1,-20,-1,0.962,-0.011,14,28,312,22,1.13
29,"+1","AVENGED SEVENFOLD So Far Away",290,3,18,3,0.912,-0.012,14,29,290,21,0.924
31,"=","STROKES Under Cover Of Darkness",279,1,-12,21,0.863,0.011,14,18,452,0,1.234
32,"=","BIFFY CLYRO Many Of Horror",248,-1,-13,2,0.884,0.001,14,31,264,22,0.919
33,"=","BAYSIDE Sick Sick Sick",243,2,39,4,0.546,0.009,14,33,243,39,0.546
34,"=","LYKKE LI Get Some",213,6,0,7,0.79,-0.006,14,34,214,40,1.009
35,"=","DISTURBED Warrior",200,-3,-2,-5,0.872,0.006,14,35,204,41,0.872
36,"=","TV ON THE RADIO Will Do",197,-2,2,-7,0.566,-0.021,14,36,199,44,0.587
37,"=","SIXX A.M. Lies Of The Beautiful People",188,3,15,-2,0.753,0.023,14,37,188,26,0.753
38,"=","KORN Get Up f/Skrillex",187,7,37,2,0.736,0.049,14,38,187,46,0.736
39,"=","MANCHESTER ORCHESTRA April Fool",183,5,9,12,0.333,0.014,14,39,183,23,0.333
40,"=","MY MORNING JACKET Holdin On To Black Met...",160,0,38,-5,0.659,-0.018,14,40,160,43,0.677
41,"+3","MUMFORD & SONS Roll Away Your Stone",137,9,49,9,0.272,0.029,3,41,137,49,0.272
42,"-1","FUNERAL PARTY Finale",136,-5,-9,-7,0.177,-0.01,14,41,151,11,0.231
43,"=","COMPANY OF THIEVES Death Of Communicatio...",131,2,5,2,0.284,0.008,14,43,131,15,0.319
44,"-2","SUM 41 Screaming Bloody Murder",129,-7,-46,-4,0.789,-0.039,14,37,191,0,1.115
45,"+2","MIDDLE CLASS RUT Busy Bein' Born",125,4,12,4,0.407,0.017,10,45,125,46,0.407
46,"=","ADELITAS WAY Sick",124,1,16,0,0.301,-0.004,10,45,124,16,0.325
47,"+1","SHE WANTS REVENGE Must Be The One",122,4,19,4,0.249,0.008,10,46,122,19,0.261
48,"+1","KINGS OF LEON Back Down South",118,9,58,6,0.217,0.017,3,48,118,58,0.217
49,"-4","HOLLYWOOD UNDEAD Hear Me Now",114,-10,-80,-1,0.408,-0.019,14,30,268,0,1.092
50,"=","COLD WAR KIDS Skip The Charades",109,1,33,-7,0.26,0.001,2,50,109,40,0.26
