"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1695,"-1",1,"+2",8.295,"+0.037",47,1,1715,265,8.511
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1683,"+9",70,"-13",7.828,"+0.098",47,2,1683,226,7.828
3,"=","INCUBUS Adolescents",1419,"-7",-9,"-4",8.466,"+0.125",47,3,1436,162,8.791
4,"=","SUBLIME WITH ROME Panic",1291,"+3",-30,"-1",6.054,"+0.003",47,4,1321,513,6.557
5,"=","AIRBORNE TOXIC EVENT Changing",1268,"-4",-9,"+6",4.991,"+0.004",47,4,1304,191,5.581
6,"+1","COLDPLAY Every Teardrop Is A Waterfall",1261,"+25",126,"+0",6.86,"+0.007",24,6,1261,829,6.86
7,"-1","FOO FIGHTERS Rope",1246,"-16",-133,"+11",8.506,"-0.168",47,1,2006,128,12.051
8,"=","AWOLNATION Sail",1108,"+10",40,"+12",4.138,"+0.075",47,8,1114,130,4.715
9,"+2","FOO FIGHTERS Walk",1097,"+36",238,"+5",6.008,"+0.343",29,9,1097,354,6.008
10,"=","RISE AGAINST Help Is On The Way",1072,"+7",-10,"+27",5.358,"+0.015",47,2,1492,103,7.451
11,"-2","MUMFORD & SONS The Cave",1060,"-7",-63,"-2",5.401,"-0.124",47,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",1042,"+13",10,"+42",5.1,"+0.137",47,2,1525,146,6.937
13,"=","NAKED AND FAMOUS Young Blood",1005,"-5",44,"-13",3.976,"-0.119",47,12,1010,135,4.105
14,"=","CAGE THE ELEPHANT Shake Me Down",886,"-7",-36,"+6",6.16,"-0.033",47,9,1181,47,7.17
15,"=","SEETHER Country Song",877,"-10",-76,"-5",4.741,"-0.129",47,11,997,180,5.345
16,"=","311 Sunset In July",799,"+23",140,"-1",3.811,"-0.007",21,16,799,323,3.884
17,"=","SICK PUPPIES Riptide",711,"-8",-59,"-13",2.791,"-0.047",47,16,772,77,2.991
18,"=","CAGE THE ELEPHANT Around My Head",654,"+9",76,"-5",2.403,"+0.094",47,18,654,123,2.403
19,"=","JOY FORMIDABLE Whirring",597,"+5",102,"+8",1.795,"-0.005",47,18,597,102,1.8
20,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",587,"-4",15,"-11",2.117,"-0.031",47,19,594,99,2.155
21,"=","REDLIGHT KING Old Man",564,"-4",3,"+1",2.316,"+0.021",47,17,592,82,2.689
22,"=","RISE AGAINST Make It Stop (September's.....",546,"+5",78,"-9",2.872,"+0.112",29,22,546,153,2.872
23,"+1","LINKIN PARK Iridescent",516,"+0",28,"+15",1.793,"+0.031",47,19,524,114,2.386
24,"-1","AVENGED SEVENFOLD So Far Away",515,"-5",63,"-13",2.089,"+0.029",3,23,520,81,2.118
25,"+1","TWO DOOR CINEMA CLUB What You Know",454,"+2",12,"-3",1.534,"+0.064",47,25,462,81,1.534
26,"-1","ADELE Rolling In The Deep",444,"-14",-25,"-7",1.647,"-0.076",47,17,522,38,3.181
27,"=","THREE DAYS GRACE Lost In You",397,"-9",-37,"-17",2.087,"-0.029",47,18,449,56,2.248
