"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",2170,"+6",63,"+13",10.987,"-0.066",89,"--",1,2170,963,11.053
2,"=","FOO FIGHTERS These Days",1671,"-8",74,"-25",8.462,"-0.049",127,"674",2,1679,204,8.614
3,"=","YOUNG THE GIANT Cough Syrup",1468,"-7",-22,"-6",6.626,"-0.038",203,"293",2,1548,155,7.059
4,"=","COLDPLAY Paradise",1302,"-12",-111,"+8",6.95,"-0.062",131,"22",1,1757,369,8.687
5,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1239,"-18",-55,"-22",4.643,"-0.158",99,"--",5,1307,191,5.466
6,"=","CAGE THE ELEPHANT Aberdeen",1137,"+10",-11,"+18",4.312,"+0.042",141,"--",6,1164,191,4.312
7,"=","BUSH The Sound Of Winter",1116,"+1",-21,"+10",6.973,"+0.101",183,"520",1,1806,344,9.58
8,"+1","GOTYE Somebody That I Used To Know",1084,"+37",267,"+12",5.926,"+0.135",50,"--",8,1084,270,5.926
9,"-1","CHEVELLE Face To The Floor",1073,"+3",60,"-6",5.372,"+0.044",115,"--",8,1073,275,5.372
10,"=","BLINK 182 After Midnight",1038,"-3",-13,"-11",4.539,"+0.036",113,"1024",8,1064,147,4.66
11,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1025,"+13",70,"+9",4.113,"+0.034",87,"93",11,1025,213,4.186
12,"=","AWOLNATION Not Your Fault",1021,"+16",69,"+12",3.69,"+0.134",117,"297",11,1021,122,3.69
13,"=","SWITCHFOOT Dark Horses",979,"-26",-97,"-11",3.438,"-0.073",178,"--",5,1247,121,4.784
14,"+1","FLORENCE + THE MACHINE Shake It Out",925,"+5",34,"+8",4.806,"+0.013",111,"--",13,925,148,4.817
15,"-1","RISE AGAINST Satellite",922,"-3",38,"-2",4.06,"+0.087",80,"--",14,925,189,4.06
16,"+1","FUN We Are Young",694,"+20",55,"+19",2.939,"+0.059",64,"68",16,694,124,2.939
17,"+1","GROUPLOVE Tongue Tied",680,"+7",100,"-10",2.925,"+0.004",44,"205",17,680,194,3.011
18,"+1","SHINEDOWN Bully",535,"+5",45,"-14",2.133,"+0.142",18,"431",18,540,360,2.133
19,"+1","NAKED AND FAMOUS Punching In A Dream",502,"-18",-98,"-11",1.528,"-0.084",159,"453",17,660,105,2.181
20,"+1","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",484,"+2",23,"+0",1.821,"-0.045",97,"--",20,488,106,2.003
21,"+1","M83 Midnight City",482,"+15",88,"+5",2.719,"-0.008",55,"134",21,482,116,2.827
22,"+1","CAKE Mustache Man (Wasted)",428,"+4",24,"+7",1.012,"+0.036",83,"--",22,439,87,1.076
23,"+1","NEON TREES Everybody Talks",421,"+9",32,"-2",1.353,"+0.072",43,"--",23,421,183,1.353
24,"+1","JANE'S ADDICTION Underground",355,"+4",21,"+5",0.586,"+0.035",68,"--",24,367,106,0.678
25,"+1","SHINS Simple Song",354,"+13",72,"-33",1.399,"+0.042",12,"686",25,354,282,1.399
26,"+2","OF MONSTERS AND MEN Little Talks",326,"+0",19,"-7",1.195,"-0.003",49,"--",26,328,114,1.228
27,"+2","JOY FORMIDABLE Heavy Abacus",310,"+0",2,"-5",0.764,"+0.020",66,"--",27,324,78,0.908
28,"+2","AVENGED SEVENFOLD Buried Alive",230,"-2",-10,"-2",0.717,"+0.023",115,"873",28,273,46,0.78
29,"+2","ADELE Set Fire To The Rain",221,"+0",-11,"+5",0.55,"-0.003",58,"2",29,257,84,0.666
