"Title","Artist","Spins"
"Fever","BLACK KEYS",2636
"Bad Blood","BASTILLE",2261
"Come With Me Now","KONGOS",2031
"I Wanna Get Better","BLEACHERS",1962
"Why'd You Only Call Me When...","ARCTIC MONKEYS",1841
"Walker","FITZ & THE TANTRUMS",1764
"Dangerous f/Joywave","BIG DATA",1623
"Giants","BEAR HANDS",1559
"Lazaretto","JACK WHITE",1463
"Do I Wanna Know?","ARCTIC MONKEYS",1416
"Riptide","VANCE JOY",1204
"Take It Or Leave It","CAGE THE ELEPHANT",1158
"Thunder Clatter","WILD CUB",991
"Magic","COLDPLAY",946
"Best Friend","FOSTER THE PEOPLE",944
"My Sweet Summer","DIRTY HEADS",833
"Cardiac Arrest","BAD SUNS",826
"A Sky Full Of Stars","COLDPLAY",799
"Tennis Court","LORDE",656
"Habits (Stay High)","TOVE LO",619
"Reverse","SOMEKINDAWONDERFUL",525
"Car Radio","TWENTY ONE PILOTS",477
"Rude","MAGIC!",458
"Bridges","BROODS",451
"Until It's Gone","LINKIN PARK",445
"Take It As It Comes","J. RODDY WALSTON/THE BUSINESS",443
"Heaven Knows","PRETTY RECKLESS",440
"One Minute More","CAPITAL CITIES",429
"This Is Gospel","PANIC! AT THE DISCO",405
"Out Of The Black","ROYAL BLOOD",366
"Do Or Die","THIRTY SECONDS TO MARS",334
"Stolen Dance","MILKY CHANCE",320
"Recover","CHVRCHES",308
"I Don't Want To Be Here ...","RISE AGAINST",280
"Who Needs You","ORWELLS",261
"Wait For Me","KINGS OF LEON",260
"Mind Over Matter","YOUNG THE GIANT",258
"Aviation High","SEMI PRECIOUS WEAPONS",245
"Waves","SLEEPER AGENT",237
"Doses & Mimosas","CHERUB",230
"White Lies","MAX FROST",216
"Smooth Sailing","QUEENS OF THE STONE AGE",208
"Step","VAMPIRE WEEKEND",207
"Tongues","JOYWAVE",202
"When We Come Alive","SWITCHFOOT",186
"Glory And Gore","LORDE",174
"West Coast","LANA DEL REY",151
"Words As Weapons","SEETHER",135
"Seasons (Waiting On You)","FUTURE ISLANDS",131
"Beware The Dog","GRISWOLDS",127
