"Title","Artist","Spins"
"Too Close","ALEX CLARE",1953
"Some Nights","FUN.",1736
"Ho Hey","LUMINEERS",1625
"It's Time","IMAGINE DRAGONS",1569
"Oh Love","GREEN DAY",1517
"Runaways","KILLERS",1352
"I Will Wait","MUMFORD & SONS",1348
"Burn It Down","LINKIN PARK",1294
"Little Talks","OF MONSTERS AND MEN",1261
"Madness","MUSE",1204
"Tongue Tied","GROUPLOVE",1161
"Kill Your Heroes","AWOLNATION",1075
"Little Black Submari...","BLACK KEYS",963
"45","GASLIGHT ANTHEM",962
"Take A Walk","PASSION PIT",822
"Trojans","ATLAS GENIUS",561
"Days Go By","OFFSPRING",561
"Wait For Me","RISE AGAINST",519
"Hold On","ALABAMA SHAKES",514
"Jump Into The Fog","WOMBATS",504
"Headlights","MORNING PARADE",502
"Chalk Outline","THREE DAYS GRACE",475
"Unity","SHINEDOWN",416
"Settle Down","NO DOUBT",390
"Itchin' On A Photogr...","GROUPLOVE",370
"We Come Running","YOUNGBLOOD HAWKE",349
"Sleep Alone","TWO DOOR CINEMA CLUB",340
"Reunion","M83",332
"Here And Now","SEETHER",293
"Youth Without Youth","METRIC",289
"Lost In Forever","P.O.D.",285
"Top Of The World","SLIGHTLY STOOPID",283
"Hurts Like Heaven","COLDPLAY",261
"Lights","ELLIE GOULDING",244
"The Afterlife","BUSH",235
"Lost In The Echo","LINKIN PARK",209
"Freedom At 21","JACK WHITE",200
"Still Swingin","PAPA ROACH",193
"The Celestials","SMASHING PUMPKINS",178
"Eyes Wide Open","GOTYE",170
"Mountain Sound","OF MONSTERS AND MEN",150
"Dance All Night f/Ma...","DIRTY HEADS",144
"Professional Griefer...","DEADMAU5 F/GERARD WA...",141
"Radioactive","IMAGINE DRAGONS",140
"Gimme Twice","THE ROYAL CONCEPT",136
"Coming Down","FIVE FINGER DEATH PU...",135
"Promises","NERO",115
"Let's Go","MATT AND KIM",108
"What Makes A Good Ma...","HEAVY",102
"Change","CHURCHILL",99
