"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",1950,"+22",136,"+7",9.02,"-0.110",79,"--",1,1950,270,9.329
2,"=","BLACK KEYS Lonely Boy",1836,"-18",-132,"+6",8.73,"-0.097",118,"--",1,2170,963,11.053
3,"=","FUN We Are Young",1468,"+31",224,"+26",6.815,"+0.155",93,"2",3,1468,229,6.815
4,"=","AWOLNATION Not Your Fault",1444,"+18",132,"+5",5.57,"+0.085",146,"235",4,1444,132,5.57
5,"=","FOO FIGHTERS These Days",1417,"-5",-137,"+16",6.215,"-0.155",156,"498",2,1683,204,8.614
6,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1271,"+7",32,"+2",4.321,"-0.010",116,"84",6,1271,213,4.622
7,"=","RISE AGAINST Satellite",1220,"+5",85,"+1",4.973,"-0.066",109,"838",7,1220,189,5.449
8,"=","YOUNG THE GIANT Cough Syrup",1126,"-16",-110,"+0",4.814,"-0.126",232,"276",2,1548,155,7.059
9,"=","CHEVELLE Face To The Floor",1034,"-6",-52,"-17",4.833,"-0.044",144,"--",8,1103,275,5.372
10,"=","COLDPLAY Paradise",1027,"-13",-127,"-7",5.552,"-0.151",160,"16",1,1757,369,8.687
11,"=","GROUPLOVE Tongue Tied",1004,"+20",90,"+8",3.837,"+0.014",73,"218",11,1004,194,3.991
12,"=","FLORENCE + THE MACHINE Shake It Out",843,"+0",-57,"+11",4.103,"+0.069",140,"--",11,949,148,4.817
13,"=","M83 Midnight City",828,"+5",12,"-11",2.942,"-0.100",84,"150",13,841,167,3.714
14,"=","BLINK 182 After Midnight",699,"-18",-192,"+2",2.641,"-0.241",142,"--",8,1064,147,4.66
15,"+1","SHINEDOWN Bully",698,"+1",5,"-6",2.309,"-0.011",47,"--",15,698,360,2.46
16,"+1","JACK WHITE Love Interruption",678,"+21",98,"+10",2.313,"+0.044",21,"443",16,678,377,2.313
17,"-2","CAGE THE ELEPHANT Aberdeen",671,"-27",-148,"-5",2.984,"-0.057",170,"--",6,1164,191,4.457
18,"=","NEON TREES Everybody Talks",630,"+8",42,"-3",2.306,"+0.077",72,"959",17,630,183,2.306
19,"=","OF MONSTERS AND MEN Little Talks",591,"+7",63,"+2",1.924,"+0.059",78,"--",19,591,114,1.924
20,"=","BUSH Baby Come Home",560,"+0",41,"-25",2,"-0.038",29,"--",19,560,166,2.206
21,"+1","COLDPLAY Charlie Brown",524,"+18",55,"+12",1.785,"+0.017",37,"960",21,524,147,2.12
22,"-1","SHINS Simple Song",516,"+1",-4,"-4",1.508,"-0.006",41,"858",20,530,282,1.812
23,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",439,"-2",-24,"+3",1.767,"+0.023",126,"--",20,488,106,2.003
24,"=","CAKE Mustache Man (Wasted)",435,"+4",-11,"+9",1.224,"-0.036",112,"--",21,451,87,1.366
25,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",413,"-18",-156,"+15",1.382,"-0.092",128,"--",5,1307,191,5.466
26,"=","BLACK KEYS Gold On The Ceiling",409,"+16",94,"+12",2.117,"+0.010",34,"700",26,409,153,2.329
27,"=","FOXY SHAZAM I Like It",338,"+6",86,"-5",0.883,"+0.009",23,"--",27,338,91,0.883
28,"+1","RED HOT CHILI PEPPERS Look Around",303,"+14",83,"-1",1.027,"-0.035",14,"--",28,303,134,1.261
29,"-1","JANE'S ADDICTION Underground",292,"-5",-58,"+1",0.564,"-0.009",97,"--",24,367,106,0.714
30,"=","JOY FORMIDABLE Heavy Abacus",283,"-5",-18,"-8",0.696,"-0.030",95,"--",25,338,78,0.908
31,"=","BAND OF SKULLS Sweet Sour",268,"+0",15,"-5",0.636,"-0.007",63,"--",29,268,64,0.716
32,"=","VOLBEAT A Warrior's Call",233,"-2",2,"-6",0.561,"+0.006",64,"267",30,235,46,0.561
33,"=","USED I Come Alive",220,"+6",34,"+5",0.538,"+0.012",29,"--",33,220,46,0.538
34,"=","SLEEPER AGENT Get Burned",217,"+6",31,"+0",0.401,"+0.021",36,"--",33,217,39,0.401
35,"=","CIVIL TWILIGHT Fire Escape",205,"+10",36,"+2",0.603,"+0.000",31,"--",35,205,57,0.67
36,"=","SNOW PATROL Called Out In The Dark",201,"+10",46,"+15",0.538,"-0.014",22,"213",36,201,65,0.619
37,"+1","FIVE FINGER DEATH PUNCH Remember Everyth...",192,"+4",13,"+0",0.527,"-0.007",77,"278",33,192,51,0.534
38,"+1","ADELE Set Fire To The Rain",188,"+0",9,"+4",0.273,"+0.022",87,"3",28,257,84,0.666
39,"-2","SEETHER No Resolution",186,"-5",-15,"-9",0.56,"-0.014",24,"--",33,204,58,0.683
40,"=","MIDDLE CLASS RUT Are You On Your Way",175,"+4",10,"+4",0.449,"+0.014",36,"--",39,175,56,0.449
41,"+1","KASABIAN Days Are Forgotten",167,"+4",1,"+4",0.339,"-0.004",123,"--",35,168,41,0.343
42,"-1","BOMBAY BICYCLE CLUB Shuffle",158,"-6",22,"-12",0.357,"-0.031",49,"--",40,164,38,0.393
43,"=","ANGELS AND AIRWAVES Surrender",155,"+0",20,"-6",0.758,"-0.081",16,"--",42,157,54,0.967
44,"=","KOOKS How'd You Like That",133,"+5",14,"+1",0.191,"+0.013",25,"--",44,133,42,0.191
45,"=","STAIND Eyes Wide Open",124,"-3",-23,"-2",0.358,"-0.010",63,"--",39,157,32,0.468
46,"=","REDLIGHT KING Bullet In My Hand",121,"+2",8,"+4",0.27,"+0.012",128,"950",41,153,47,0.604
47,"+1","TWIN ATLANTIC Free",118,"+4",22,"+0",0.125,"+0.010",9,"--",47,118,37,0.125
48,"+1","YOUNG THE GIANT Apartment",113,"+6",28,"+5",0.267,"+0.018",2,"--",48,113,28,0.267
49,"-2","SKRILLEX Bangarang",112,"-4",-17,"-8",0.28,"-0.028",11,"46",45,133,49,0.397
50,"--","ELECTRIC GUEST This Head I Hold",107,"--",27,"--",0.379,"--",2,"--",50,107,29,0.379
