"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BUSH The Sound Of Winter",1698,"-18",-62,"-2",8.869,"-0.144",117,"354",1,1806,344,9.58
2,"=","COLDPLAY Paradise",1649,"+37",205,"+22",7.846,"+0.155",65,"18",2,1649,369,7.846
3,"=","BLACK KEYS Lonely Boy",1582,"+0",147,"-53",7.436,"+0.037",23,"121",2,1582,963,7.436
4,"=","YOUNG THE GIANT Cough Syrup",1501,"-5",-2,"-4",6.23,"-0.024",137,"223",2,1513,155,6.337
5,"=","FOO FIGHTERS Walk",1360,"-2",-64,"+6",8.566,"+0.004",173,"286",1,2051,354,10.915
6,"=","AWOLNATION Sail",1134,"-9",-55,"-7",5.181,"-0.061",191,"62",5,1325,156,5.774
7,"+1","SWITCHFOOT Dark Horses",1111,"+6",44,"+4",4.784,"+0.016",112,"--",7,1111,121,4.784
8,"-1","FOSTER THE PEOPLE Helena Beat",1087,"-24",-52,"-31",4.015,"-0.185",139,"232",7,1147,149,4.617
9,"=","FOSTER THE PEOPLE Pumped Up Kicks",1081,"+3",-68,"+9",5.796,"-0.028",191,"12",1,1855,265,9.607
10,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1021,"-6",-46,"+14",5.356,"-0.224",125,"159",1,2071,1306,9.352
11,"=","SEETHER Tonight",915,"+4",38,"-2",3.519,"+0.031",109,"249",11,915,146,3.561
12,"=","GROUPLOVE Colours",885,"+10",50,"+14",3.214,"+0.019",109,"819",12,885,106,3.214
13,"=","CAGE THE ELEPHANT Aberdeen",870,"+9",44,"+5",2.708,"+0.041",75,"--",12,870,191,2.708
14,"=","CHEVELLE Face To The Floor",860,"+11",21,"+8",3.087,"+0.025",49,"437",12,860,275,3.148
15,"=","FOO FIGHTERS These Days",851,"+17",159,"-13",3.024,"+0.204",61,"--",15,851,204,3.024
16,"=","BLINK 182 After Midnight",787,"+10",110,"+4",3.221,"+0.059",47,"--",16,787,147,3.221
17,"=","EVANESCENCE What You Want",736,"-19",-20,"-36",2.322,"+0.087",98,"--",16,762,238,2.813
18,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",695,"+10",113,"-13",2.098,"+0.017",33,"--",18,695,191,2.098
19,"=","NAKED AND FAMOUS Punching In A Dream",654,"+10",25,"+6",1.795,"+0.071",93,"631",18,654,105,1.795
20,"=","FLORENCE + THE MACHINE Shake It Out",640,"+14",48,"+17",2.969,"+0.049",45,"--",20,640,148,2.969
21,"=","INCUBUS Promises, Promises",580,"+4",-100,"+37",3.853,"+0.059",127,"--",13,794,103,4.761
22,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",533,"+4",39,"-6",1.506,"+0.141",85,"--",22,533,108,1.506
23,"=","BLINK 182 Up All Night",514,"-10",-112,"+20",1.956,"-0.011",126,"--",3,1607,918,7.107
24,"=","AWOLNATION Not Your Fault",433,"+16",66,"+11",0.962,"+0.044",51,"806",24,433,94,0.962
25,"=","EVERLAST I Get By",405,"-3",20,"-11",1.196,"+0.002",86,"--",24,416,53,1.388
26,"+1","RISE AGAINST Satellite",359,"+8",63,"-6",1.1,"+0.015",14,"--",26,359,189,1.224
27,"-1","SUBLIME WITH ROME Take It Or Leave It",344,"-8",-81,"+4",0.99,"+0.016",82,"--",21,467,78,2.283
28,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",341,"+6",10,"+2",1.129,"-0.001",31,"293",27,341,106,1.133
29,"=","MUTEMATH Blood Pressure",312,"-2",20,"+1",0.578,"+0.024",73,"--",29,317,74,0.599
