"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",2109,"-18",-45,"-11",12.169,"-0.259",151,"1",1,2160,270,12.493
2,"=","FUN We Are Young",1950,"-59",-121,"-60",11.249,"-0.213",165,"--",1,2104,229,11.961
3,"=","GROUPLOVE Tongue Tied",1750,"-6",29,"-17",8.271,"-0.004",145,"--",3,1768,194,8.368
4,"=","BLACK KEYS Gold On The Ceiling",1722,"+7",41,"-14",8.264,"-0.022",106,"--",3,1722,266,8.286
5,"=","M83 Midnight City",1441,"-10",-26,"-17",7.829,"+0.007",156,"--",5,1470,167,7.829
6,"=","LINKIN PARK Burn It Down",1384,"+11",193,"-38",8.387,"+0.166",17,"--",6,1384,1245,8.847
7,"=","OF MONSTERS AND MEN Little Talks",1274,"+4",-19,"-11",4.901,"-0.004",150,"--",6,1307,118,5.048
8,"=","NEON TREES Everybody Talks",1142,"+21",0,"+18",5.251,"+0.128",144,"--",7,1148,183,5.272
9,"+1","SILVERSUN PICKUPS Bloody Mary (Nerve End...",999,"+25",138,"+23",4.531,"+0.175",37,"--",9,999,476,4.531
10,"-1","RED HOT CHILI PEPPERS Look Around",982,"-6",35,"+2",3.116,"-0.071",86,"--",8,988,197,3.283
11,"=","IMAGINE DRAGONS It's Time",913,"+7",40,"-4",3.23,"-0.014",71,"--",11,913,134,3.244
12,"=","SHINS Simple Song",884,"-6",-14,"-22",3.188,"-0.031",113,"--",10,898,282,3.22
13,"=","SOUNDGARDEN Live To Rise",838,"-9",39,"-25",3.701,"-0.055",28,"--",13,847,388,3.762
14,"+1","DIRTY HEADS Spread Too Thin",633,"+13",8,"+20",3.291,"-0.038",41,"--",14,633,144,3.354
15,"-1","COLDPLAY Charlie Brown",614,"-45",-145,"-46",2.21,"-0.191",109,"--",13,796,147,3.472
16,"=","GARBAGE Blood For Poppies",575,"+15",90,"+17",1.944,"-0.005",43,"--",16,575,155,2.145
17,"+4","OFFSPRING Days Go By",549,"+117",549,"+117",3.173,"+0.493",5,"--",17,549,549,3.173
18,"=","WALK THE MOON Anna Sun",506,"+13",63,"+10",1.556,"+0.032",67,"--",18,506,111,1.556
19,"-2","SWITCHFOOT Afterlife",505,"+6",56,"-10",1.816,"+0.007",57,"--",17,505,95,1.816
20,"=","CHEVELLE Hats Off To The Bull",434,"+1",25,"-12",1.59,"-0.069",67,"--",20,437,107,1.659
21,"-2","FOXY SHAZAM I Like It",424,"-21",-55,"-15",1.417,"-0.057",95,"--",17,563,145,1.788
22,"+1","CIVIL TWILIGHT Fire Escape",422,"+6",28,"+5",1.343,"+0.049",103,"--",20,429,58,1.524
