"Title","Artist","Spins"
"Mess Around","CAGE THE ELEPHANT",2798
"Adventure Of A Lifetime","COLDPLAY",2791
"Mountain At My Gates","FOALS",2401
"Stressed Out","TWENTY ONE PILOTS",2391
"Trip Switch","NOTHING BUT THIEVES",2288
"First","COLD WAR KIDS",2003
"Unsteady","X AMBASSADORS",1983
"Fire And The Flood","VANCE JOY",1748
"Spirits","THE STRUMBELLAS",1582
"Saint Cecilia","FOO FIGHTERS",1399
"Ride","TWENTY ONE PILOTS",1391
"Thank God For Girls","WEEZER",1307
"Victorious","PANIC! AT THE DISCO",1298
"Roots","IMAGINE DRAGONS",1289
"Ditmas","MUMFORD & SONS",1179
"Magnets f/Lorde","DISCLOSURE",1133
"Kiss This","THE STRUTS",1086
"Genghis Khan","MIIKE SNOW",1079
"High Dive","ANDREW MCMAHON IN WILDERNESS",998
"Gone","JR JR",996
"Walking On A Dream","EMPIRE OF THE SUN",993
"Under The Influence","ELLE KING",956
"Woman Woman","AWOLNATION",923
"Ophelia","LUMINEERS",795
"Give Me A Try","WOMBATS",752
"10,000 Emerald Pools","BORNS",542
"Destruction","JOYWAVE",452
"State Of My Head","SHINEDOWN",449
"Brazil","DECLAN MCKENNA",377
"7 Years","LUKAS GRAHAM",371
"Wolves Without Teeth","OF MONSTERS AND MEN",323
"Delilah","FLORENCE + THE MACHINE",322
"Dancing On Glass","ST. LUCIA",310
"Return To The Moon","EL VY",296
"Born Again Teen","LUCIUS",263
"New Bohemia","TRANSVIOLET",229
"In Your Arms","CHEF'SPECIAL",214
"Sikka Takin' The Hard Way","NEW BEAT FUND",207
"Bloodfeather","HIGHLY SUSPECT",198
"The Less I Know The Better","TAME IMPALA",182
"Prayers/Triangles","DEFTONES",171
"Ways To Get High","POP EVIL",158
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",157
"Last Thing On My Mind","JOY FORMIDABLE",152
"Monster","COLOURS",151
"Outcast","MAINLAND",130
"Since You Been Gone","HEAVY",125
"Shine A Light","BANNERS",125
"The Sound Of Silence","DISTURBED",122
"Do You Remember","JARRYD JAMES",122
