"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",2123,"+1",21,"-17",12.015,"+0.008",140,"2",1,2145,270,12.015
2,"=","FUN We Are Young",2064,"-8",-28,"-21",11.866,"+0.090",154,"3",1,2104,229,11.961
3,"=","GROUPLOVE Tongue Tied",1688,"-4",-8,"-18",7.78,"+0.015",134,"161",3,1701,194,7.78
4,"=","BLACK KEYS Gold On The Ceiling",1648,"-3",-17,"-25",7.552,"-0.083",95,"100",3,1674,266,7.947
5,"=","M83 Midnight City",1408,"+20",41,"+7",7.218,"+0.135",145,"123",5,1408,167,7.218
6,"=","OF MONSTERS AND MEN Little Talks",1237,"+14",71,"-8",4.637,"+0.103",139,"--",6,1237,118,4.637
7,"=","NEON TREES Everybody Talks",1118,"+3",15,"-1",5.207,"+0.017",133,"53",7,1126,183,5.245
8,"+1","LINKIN PARK Burn It Down",1090,"+180",1090,"+180",7.873,"+1.148",6,"18",8,1090,1090,7.873
9,"-1","RED HOT CHILI PEPPERS Look Around",968,"-5",12,"-33",3.23,"-0.015",75,"--",8,982,197,3.283
10,"+1","SHINS Simple Song",875,"+14",20,"+18",2.793,"+0.174",102,"--",10,875,282,2.793
11,"-1","AWOLNATION Not Your Fault",870,"-18",-112,"-6",3.286,"+0.029",207,"390",3,1498,132,6.341
12,"=","BLACK KEYS Lonely Boy",852,"-7",-65,"-8",4.832,"-0.097",179,"--",1,2170,963,11.053
13,"=","SILVERSUN PICKUPS Bloody Mary (Nerve End...",848,"-8",40,"-33",3.619,"-0.026",26,"--",11,859,476,3.68
14,"=","IMAGINE DRAGONS It's Time",840,"-4",52,"-28",2.771,"-0.017",60,"210",13,844,134,2.788
15,"=","COLDPLAY Charlie Brown",761,"-18",-30,"-30",2.96,"-0.067",98,"883",13,796,147,3.472
