"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1921,-15,-75,-20,11.443,0.116,10,1,2006,0,11.479
2,"=","RISE AGAINST Help Is On The Way",1482,-5,52,-17,7.328,-0.053,10,2,1492,69,7.451
3,"=","FOSTER THE PEOPLE Pumped Up Kicks",1456,14,24,5,6.942,0.247,10,3,1456,32,6.942
4,"=","BLACK KEYS Howlin' For You",1413,-27,-93,-14,6.285,-0.198,10,2,1525,22,6.937
5,"+1","DEATH CAB FOR CUTIE You Are A Tourist",1363,16,58,19,6.53,0.071,10,5,1363,101,6.53
6,"-1","MUMFORD & SONS The Cave",1363,-29,-87,-40,7.356,-0.071,10,3,1450,15,7.488
7,"=","INCUBUS Adolescents",1331,1,27,-1,6.934,-0.021,10,6,1331,57,7.024
8,"=","AIRBORNE TOXIC EVENT Changing",1303,6,27,-6,5.581,0.053,10,8,1304,87,5.581
9,"=","BEASTIE BOYS Make Some Noise",1196,-19,-20,-21,4.578,-0.126,10,9,1232,29,4.945
10,"=","CAGE THE ELEPHANT Shake Me Down",1181,5,8,12,7.165,0.057,10,10,1181,8,7.17
11,"+1","AWOLNATION Sail",1027,25,95,29,4.054,0.041,10,11,1027,97,4.054
12,"-1","YOUNG THE GIANT My Body",1014,-8,-84,20,4.253,-0.078,10,11,1149,0,4.668
13,"=","SEETHER Country Song",903,-6,15,-20,4.373,-0.065,10,13,914,49,4.448
14,"=","NAKED AND FAMOUS Young Blood",888,5,21,4,2.87,0.017,10,14,888,57,2.907
15,"+1","SUBLIME WITH ROME Panic",817,40,375,-43,3.793,0.161,10,15,817,513,3.793
16,"-1","LINKIN PARK Waiting For The End",788,-2,-3,-3,5.681,0.069,10,15,799,0,5.83
17,"=","SICK PUPPIES Riptide",725,-11,1,-18,2.78,-0.04,10,16,736,41,2.82
18,"=","ADELE Rolling In The Deep",518,14,25,18,3.029,0.083,10,17,518,25,3.029
19,"=","REDLIGHT KING Old Man",495,13,74,12,2.463,0.091,10,19,495,74,2.463
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",457,-1,29,-13,1.161,0.008,10,19,459,66,1.18
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",455,10,36,18,1.936,0.101,10,19,455,71,1.936
22,"=","LINKIN PARK Iridescent",447,3,26,-6,1.927,-0.001,10,21,447,114,2.152
23,"=","THREE DAYS GRACE Lost In You",447,12,20,18,1.347,0.053,10,18,447,20,1.452
24,"=","JOY FORMIDABLE Whirring",433,0,39,-3,1.297,-0.044,10,23,433,55,1.341
25,"=","PAPA ROACH Burn",392,-7,9,-8,2.022,0.058,10,25,405,41,2.055
26,"=","NEON TREES Your Surrender",361,12,6,20,1.082,0.017,10,26,369,49,1.328
27,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",329,6,-4,11,1.683,0.069,10,27,338,0,1.683
28,"=","CAKE Long Time",300,-5,-8,-9,1.045,-0.011,10,28,312,22,1.13
29,"=","TWO DOOR CINEMA CLUB What You Know",299,6,31,0,0.828,0.025,10,29,299,31,0.828
30,"=","STROKES Under Cover Of Darkness",291,4,-91,43,0.917,0.005,10,18,452,0,1.234
31,"+1","CAGE THE ELEPHANT Around My Head",281,14,98,6,0.939,0.058,10,31,281,98,0.939
32,"-1","AVENGED SEVENFOLD So Far Away",275,2,7,-8,0.848,-0.005,10,30,275,21,0.862
33,"=","BIFFY CLYRO Many Of Horror",255,-6,-8,-9,0.919,0.005,10,31,264,22,0.919
34,"=","BAYSIDE Sick Sick Sick",215,2,3,0,0.506,-0.008,10,34,215,23,0.519
35,"=","LYKKE LI Get Some",209,1,11,0,0.917,-0.025,10,34,214,40,1.009
36,"=","DISTURBED Warrior",204,4,15,3,0.863,0.013,10,36,204,41,0.863
37,"=","TV ON THE RADIO Will Do",196,2,1,3,0.584,0.008,10,36,196,44,0.586
38,"=","SIXX A.M. Lies Of The Beautiful People",178,-1,19,-3,0.58,0.032,10,38,179,22,0.58
39,"=","MANCHESTER ORCHESTRA April Fool",178,3,-4,-1,0.322,0.02,10,39,182,23,0.322
40,"+1","KORN Get Up f/Skrillex",172,7,37,6,0.649,0.05,10,40,172,38,0.649
41,"-1","HOLLYWOOD UNDEAD Hear Me Now",162,-11,-77,1,0.63,-0.05,10,30,268,0,1.092
42,"+1","FUNERAL PARTY Finale",151,1,11,4,0.225,-0.002,10,42,151,11,0.231
43,"-1","SUM 41 Screaming Bloody Murder",150,-8,-41,-8,0.873,-0.042,10,37,191,0,1.115
44,"+1","MY MORNING JACKET Holdin On To Black Met...",138,5,26,7,0.544,0,10,44,138,26,0.544
45,"-1","RADIOHEAD Lotus Flower",137,-3,-34,-2,1.017,0.061,10,40,176,1,1.084
46,"=","SKILLET Awake And Alive",130,3,-29,13,0.328,0.01,10,42,173,0,0.505
47,"=","COMPANY OF THIEVES Death Of Communicatio...",123,0,-7,0,0.247,0.004,10,46,130,15,0.319
48,"+1","SHE WANTS REVENGE Must Be The One",116,3,16,1,0.245,-0.002,6,48,116,16,0.261
49,"-1","MIDDLE CLASS RUT Busy Bein' Born",113,-2,19,-12,0.37,-0.008,6,48,115,46,0.386
50,"=","ADELITAS WAY Sick",112,4,8,4,0.325,0.009,6,49,112,8,0.325
