"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",3216
"First","COLD WAR KIDS",2410
"Mess Around","CAGE THE ELEPHANT",2380
"Nightlight","SILVERSUN PICKUPS",2124
"Fire And The Flood","VANCE JOY",2096
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",2074
"Adventure Of A Lifetime","COLDPLAY",2049
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",1857
"Ex's and Oh's","ELLE KING",1656
"Trip Switch","NOTHING BUT THIEVES",1599
"2 Heads","COLEMAN HELL",1477
"Unsteady","X AMBASSADORS",1465
"Roots","IMAGINE DRAGONS",1452
"Thank God For Girls","WEEZER",1425
"Mountain At My Gates","FOALS",1376
"Magnets f/Lorde","DISCLOSURE",1067
"Love Me","THE 1975",943
"Ditmas","MUMFORD & SONS",880
"Nearly Forgot My Broken Heart","CHRIS CORNELL",844
"Saint Cecilia","FOO FIGHTERS",801
"Gone","JR JR",688
"Cold Cold Man","SAINT MOTEL",648
"Victorious","PANIC! AT THE DISCO",617
"High Dive","ANDREW MCMAHON IN WILDERNESS",590
"Kiss This","THE STRUTS",491
"Give Me A Try","WOMBATS",481
"Lights On","BIG GRAMS",386
"Return To The Moon","EL VY",355
"Wolves Without Teeth","OF MONSTERS AND MEN",347
"Leave A Trace","CHVRCHES",347
"10,000 Emerald Pools","BORNS",343
"Girl Crush","NEW POLITICS",300
"Cry Baby","NEIGHBOURHOOD",294
"Under The Influence","ELLE KING",291
"Troublemaker","GRIZFOLK",281
"Genghis Khan","MIIKE SNOW",275
"State Of My Head","SHINEDOWN",260
"Throne","BRING ME THE HORIZON",241
"One Time","MARIAN HILL",238
"Woman Woman","AWOLNATION",204
"Monument","MUTEMATH",195
"Sister Of Pearl","BAIO",193
"Irresistible f/Demi Lovato","FALL OUT BOY",179
"Next Storm","FRANK TURNER",178
"Dancing On Glass","ST. LUCIA",176
"Sikka Takin' The Hard Way","NEW BEAT FUND",175
"I Feel Love (Every Million...","THE DEAD WEATHER",150
"7 Years","LUKAS GRAHAM",148
"Shine A Light","BANNERS",133
"Let It Go","JAMES BAY",130
