"Title","Artist","Spins"
"Sweater Weather","NEIGHBOURHOOD",2138
"Safe And Sound","CAPITAL CITIES",2102
"Radioactive","IMAGINE DRAGONS",1866
"Demons","IMAGINE DRAGONS",1702
"Harlem","NEW POLITICS",1674
"Panic Station","MUSE",1426
"Up In The Air","THIRTY SECONDS TO...",1408
"My Songs Know Wha...","FALL OUT BOY",1347
"Get Lucky","DAFT PUNK",1277
"Came Back Haunted","NINE INCH NAILS",1206
"Breezeblocks","ALT-J",1166
"Diane Young","VAMPIRE WEEKEND",1157
"Out Of My League","FITZ & THE TANTRU...",1143
"If So","ATLAS GENIUS",1005
"Ways To Go","GROUPLOVE",847
"Castle Of Glass","LINKIN PARK",794
"Recovery","FRANK TURNER",742
"Royals","LORDE",666
"Trying To Be Cool","PHOENIX",662
"Babel","MUMFORD & SONS",553
"Same Love f/Mary ...","MACKLEMORE & RYAN...",547
"King And Lionhear...","OF MONSTERS AND M...",542
"Out Of Time","STONE TEMPLE PILO...",502
"Miracle Mile","COLD WAR KIDS",475
"Elephant","TAME IMPALA",460
"My God Is The Sun","QUEENS OF THE STO...",437
"Purple Yellow Red...","PORTUGAL. THE MAN",426
"FKARND","PEPPER",388
"There's No Going ...","SICK PUPPIES",380
"I Will Steal You ...","JIMMY EAT WORLD",369
"Cabin By The Sea","DIRTY HEADS",365
"Hurricane","MS MR",353
"Dots And Dashes (...","SILVERSUN PICKUPS",286
"The High Road","THREE DAYS GRACE",259
"Dreaming","SMALLPOOLS",240
"This Disorder","FEATURES",230
"Follow My Feet","UNLIKELY CANDIDAT...",210
"Demon To Lean On","WAVVES",206
"Thiskidsnotalrigh...","AWOLNATION",201
"I'll Follow You","SHINEDOWN",197
"My Number","FOALS",188
"Stone","ALICE IN CHAINS",164
"I Love You","SAID THE WHALE",161
"Hangman's Bodycou...","VOLBEAT",160
"Hey Girl","IAMDYNAMITE",150
"Way We Move","LANGHORNE SLIM",149
"Submarines","LUMINEERS",140
"Pompeii","BASTILLE",137
"Lightning Bolt","JAKE BUGG",128
"Beautiful","P.O.D.",121
