"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2552
"Pompeii","BASTILLE",2220
"Demons","IMAGINE DRAGONS",1664
"Sirens","PEARL JAM",1512
"Out Of My League","FITZ & THE TANTRU...",1491
"Do I Wanna Know?","ARCTIC MONKEYS",1439
"Ways To Go","GROUPLOVE",1393
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",1311
"A Light That Neve...","LINKIN PARK X STE...",1266
"Team","LORDE",1250
"Royals","LORDE",1242
"Hurricane","MS MR",1232
"City Of Angels","THIRTY SECONDS TO...",1174
"Afraid","NEIGHBOURHOOD",1072
"Wake Me Up","AVICII",1071
"It's About Time","YOUNG THE GIANT",989
"Unbelievers","VAMPIRE WEEKEND",875
"House Of Gold","TWENTY ONE PILOTS",800
"Tessellate","ALT-J",772
"Who We Are","SWITCHFOOT",750
"Shot At The Night","KILLERS",660
"Heavy Bells","J. RODDY WALSTON/...",625
"The Mother We Sha...","CHVRCHES",607
"Bleed Out","BLUE OCTOBER",593
"Reflektor","ARCADE FIRE",583
"I Sat By The Ocea...","QUEENS OF THE STO...",484
"Temple","KINGS OF LEON",482
"Thiskidsnotalrigh...","AWOLNATION",379
"Hell And Back","AIRBORNE TOXIC EV...",372
"Little Games","COLOURIST",321
"Hail To The King","AVENGED SEVENFOLD",317
"Holding On For Li...","BROKEN BELLS",310
"Chocolate","THE 1975",297
"Pumpin Blood","NONONO",282
"Tonight You're Pe...","NEW POLITICS",281
"Head On","MAN MAN",276
"Never Never","KORN",256
"Dirty Paws","OF MONSTERS AND M...",237
"Modern Jesus","PORTUGAL. THE MAN",228
"17 Crimes","AFI",224
"Everything Is Deb...","HELLOGOODBYE",197
"Supersoaker","KINGS OF LEON",183
"Right Back At It ...","A DAY TO REMEMBER",179
"By And Down","A PERFECT CIRCLE",176
"What Doesn't Kill...","JAKE BUGG",174
"I Believe","BASIC VACATION",171
"On Top Of The Wor...","IMAGINE DRAGONS",161
"Copy Of A","NINE INCH NAILS",157
"The Epilogue","CROSSES",135
"Pretty Green","WHITE DENIM",131
