"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",1799,-2,-39,-6,8.033,-0.113,50,"--",1,1838,963,8.51
2,"=","COLDPLAY Paradise",1639,-17,-24,-12,8.223,-0.007,92,"27",1,1757,369,8.687
3,"=","YOUNG THE GIANT Cough Syrup",1434,11,-12,31,5.606,0.039,164,"171",2,1513,155,6.337
4,"=","BUSH The Sound Of Winter",1278,-15,-160,17,6.951,-0.032,144,"314",1,1806,344,9.58
5,"=","SWITCHFOOT Dark Horses",1231,-12,25,-28,4.656,-0.02,139,"--",5,1247,121,4.784
6,"=","FOO FIGHTERS These Days",1160,20,81,18,5.172,0.126,88,"910",6,1160,204,5.172
7,"=","FOO FIGHTERS Walk",1116,-17,-75,-19,6.665,-0.214,200,"408",1,2051,354,10.915
8,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1073,17,123,-1,4.123,0.175,60,"--",8,1073,191,4.123
9,"=","CAGE THE ELEPHANT Aberdeen",1046,5,-11,-16,3.475,0.01,102,"--",8,1063,191,3.539
10,"=","CHEVELLE Face To The Floor",1014,4,13,8,4.061,-0.016,76,"--",9,1015,275,4.359
11,"=","SEETHER Tonight",985,2,4,2,4.434,0.099,136,"239",9,992,146,4.434
12,"=","BLINK 182 After Midnight",954,-1,-25,-10,3.735,0.021,74,"--",12,979,147,4.465
13,"+1","FOSTER THE PEOPLE Helena Beat",855,-7,-136,7,4.475,0.016,166,"286",7,1147,149,4.617
14,"-1","GROUPLOVE Colours",845,-22,-110,-15,2.754,-0.045,136,"--",12,962,122,3.41
15,"=","FLORENCE + THE MACHINE Shake It Out",733,6,-2,9,3.921,0.002,72,"--",15,738,148,3.957
16,"=","AWOLNATION Not Your Fault",679,13,50,14,1.892,0.033,78,"529",16,679,122,1.892
17,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",670,13,55,-3,2.852,0.07,48,"134",17,670,213,2.852
18,"=","NAKED AND FAMOUS Punching In A Dream",634,2,44,7,2.013,0.018,120,"717",17,660,105,2.013
19,"=","RISE AGAINST Satellite",523,20,89,17,1.853,0.202,41,"--",19,523,189,1.853
20,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",484,-7,-33,-1,1.196,-0.02,112,"--",19,542,108,1.714
21,"=","EVANESCENCE What You Want",440,-15,-80,-1,1.906,0.03,125,"--",16,762,238,2.813
22,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",420,3,22,-1,1.415,0.044,58,"--",22,420,106,1.415
23,"=","EVERLAST I Get By",411,0,-31,1,1.183,0.033,113,"--",22,445,53,1.508
24,"=","CAKE Mustache Man (Wasted)",397,2,62,-7,0.886,-0.039,44,"--",24,397,87,0.925
25,"=","FUN We Are Young",325,3,73,-9,1.249,-0.048,25,"40",25,325,124,1.375
26,"=","JANE'S ADDICTION Underground",319,12,45,9,0.538,0.01,29,"--",26,319,106,0.538
27,"=","GOTYE Somebody That I Used To Know",286,34,121,23,1.608,0.115,11,"--",27,286,121,1.608
28,"=","JOY FORMIDABLE Heavy Abacus",265,13,51,14,0.566,0.053,27,"--",27,265,78,0.566
29,"+3","GROUPLOVE Tongue Tied",245,31,175,13,1.682,0.078,5,"49",29,245,175,1.682
30,"=","AVENGED SEVENFOLD Buried Alive",233,6,19,6,0.667,0.021,76,"486",30,233,46,0.667
31,"-2","MUTEMATH Blood Pressure",229,-8,-31,-9,0.361,0.004,100,"--",26,318,74,0.599
32,"-1","311 Count Me In",225,-2,-3,3,0.871,-0.024,61,"--",29,234,77,0.92
33,"=","M83 Midnight City",211,7,26,-2,1.366,-0.017,16,"122",32,211,96,1.383
34,"=","SLEEPER AGENT Get It Daddy",195,3,2,6,0.649,0.021,148,"--",22,437,60,0.949
35,"+2","MASTODON Curl Of The Burl",188,1,16,8,0.506,-0.014,66,"--",35,190,49,0.528
36,"=","NICKELBACK Bottoms Up",184,-6,3,-10,0.459,-0.033,78,"--",33,290,145,1.393
37,"+1","NEON TREES Everybody Talks",183,-2,150,-33,0.644,-0.17,4,"--",37,185,183,0.814
38,"-3","SUBLIME WITH ROME Take It Or Leave It",183,-9,-48,-1,1.147,-0.07,109,"--",21,467,78,2.283
39,"+1","ADELE Set Fire To The Rain",176,8,11,9,0.308,0.031,19,"7",39,176,84,0.308
40,"-1","KOOKS Junk Of The Heart",175,-3,-45,12,0.393,-0.016,146,"--",21,451,81,1.034
41,"=","JANE'S ADDICTION Irresistible Force",158,-8,-38,-2,0.372,-0.03,133,"--",10,868,436,2.59
42,"=","NOEL GALLAGHER If I Had A Gun",146,-5,-49,11,0.647,-0.039,101,"--",30,343,107,1.238
43,"+1","OF MONSTERS AND MEN Little Talks",143,3,25,1,0.57,0.002,10,"376",43,143,33,0.57
44,"-1","A DAY TO REMEMBER It's Complicated",143,2,10,7,0.324,-0.002,20,"--",42,143,34,0.379
45,"+1","FIVE FINGER DEATH PUNCH Remember Everyth...",132,2,17,2,0.314,0.005,9,"440",45,132,51,0.33
46,"-1","FRAY Heartbeat",131,-1,20,-5,0.178,-0.009,37,"67",43,181,90,0.832
47,"=","TWO DOOR CINEMA CLUB Undercover Martyn",126,-1,-6,-1,0.255,-0.008,22,"--",44,132,33,0.277
48,"+2","SILVERSUN PICKUPS Broken Bottles",125,8,72,-1,0.789,-0.033,3,"--",48,125,73,0.822
49,"-1","KASABIAN Days Are Forgotten",120,-3,-19,-1,0.125,-0.003,55,"--",43,159,41,0.272
50,"-1","KNUX Razorblade",119,-3,-1,-9,0.111,0.003,22,"--",47,125,27,0.188
