"Title","Artist","Spins"
"Sweater Weather","NEIGHBOURHOOD",2164
"Safe And Sound","CAPITAL CITIES",2063
"Demons","IMAGINE DRAGONS",1789
"Radioactive","IMAGINE DRAGONS",1763
"Harlem","NEW POLITICS",1663
"Get Lucky","DAFT PUNK",1342
"Came Back Haunted","NINE INCH NAILS",1261
"My Songs Know Wha...","FALL OUT BOY",1234
"Out Of My League","FITZ & THE TANTRU...",1216
"If So","ATLAS GENIUS",1211
"Up In The Air","THIRTY SECONDS TO...",1193
"Ways To Go","GROUPLOVE",1115
"Diane Young","VAMPIRE WEEKEND",1055
"Royals","LORDE",993
"Panic Station","MUSE",976
"Castle Of Glass","LINKIN PARK",871
"Trying To Be Cool","PHOENIX",725
"Recovery","FRANK TURNER",695
"Elephant","TAME IMPALA",649
"Babel","MUMFORD & SONS",617
"King And Lionhear...","OF MONSTERS AND M...",614
"Same Love f/Mary ...","MACKLEMORE & RYAN...",575
"Miracle Mile","COLD WAR KIDS",500
"Pompeii","BASTILLE",475
"Purple Yellow Red...","PORTUGAL. THE MAN",471
"Out Of Time","STONE TEMPLE PILO...",469
"FKARND","PEPPER",410
"There's No Going ...","SICK PUPPIES",401
"Hurricane","MS MR",399
"Cabin By The Sea","DIRTY HEADS",368
"My God Is The Sun","QUEENS OF THE STO...",363
"Dots And Dashes (...","SILVERSUN PICKUPS",320
"Dreaming","SMALLPOOLS",296
"I Will Steal You ...","JIMMY EAT WORLD",269
"My Number","FOALS",255
"This Disorder","FEATURES",248
"Demon To Lean On","WAVVES",220
"Follow My Feet","UNLIKELY CANDIDAT...",219
"Stone","ALICE IN CHAINS",196
"Right Action","FRANZ FERDINAND",183
"Thiskidsnotalrigh...","AWOLNATION",179
"Way We Move","LANGHORNE SLIM",155
"Submarines","LUMINEERS",154
"I Love You","SAID THE WHALE",150
"Hey Girl","IAMDYNAMITE",147
"Lightning Bolt","JAKE BUGG",144
"Wild","ROYAL TEETH",143
"Hangman's Bodycou...","VOLBEAT",139
"Beast","NICO VEGA",138
"You & I","CRYSTAL FIGHTERS",133
