"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1819,"+35",166,"+68",9.382,"+0.310",61,1,1819,265,9.382
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1542,"+9",22,"+57",7.129,"+0.209",61,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1469,"+33",226,"+25",7.625,"+0.349",43,3,1469,354,7.625
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1364,"+27",110,"+52",6.574,"+0.156",38,4,1364,829,6.882
5,"+1","SUBLIME WITH ROME Panic",1348,"+36",113,"+64",5.819,"+0.175",61,4,1348,513,6.557
6,"-1","INCUBUS Adolescents",1341,"+21",39,"+42",7.606,"+0.113",61,3,1436,162,8.791
7,"=","AIRBORNE TOXIC EVENT Changing",1283,"+19",82,"+33",5.572,"+0.207",61,4,1304,191,5.581
8,"=","AWOLNATION Sail",1236,"+29",130,"+44",4.915,"+0.234",61,8,1236,130,4.915
9,"=","FOO FIGHTERS Rope",1169,"+32",106,"+78",7.306,"+0.203",61,1,2006,128,12.051
10,"=","NAKED AND FAMOUS Young Blood",1127,"+32",99,"+33",4.402,"+0.329",61,9,1127,135,4.402
11,"=","MUMFORD & SONS The Cave",1065,"-5",38,"+1",4.902,"+0.019",61,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",1010,"-17",-23,"-9",5.69,"-0.175",61,2,1525,146,6.937
13,"=","311 Sunset In July",951,"+22",68,"+25",4.069,"+0.153",35,13,951,323,4.069
14,"=","RISE AGAINST Help Is On The Way",901,"+7",-30,"+42",4.121,"-0.062",61,2,1492,103,7.451
15,"=","CAGE THE ELEPHANT Shake Me Down",876,"-3",80,"+14",6.616,"+0.075",61,9,1181,80,7.17
16,"=","SEETHER Country Song",803,"+6",31,"+18",4.076,"+0.051",61,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",764,"+9",39,"+3",2.526,"+0.085",61,17,764,123,2.526
18,"=","JOY FORMIDABLE Whirring",759,"+28",114,"+33",2.54,"+0.191",61,18,759,121,2.54
19,"=","RISE AGAINST Make It Stop (September's.....",719,"+25",123,"+21",3.591,"+0.217",43,19,719,153,3.591
20,"+2","LINKIN PARK Iridescent",543,"+7",42,"+16",1.941,"+0.128",61,19,543,114,2.386
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",541,"-3",-27,"+2",1.884,"+0.018",61,19,598,99,2.155
22,"+1","AVENGED SEVENFOLD So Far Away",533,"+8",29,"+14",2.047,"+0.008",61,22,533,115,2.16
23,"+1","REDLIGHT KING Old Man",510,"+12",22,"+29",1.896,"+0.130",61,17,592,82,2.689
24,"+1","TWO DOOR CINEMA CLUB What You Know",487,"+12",42,"+28",1.56,"+0.031",61,24,487,81,1.701
25,"+1","ADELE Rolling In The Deep",455,"-7",40,"-8",1.546,"-0.059",61,17,522,48,3.181
26,"+1","CAKE Long Time",433,"+12",54,"+18",2.001,"+0.077",61,26,433,63,2.001
27,"+1","MUMFORD & SONS Roll Away Your Stone",396,"-2",5,"-14",1.415,"-0.027",50,26,409,89,1.534
28,"+1","THREE DAYS GRACE Lost In You",384,"-3",7,"-4",2.48,"-0.043",61,18,449,56,2.537
29,"+1","PARAMORE Monster",369,"+11",50,"+10",1.304,"+0.019",33,29,369,188,1.495
30,"+1","A DAY TO REMEMBER All Signs Point To Lau...",290,"+2",17,"+3",1.361,"+0.036",40,30,290,79,1.361
