"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","COLDPLAY Paradise",1647,"-56",-48,"-102",8.075,"-0.314",73,"19",1,1757,369,8.687
2,"+1","BLACK KEYS Lonely Boy",1575,"+0",1,"+8",7.217,"-0.081",31,"159",2,1603,963,7.467
3,"-1","BUSH The Sound Of Winter",1559,"-29",-125,"-15",7.689,"-0.429",125,"423",1,1806,344,9.58
4,"=","YOUNG THE GIANT Cough Syrup",1385,"-18",-102,"-4",5.665,"-0.138",145,"275",2,1513,155,6.337
5,"=","FOO FIGHTERS Walk",1259,"-31",-101,"-31",8.115,"-0.219",181,"409",1,2051,354,10.915
6,"=","SWITCHFOOT Dark Horses",1106,"-11",-5,"-11",4.557,"-0.100",120,"--",6,1125,121,4.784
7,"=","FOSTER THE PEOPLE Helena Beat",1092,"-18",12,"-11",4.345,"+0.040",147,"268",7,1147,149,4.617
8,"=","AWOLNATION Sail",1061,"-25",-70,"-22",4.84,"-0.082",199,"65",5,1325,156,5.774
9,"=","SEETHER Tonight",964,"+1",45,"-3",3.809,"+0.035",117,"362",9,964,146,3.809
10,"+1","FOO FIGHTERS These Days",940,"+0",66,"-23",4.108,"-0.035",69,"--",10,941,204,4.143
11,"-1","FOSTER THE PEOPLE Pumped Up Kicks",920,"-35",-161,"-35",4.811,"-0.194",199,"12",1,1855,265,9.607
12,"+1","CAGE THE ELEPHANT Aberdeen",891,"+2",25,"+6",2.783,"-0.047",83,"--",12,891,191,2.83
13,"+1","CHEVELLE Face To The Floor",881,"+6",13,"-2",3.183,"+0.119",57,"515",12,881,275,3.183
14,"-2","GROUPLOVE Colours",880,"-12",-14,"-21",3.131,"-0.059",117,"922",12,914,106,3.41
15,"=","BLINK 182 After Midnight",853,"-4",56,"-14",3.52,"+0.005",55,"--",15,868,147,3.659
16,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",820,"-14",-169,"+18",4.1,"-0.033",133,"249",1,2071,1306,9.352
17,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",815,"+5",100,"-15",2.882,"+0.148",41,"--",17,815,191,2.882
18,"=","FLORENCE + THE MACHINE Shake It Out",665,"-22",5,"-42",3.044,"-0.140",53,"--",18,695,148,3.184
19,"=","EVANESCENCE What You Want",633,"-11",-99,"-7",2.558,"-0.108",106,"--",16,762,238,2.813
20,"=","NAKED AND FAMOUS Punching In A Dream",616,"-13",-44,"-19",1.731,"-0.136",101,"701",18,660,105,1.944
21,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",529,"-2",1,"+3",1.553,"+0.001",93,"--",21,542,108,1.714
22,"=","INCUBUS Promises, Promises",508,"-10",-66,"-4",3.524,"-0.097",135,"--",13,794,103,4.761
23,"=","AWOLNATION Not Your Fault",492,"+6",48,"-5",1.17,"+0.014",59,"937",23,492,94,1.17
24,"=","BLINK 182 Up All Night",450,"-3",-56,"+5",1.809,"-0.038",134,"--",3,1607,918,7.107
25,"=","EVERLAST I Get By",423,"+10",21,"+13",1.345,"+0.074",94,"--",24,423,53,1.388
26,"=","RISE AGAINST Satellite",377,"-9",13,"-14",1.274,"+0.002",22,"--",26,394,189,1.274
27,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",361,"-3",17,"-6",1.196,"-0.001",39,"366",27,364,106,1.218
