"Title","Artist","Spins"
"Ride","TWENTY ONE PILOTS",2905
"Spirits","THE STRUMBELLAS",2870
"Ophelia","LUMINEERS",2839
"Bored To Death","BLINK 182",2653
"Dark Necessities","RED HOT CHILI PEPPERS",2488
"Kiss This","THE STRUTS",2108
"HandClap","FITZ & THE TANTRUMS",2099
"Way Down We Go","KALEO",1915
"Woman Woman","AWOLNATION",1884
"First","COLD WAR KIDS",1805
"Walking On A Dream","EMPIRE OF THE SUN",1515
"Take It From Me","KONGOS",1449
"2am","BEAR HANDS",1349
"Soundcheck","CATFISH AND THE BOTTLEMEN",1279
"Brazil","DECLAN MCKENNA",1153
"Trouble","CAGE THE ELEPHANT",1119
"Destruction","JOYWAVE",1104
"River","BISHOP",964
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",956
"The Sound","THE 1975",916
"Something To Believe In","YOUNG THE GIANT",884
"King Of The World","WEEZER",786
"The Sound Of Silence","DISTURBED",750
"Color","FINISH TICKET",491
"Loud(y)","LEWIS DEL MAR",448
"That's All I Need","DIRTY HEADS",447
"Free","BROODS",397
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",385
"Switchblade","HOLY WHITE HOUNDS",347
"Burn The Witch","RADIOHEAD",338
"Up&Up","COLDPLAY",316
"Run Or Hide","RUN RIVER NORTH",306
"Fire","BARNS COURTNEY",298
"Worry","JACK GARRATT",280
"Conqueror","AURORA",271
"Pretty Pimpin","KURT VILE",265
"You And I","PVRIS",231
"Your Love Could Start A War","UNLIKELY CANDIDATES",226
"Ain't No Man","AVETT BROTHERS",212
"Throw Down Your Guns","WILD BELLE",204
"Life Itself","GLASS ANIMALS",203
"Empty","GARBAGE",202
"No Type","NEW BEAT FUND",194
"Critical Mistakes","888",192
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",187
"The Devil's Bleeding Crown","VOLBEAT",185
"America's Sweetheart","ELLE KING",182
"Casual Party","BAND OF HORSES",171
"Doing It To Death","KILLS",170
"Drugs","DREAMERS",164
