"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1986,"+17",211,"-20",8.899,"+0.038",23,"151",1,1986,1306,8.899
2,"=","FOO FIGHTERS Walk",1931,"+1",98,"-1",9.175,"-0.027",71,"186",1,1931,354,9.202
3,"=","FOSTER THE PEOPLE Pumped Up Kicks",1647,"-25",-52,"-35",8.124,"-0.038",89,"3",1,1855,265,9.607
4,"=","BLINK 182 Up All Night",1394,"+10",166,"-29",5.386,"+0.046",24,"256",4,1394,918,5.386
5,"=","COLDPLAY Every Teardrop Is A Waterfall",1316,"+8",18,"+11",5.361,"+0.067",66,"36",4,1405,829,6.882
6,"=","AWOLNATION Sail",1262,"+7",44,"-2",4.526,"+0.060",89,"104",6,1262,156,5.048
7,"=","SUBLIME WITH ROME Panic",1192,"-6",-35,"+23",4.668,"+0.026",89,"--",4,1393,513,6.557
8,"=","AIRBORNE TOXIC EVENT Changing",1042,"-6",-79,"+6",3.957,"-0.003",89,"667",4,1304,191,5.776
9,"+1","311 Sunset In July",979,"-2",19,"-2",3.182,"-0.007",63,"--",9,986,323,4.133
10,"-1","DEATH CAB FOR CUTIE You Are A Tourist",974,"-10",-90,"+11",4.019,"+0.027",89,"--",2,1688,226,7.892
11,"=","RISE AGAINST Make It Stop (September's.....",876,"+6",25,"+1",3.52,"+0.007",71,"--",11,876,153,3.805
12,"+1","JOY FORMIDABLE Whirring",855,"+7",50,"+0",2.681,"+0.042",89,"--",12,855,132,2.722
13,"+1","MUMFORD & SONS The Cave",846,"+1",-26,"-6",4.431,"-0.067",89,"107",3,1450,89,7.488
14,"-2","FOO FIGHTERS Rope",833,"-27",-79,"-37",5.282,"-0.095",89,"--",1,2006,161,12.051
15,"=","BLACK KEYS Howlin' For You",812,"+0",-8,"+5",4.079,"+0.019",89,"326",2,1525,146,6.937
16,"+1","INCUBUS Adolescents",702,"-9",-103,"+5",3.55,"-0.133",89,"--",3,1436,162,8.791
17,"+2","BUSH The Sound Of Winter",668,"+28",270,"+1",3.323,"+0.012",15,"--",17,668,344,3.323
18,"=","CAGE THE ELEPHANT Around My Head",668,"-12",-56,"-20",1.939,"-0.038",89,"--",16,798,123,2.698
19,"+1","MUMFORD & SONS Roll Away Your Stone",644,"+19",189,"+2",2.137,"+0.057",78,"962",19,644,197,2.137
20,"+1","CAKE Long Time",624,"+15",29,"+8",2.038,"+0.010",89,"--",19,624,104,2.296
21,"+1","AVENGED SEVENFOLD So Far Away",583,"-8",-38,"-14",1.747,"-0.069",89,"694",19,634,115,2.16
22,"+1","STAIND Not Again",448,"+10",88,"+9",1.527,"+0.027",22,"963",22,448,209,1.527
23,"+1","PARAMORE Monster",442,"+4",38,"+0",1.305,"+0.049",61,"253",23,442,188,1.498
24,"+1","YOUNG THE GIANT Cough Syrup",437,"+13",114,"-5",1.495,"+0.031",35,"--",24,437,126,1.495
25,"+1","TWO DOOR CINEMA CLUB What You Know",418,"+3",6,"+6",1.077,"-0.039",89,"467",22,495,81,1.701
26,"+1","INCUBUS Promises, Promises",384,"+10",71,"-3",1.583,"+0.058",25,"--",26,384,92,1.583
27,"+3","JANE'S ADDICTION Irresistible Force",362,"+60",362,"+60",1.725,"+0.231",4,"--",27,362,362,1.725
28,"=","FOSTER THE PEOPLE Helena Beat",321,"+9",49,"-6",0.806,"+0.010",37,"275",28,321,82,1.011
29,"=","A DAY TO REMEMBER All Signs Point To Lau...",305,"-1",-20,"+1",1.057,"+0.001",68,"951",27,334,79,1.361
30,"+1","KOOKS Junk Of The Heart",303,"+7",74,"+2",0.695,"+0.032",17,"--",30,303,81,0.695
31,"+1","MIDDLE CLASS RUT Busy Bein' Born",283,"-1",28,"+6",0.901,"+0.033",85,"--",30,284,46,0.901
32,"+1","SLEEPER AGENT Get It Daddy",268,"+11",60,"+5",0.608,"+0.029",19,"--",32,268,60,0.608
33,"+1","THEORY OF A DEADMAN Lowlife",254,"-3",15,"-6",0.967,"+0.034",34,"--",31,269,63,0.967
34,"+2","SWITCHFOOT Dark Horses",252,"+7",82,"-12",0.94,"+0.073",10,"190",34,252,99,0.94
35,"=","TV ON THE RADIO Will Do",246,"-3",-12,"-4",0.59,"+0.012",89,"--",31,272,58,0.72
36,"+1","FLORENCE + THE MACHINE You've Got The Lo...",229,"-10",-43,"-18",0.52,"-0.049",50,"--",31,271,93,0.764
37,"+1","PORTUGAL. THE MAN Got It All (This Can't...",207,"+3",22,"+0",0.425,"+0.016",43,"--",37,207,33,0.425
38,"+4","GROUPLOVE Colours",198,"+6",64,"-3",0.675,"+0.039",7,"--",38,198,74,0.675
39,"+1","MY MORNING JACKET Holdin On To Black Met...",197,"+1",-2,"+3",0.459,"-0.012",89,"--",38,201,52,0.678
40,"+3","SEETHER Tonight",193,"+5",61,"-12",0.834,"+0.055",7,"--",40,193,86,0.834
41,"+3","BLUE OCTOBER The Chills",187,"+4",40,"+4",1.092,"-0.008",11,"--",41,187,40,1.105
42,"-3","REDLIGHT KING Old Man",181,"-19",-163,"+5",0.495,"-0.076",89,"--",17,592,82,2.689
43,"+3","BEASTIE BOYS Don't Play No Game That I.....",167,"-2",-8,"+2",0.195,"-0.023",22,"--",41,181,44,0.264
44,"+3","GIVERS Up Up Up",159,"-1",-2,"+0",0.286,"-0.013",29,"--",44,164,37,0.331
45,"+3","ADELITAS WAY Sick",143,"-15",-27,"-17",0.354,"-0.054",68,"--",39,186,49,0.627
46,"--","COMPANY OF THIEVES Death Of Communicatio...",139,"--",-2,"--",0.476,"--",75,"--",41,170,46,0.622
47,"+3","VIVA BROTHER Darling Buds Of May",139,"-7",-21,"-12",0.248,"-0.029",21,"--",45,160,31,0.413
48,"--","TAKING BACK SUNDAY Faith (When I Let You...",137,"--",-1,"--",0.298,"--",40,"--",40,179,51,0.422
49,"--","ALTER BRIDGE Ghost Of Days Gone By",137,"--",-5,"--",0.39,"--",11,"--",48,143,13,0.424
50,"--","ADELE Rumour Has It",122,"--",19,"--",0.409,"--",1,"79",50,122,19,0.409
