"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1772,-44,72,-56,11.17,-0.497,28,1,2006,128,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1644,-1,242,-23,7.761,-0.116,28,2,1645,265,7.877
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1498,6,216,-10,5.976,-0.135,28,3,1498,226,6.53
4,"=","INCUBUS Adolescents",1397,11,153,11,8.727,0.177,28,4,1397,153,8.727
5,"=","AIRBORNE TOXIC EVENT Changing",1277,-6,183,-8,4.916,-0.032,28,5,1304,191,5.581
6,"=","MUMFORD & SONS The Cave",1249,-14,70,-19,7.061,-0.077,28,3,1450,89,7.488
7,"=","RISE AGAINST Help Is On The Way",1216,-10,103,9,7.175,0.041,28,2,1492,103,7.451
8,"=","BLACK KEYS Howlin' For You",1209,-2,93,-5,5.422,0,28,2,1525,98,6.937
9,"=","SUBLIME WITH ROME Panic",1164,7,165,-16,5.341,-0.083,28,9,1164,513,5.424
10,"=","AWOLNATION Sail",1107,-7,112,-18,4.624,-0.032,28,9,1114,130,4.715
11,"=","CAGE THE ELEPHANT Shake Me Down",1005,-3,25,7,6.051,-0.031,28,9,1181,25,7.17
12,"=","SEETHER Country Song",965,-2,167,-13,5.299,0.068,28,12,967,180,5.299
13,"=","NAKED AND FAMOUS Young Blood",924,12,135,22,3.497,-0.031,28,13,924,135,3.528
14,"=","BEASTIE BOYS Make Some Noise",880,-32,-41,-13,2.527,-0.156,28,9,1232,29,4.945
15,"=","YOUNG THE GIANT My Body",873,-5,44,-10,3.744,-0.149,28,11,1149,54,4.668
16,"=","SICK PUPPIES Riptide",769,9,76,17,2.867,0.02,28,16,769,76,2.938
17,"=","REDLIGHT KING Old Man",585,-7,33,-15,2.177,-0.095,28,17,592,82,2.689
18,"+5","COLDPLAY Every Teardrop Is A Waterfall",562,112,562,112,4.717,0.805,5,18,562,562,4.717
19,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",504,2,91,-8,1.861,-0.044,28,19,504,99,2.155
20,"-2","JOY FORMIDABLE Whirring",502,-6,46,-18,1.36,0.015,28,18,508,64,1.427
21,"+1","LINKIN PARK Iridescent",491,11,62,14,2.164,-0.002,28,19,491,114,2.386
22,"-1","ADELE Rolling In The Deep",489,-5,27,-11,3.061,0.007,28,17,522,38,3.181
23,"-3","MY CHEMICAL ROMANCE Bulletproof Heart",487,-7,55,-5,1.392,-0.02,28,19,494,66,1.412
24,"=","THREE DAYS GRACE Lost In You",449,6,56,5,1.406,0.049,28,18,449,56,1.452
25,"=","CAGE THE ELEPHANT Around My Head",448,6,123,0,1.545,0.019,28,24,448,123,1.545
26,"=","AVENGED SEVENFOLD So Far Away",406,9,113,-2,1.56,0.087,28,25,406,115,1.56
27,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",374,0,77,-4,1.652,-0.006,28,25,374,81,1.683
28,"=","TWO DOOR CINEMA CLUB What You Know",363,0,43,-4,1.217,0.01,28,25,363,55,1.244
29,"=","NEON TREES Your Surrender",327,-6,-12,0,0.881,-0.056,28,24,398,49,1.328
30,"=","CAKE Long Time",320,3,59,1,1.012,0.013,28,28,320,59,1.13
31,"+2","FOO FIGHTERS Walk",315,47,197,45,1.85,0.263,10,31,315,197,1.85
32,"=","RISE AGAINST Make It Stop (September's.....",295,25,151,15,1.332,0.077,10,32,295,151,1.332
33,"-2","PAPA ROACH Burn",279,2,7,4,1.939,-0.061,28,25,405,41,2.4
34,"=","BAYSIDE Sick Sick Sick",262,-3,21,-6,0.639,0.018,28,31,265,39,0.639
35,"=","STROKES Under Cover Of Darkness",255,-3,41,1,0.759,-0.025,28,18,452,41,1.234
36,"=","KORN Get Up f/Skrillex",221,-1,33,-6,0.713,-0.005,28,33,222,46,0.736
37,"=","LYKKE LI Get Some",211,-5,11,-6,0.599,-0.077,28,33,230,40,1.009
38,"+10","311 Sunset In July",208,53,208,53,1.634,0.379,2,38,208,208,1.634
39,"=","MUMFORD & SONS Roll Away Your Stone",206,8,44,0,0.576,0.018,17,39,206,56,0.576
40,"-2","TV ON THE RADIO Will Do",203,1,16,0,0.583,0.014,28,34,203,44,0.587
41,"-1","DISTURBED Warrior",198,2,24,3,0.879,0.016,28,35,204,41,0.879
42,"=","STROKES Taken For A Fool",189,2,57,-11,0.955,-0.022,14,42,189,68,0.977
43,"=","SIXX A.M. Lies Of The Beautiful People",188,1,24,2,0.689,-0.012,28,37,188,26,0.753
44,"-3","BIFFY CLYRO Many Of Horror",181,-11,9,-7,0.644,-0.012,28,31,264,22,0.919
46,"-2","MANCHESTER ORCHESTRA April Fool",167,-3,19,0,0.274,-0.012,28,39,183,23,0.34
45,"=","MY MORNING JACKET Holdin On To Black Met...",167,4,45,4,0.502,0.049,28,40,168,45,0.678
47,"-1","10 YEARS Fix Me",164,7,16,5,0.748,0.035,14,40,164,42,0.838
48,"-1","COMPANY OF THIEVES Death Of Communicatio...",161,5,38,7,0.463,0.022,28,42,161,38,0.463
49,"=","MIDDLE CLASS RUT Busy Bein' Born",152,1,20,-2,0.393,0.002,24,43,152,46,0.407
50,"=","A DAY TO REMEMBER All Signs Point To Lau...",145,-1,35,-7,0.6,-0.053,9,47,146,42,0.653
