"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1846,"+13",143,"-58",9.491,"+0.044",65,1,1855,265,9.607
2,"=","FOO FIGHTERS Walk",1544,"+19",184,"-52",7.928,"+0.009",47,2,1544,354,7.928
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1507,"-6",1,"-40",6.772,"-0.121",65,2,1688,226,7.892
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1403,"+2",108,"-60",6.86,"+0.061",42,4,1405,829,6.882
5,"=","SUBLIME WITH ROME Panic",1376,"-14",125,"-73",6,"-0.036",65,4,1393,513,6.557
6,"=","INCUBUS Adolescents",1296,"-26",1,"-67",7.293,"-0.184",65,3,1436,162,8.791
7,"=","AIRBORNE TOXIC EVENT Changing",1278,"-12",56,"-59",5.726,"+0.022",65,4,1304,191,5.726
8,"=","AWOLNATION Sail",1262,"+2",115,"-28",5.048,"+0.014",65,8,1262,156,5.048
9,"=","FOO FIGHTERS Rope",1172,"-10",67,"-94",7.791,"+0.066",65,1,2006,161,12.051
10,"=","NAKED AND FAMOUS Young Blood",1148,"+1",86,"-28",4.578,"+0.020",65,9,1152,135,4.578
11,"=","MUMFORD & SONS The Cave",1041,"-15",-21,"-75",4.848,"-0.002",65,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",968,"-19",-60,"-40",5.398,"-0.054",65,2,1525,146,6.937
13,"=","311 Sunset In July",955,"-17",55,"-58",3.844,"-0.142",39,13,981,323,4.133
14,"=","RISE AGAINST Help Is On The Way",868,"-21",-16,"-31",3.883,"-0.038",65,2,1492,103,7.451
15,"=","CAGE THE ELEPHANT Shake Me Down",854,"-5",-20,"-83",6.638,"+0.032",65,9,1181,94,7.17
16,"=","CAGE THE ELEPHANT Around My Head",798,"+1",75,"-4",2.698,"+0.017",65,16,798,123,2.698
