"Title","Artist","Spins"
"Madness","MUSE",2199
"I Will Wait","MUMFORD & SONS",2156
"Ho Hey","LUMINEERS",1720
"Little Black Submari...","BLACK KEYS",1635
"Take A Walk","PASSION PIT",1566
"Too Close","ALEX CLARE",1553
"It's Time","IMAGINE DRAGONS",1331
"Kill Your Heroes","AWOLNATION",1302
"Some Nights","FUN.",1151
"Itchin' On A Photogr...","GROUPLOVE",975
"We Come Running","YOUNGBLOOD HAWKE",965
"Lost In The Echo","LINKIN PARK",943
"Wait For Me","RISE AGAINST",805
"Trojans","ATLAS GENIUS",794
"Chalk Outline","THREE DAYS GRACE",780
"Been Away Too Long","SOUNDGARDEN",738
"Headlights","MORNING PARADE",728
"Let Yourself Go","GREEN DAY",651
"Runaways","KILLERS",604
"Sleep Alone","TWO DOOR CINEMA CLUB",582
"Mountain Sound","OF MONSTERS AND MEN",571
"The Pit","SILVERSUN PICKUPS",473
"Freedom At 21","JACK WHITE",456
"Radioactive","IMAGINE DRAGONS",405
"Reunion","M83",397
"Oh Love","GREEN DAY",360
"Breathing Underwater","METRIC",320
"Here And Now","SEETHER",297
"Absolute Zero","STONE SOUR",284
"Carry On","FUN.",256
"Tightrope","WALK THE MOON",252
"Still Swingin","PAPA ROACH",248
"Change","CHURCHILL",244
"Dance All Night f/Ma...","DIRTY HEADS",242
"Lessons In Love (All...","NEON TREES",225
"This Ladder Is Ours","JOY FORMIDABLE",224
"Original","SWITCHFOOT",219
"What Makes A Good Ma...","HEAVY",213
"Turning Into You","OFFSPRING",198
"Hurts Like Heaven","COLDPLAY",198
"Someone Anyone","ANBERLIN",197
"Where The Kids Are","BLONDFIRE",186
"Top Of The World","SLIGHTLY STOOPID",183
"Enemies","SHINEDOWN",179
"Fitzpleasure","ALT-J",171
"Let's Go","MATT AND KIM",159
"Tempest","DEFTONES",142
"Carry On","AVENGED SEVENFOLD",132
"Chained","XX",120
"Home","PHILLIP PHILLIPS",111
