"Title","Artist","Spins"
"Lampshades On Fire","MODEST MOUSE",2443
"Believe","MUMFORD & SONS",2267
"Hollow Moon (Bad Wolf)","AWOLNATION",2185
"Shut Up And Dance","WALK THE MOON",2071
"Long Way Down","ROBERT DELONG",2050
"Black Sun","DEATH CAB FOR CUTIE",1983
"Congregation","FOO FIGHTERS",1797
"Budapest","GEORGE EZRA",1788
"What Kind Of Man","FLORENCE + THE MACHINE",1705
"Stolen Dance","MILKY CHANCE",1571
"Dead Inside","MUSE",1518
"Mess Is Mine","VANCE JOY",1364
"Somebody New","JOYWAVE",1339
"Weight Of Love","BLACK KEYS",1186
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1136
"Coming For You","OFFSPRING",1072
"Crystals","OF MONSTERS AND MEN",1039
"My Type","SAINT MOTEL",1034
"Absolution Calling","INCUBUS",834
"Don't Wanna Fight","ALABAMA SHAKES",717
"Shots","IMAGINE DRAGONS",712
"Nothing Without Love","NATE RUESS",664
"Every Other Freckle","ALT-J",653
"Sound Of Change","DIRTY HEADS",622
"Lifted Up (1985)","PASSION PIT",612
"Get It","MATT AND KIM",559
"Peaches","IN THE VALLEY BELOW",541
"Sorry","MEG MYERS",522
"Flashed Junk Mind","MILKY CHANCE",512
"Contagious","NIGHT RIOTS",395
"Uma Thurman","FALL OUT BOY",394
"Little Monster","ROYAL BLOOD",359
"Gold","CHET FAKER",358
"If You Wanna Stay","GRISWOLDS",327
"Everything Is Wrong","INTERPOL",322
"Business Of Emotion f/WhiteSea","BIG DATA",317
"Till It's Gone","YELAWOLF",299
"Hold Back The River","JAMES BAY",294
"Geronimo","SHEPPARD",250
"Failure","BREAKING BENJAMIN",231
"I Want To Know","KONGOS",214
"I'm Good","THE MOWGLI'S",208
"First","COLD WAR KIDS",185
"Get Closer","LIFE IN FILM",185
"Psycho","MUSE",181
"Moaning Lisa Smile","WOLF ALICE",162
"Electric Love","BORNS",161
"Hero","FAMILY OF THE YEAR",157
"I Feel Everything","WATERS",156
"Heavy Is The Head f/C. Cornell","ZAC BROWN BAND",134
