"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Walk",1969,"+2",-84,"-35",10.298,"-0.044",114,"274",1,2051,354,10.342
2,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1809,"-18",-98,"-63",8.528,"-0.021",66,"--",1,2071,1306,9.352
3,"=","BLINK 182 Up All Night",1584,"-1",-24,"-36",6.528,"-0.001",67,"672",3,1607,918,6.529
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",1461,"-1",-40,"-34",8.329,"-0.130",132,"3",1,1855,265,9.607
5,"=","BUSH The Sound Of Winter",1279,"+22",132,"-2",5.637,"+0.052",58,"--",5,1279,344,5.637
6,"=","AWOLNATION Sail",1151,"-4",-64,"-33",5.646,"-0.018",132,"53",5,1325,156,5.743
7,"+1","RISE AGAINST Make It Stop (September's.....",1054,"+9",43,"-13",5.204,"+0.090",114,"--",6,1054,153,5.204
8,"-1","JOY FORMIDABLE Whirring",1052,"+4",-44,"-10",3.443,"-0.023",132,"975",7,1096,163,3.705
9,"=","MUMFORD & SONS Roll Away Your Stone",904,"-13",16,"-42",3.652,"-0.022",121,"659",9,917,197,3.674
10,"=","JANE'S ADDICTION Irresistible Force",839,"-4",-9,"-28",2.398,"+0.119",47,"--",10,859,436,2.59
11,"+1","YOUNG THE GIANT Cough Syrup",815,"+33",123,"+22",3.014,"+0.215",78,"424",11,815,139,3.014
12,"-1","311 Sunset In July",792,"-5",-134,"-12",2.993,"-0.022",106,"--",7,1029,323,4.133
13,"=","AIRBORNE TOXIC EVENT Changing",716,"-8",-53,"-24",2.787,"-0.076",132,"940",4,1304,191,5.776
14,"=","FOSTER THE PEOPLE Helena Beat",701,"+7",80,"-12",2.939,"+0.098",80,"166",14,701,119,2.939
15,"=","INCUBUS Promises, Promises",689,"+12",80,"-5",3.161,"+0.032",68,"--",14,689,103,3.161
16,"=","SWITCHFOOT Dark Horses",574,"+12",64,"-1",1.945,"+0.019",53,"794",16,574,106,1.952
17,"=","SUBLIME WITH ROME Panic",542,"-9",-67,"-15",2.431,"-0.006",132,"--",4,1393,513,6.557
18,"=","STAIND Not Again",515,"-6",-16,"-25",1.876,"-0.003",65,"--",18,533,209,1.934
19,"+1","GROUPLOVE Colours",491,"+5",46,"-3",1.547,"+0.008",50,"--",19,491,106,1.662
20,"-1","COLDPLAY Every Teardrop Is A Waterfall",477,"-18",-204,"-15",1.582,"-0.149",109,"63",4,1405,829,6.882
21,"=","EVANESCENCE What You Want",463,"+6",-4,"+2",1.663,"+0.041",39,"403",21,470,238,1.76
22,"=","SEETHER Tonight",429,"+3",43,"-8",1.889,"-0.088",50,"331",22,429,86,1.977
23,"+1","COLDPLAY Paradise",389,"+20",345,"-24",2.099,"-0.048",6,"11",23,389,369,2.147
24,"-1","KOOKS Junk Of The Heart",388,"+9",13,"+1",0.897,"+0.053",60,"619",23,388,81,0.897
25,"=","SLEEPER AGENT Get It Daddy",357,"-6",13,"-18",0.716,"-0.013",62,"--",25,366,60,0.802
26,"=","MIDDLE CLASS RUT Busy Bein' Born",352,"-1",19,"-11",1.159,"+0.020",128,"--",26,353,46,1.159
27,"=","BLUE OCTOBER The Chills",339,"+12",36,"+11",1.472,"-0.007",54,"--",27,339,67,1.497
28,"=","CAGE THE ELEPHANT Aberdeen",307,"+10",86,"-5",0.908,"+0.050",16,"--",28,307,105,0.908
29,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",283,"+5",15,"-6",0.558,"+0.021",26,"--",28,283,108,0.598
30,"+2","NAKED AND FAMOUS Punching In A Dream",261,"+15",44,"+11",0.534,"+0.032",34,"--",30,261,79,0.534
31,"-1","SUBLIME WITH ROME Take It Or Leave It",260,"-2",40,"-9",0.9,"-0.011",23,"--",30,262,78,0.991
32,"-1","FLORENCE + THE MACHINE What The Water Ga...",259,"+9",45,"-13",1.129,"+0.062",17,"276",30,259,104,1.129
33,"=","NOEL GALLAGHER If I Had A Gun",236,"+1",44,"-24",1.024,"+0.031",15,"--",33,236,107,1.024
34,"=","EVERLAST I Get By",220,"+9",38,"+6",0.859,"+0.042",27,"--",34,220,53,0.859
35,"=","DEATH CAB FOR CUTIE Stay Young, Go Danci...",198,"+9",60,"+5",0.666,"+0.031",16,"--",35,198,63,0.666
36,"+1","THEORY OF A DEADMAN Lowlife",185,"+1",-17,"+1",0.325,"-0.001",77,"--",30,269,63,0.967
37,"-1","PARAMORE Monster",177,"-8",-134,"+11",0.91,"+0.028",104,"625",21,490,188,1.744
38,"=","SHE WANTS REVENGE Take The World",173,"+2",2,"-5",0.686,"-0.031",23,"--",37,173,40,0.717
39,"=","FIVE FINGER DEATH PUNCH Under And Over I...",150,"-1",-4,"+1",0.457,"-0.005",37,"226",38,156,25,0.498
40,"+2","BREAKING BENJAMIN Blow Me Away f/Valora",142,"+0",4,"-1",0.297,"-0.016",23,"--",40,145,26,0.316
42,"-2","DIRTY HEADS Believe",140,"-5",-14,"-3",0.492,"-0.019",31,"--",35,162,58,0.605
43,"-2","ADELE Rumour Has It",140,"-4",-26,"-11",0.654,"-0.005",44,"107",35,183,48,0.669
41,"+3","MUTEMATH Blood Pressure",140,"+7",5,"+8",0.345,"+0.036",14,"--",41,140,49,0.345
44,"-1","VIVA BROTHER Darling Buds Of May",138,"-3",-34,"-9",0.296,"-0.029",64,"--",37,172,31,0.413
45,"--","GIVERS Up Up Up",125,"--",-36,"--",0.218,"--",71,"--",37,179,37,0.399
46,"-1","REDLIGHT KING Bullet In My Hand",123,"-2",9,"-6",0.354,"-0.019",16,"--",45,125,27,0.392
47,"-1","FUNERAL PARTY NYC Moves To The Sound Of ...",121,"+4",2,"+1",0.158,"+0.011",11,"--",46,122,24,0.174
48,"-1","HOLLYWOOD UNDEAD Bullet",101,"+3",1,"+1",0.181,"+0.009",4,"--",47,101,6,0.211
49,"=","FOO FIGHTERS These Days",99,"+6",45,"+1",0.589,"+0.025",2,"--",49,99,45,0.589
50,"-2","DECEMBERISTS Calamity Song",94,"+0",-12,"-1",0.203,"+0.003",10,"--",48,106,11,0.249
