"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BUSH The Sound Of Winter",1776,-30,13,-48,9.375,-0.187,109,"479",1,1806,344,9.58
2,"=","YOUNG THE GIANT Cough Syrup",1504,7,96,-14,5.875,0.006,129,"330",2,1504,155,5.875
3,"=","FOO FIGHTERS Walk",1432,-17,-77,-9,8.933,-0.171,165,"412",1,2051,354,10.915
4,"=","COLDPLAY Paradise",1429,26,168,-15,7.386,0.088,57,"455",4,1429,369,7.386
5,"=","BLACK KEYS Lonely Boy",1382,38,397,16,6.481,0.099,15,"211",5,1382,963,6.481
6,"=","AWOLNATION Sail",1191,0,51,1,5.196,-0.008,183,"91",5,1325,156,5.774
7,"=","FOSTER THE PEOPLE Pumped Up Kicks",1155,-14,-81,1,6.897,-0.171,183,"9",1,1855,265,9.607
8,"=","FOSTER THE PEOPLE Helena Beat",1132,-4,16,3,4.603,0.046,131,"224",7,1147,149,4.603
9,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1087,-3,-148,21,5.287,0.036,117,"186",1,2071,1306,9.352
10,"=","SWITCHFOOT Dark Horses",1065,-2,75,-15,4.024,0.128,104,"--",9,1067,121,4.024
11,"=","SEETHER Tonight",871,5,76,-8,3.353,0.049,101,"339",11,871,146,3.353
12,"=","GROUPLOVE Colours",839,14,54,10,2.957,0.05,101,"1011",12,839,106,2.957
13,"+1","CHEVELLE Face To The Floor",836,18,62,13,2.943,0.151,41,"537",13,836,275,2.943
14,"-1","CAGE THE ELEPHANT Aberdeen",822,1,18,-6,2.467,0.044,67,"--",13,822,191,2.509
15,"=","RISE AGAINST Make It Stop (September's.....",803,-11,-102,16,2.862,-0.018,165,"--",6,1150,153,5.557
16,"=","MUMFORD & SONS Roll Away Your Stone",797,-9,-65,17,3.1,-0.083,172,"851",9,987,197,3.987
17,"=","EVANESCENCE What You Want",739,-10,43,-18,2.363,-0.03,90,"--",17,749,238,2.813
18,"=","INCUBUS Promises, Promises",712,-13,-41,-10,4.407,-0.134,119,"--",13,794,103,4.761
19,"+1","BLINK 182 After Midnight",671,-1,109,-28,2.943,0.006,39,"--",19,672,147,2.943
20,"+1","FOO FIGHTERS These Days",662,29,120,13,2.114,0.099,53,"--",20,662,198,2.114
21,"-2","BLINK 182 Up All Night",656,-19,-203,24,2.299,-0.022,118,"--",3,1607,918,7.107
22,"=","NAKED AND FAMOUS Punching In A Dream",625,3,71,-3,1.575,-0.088,85,"824",20,625,105,1.663
23,"=","FLORENCE + THE MACHINE Shake It Out",595,-5,73,-21,2.707,-0.036,37,"--",22,600,148,2.743
24,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",559,10,110,-5,1.819,0.072,25,"--",24,559,191,1.819
25,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",484,6,35,7,1.274,0.002,77,"--",23,484,108,1.394
26,"+1","SUBLIME WITH ROME Take It Or Leave It",437,-7,-25,-3,1.411,-0.061,74,"--",21,467,78,2.283
27,"-1","JANE'S ADDICTION Irresistible Force",434,-19,-132,-2,1.514,-0.074,98,"--",10,868,436,2.59
28,"=","EVERLAST I Get By",377,9,-2,7,0.959,0.011,78,"--",28,380,53,1.388
29,"=","AWOLNATION Not Your Fault",362,5,34,5,0.929,0.017,43,"--",29,362,94,0.929
30,"=","KOOKS Junk Of The Heart",353,-4,-18,-4,0.698,-0.004,111,"776",21,451,81,1.034
31,"=","SLEEPER AGENT Get It Daddy",331,-9,-53,1,0.79,-0.011,113,"--",22,437,60,0.949
32,"+1","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",327,10,44,-4,1.07,0.022,23,"344",32,327,106,1.07
33,"-1","NOEL GALLAGHER If I Had A Gun",325,3,13,6,1.112,0.006,66,"--",30,343,107,1.238
34,"=","STAIND Not Again",307,-6,-57,1,0.809,0.013,116,"--",17,545,209,2.07
35,"=","MUTEMATH Blood Pressure",295,-7,0,-3,0.539,-0.011,65,"--",32,317,74,0.599
36,"+1","RISE AGAINST Satellite",282,23,189,7,1.087,0.05,6,"--",36,282,189,1.087
37,"-1","MIDDLE CLASS RUT Busy Bein' Born",265,0,-44,14,0.724,0.039,179,"--",24,406,46,1.465
38,"+1","DEATH CAB FOR CUTIE Stay Young, Go Danci...",232,0,-38,1,0.411,-0.068,67,"--",31,289,63,0.794
40,"-2","NICKELBACK Bottoms Up",224,-11,-35,-7,0.579,-0.008,43,"593",33,290,145,1.393
39,"+1","FIVE FINGER DEATH PUNCH Under And Over I...",224,-5,-4,-5,0.528,-0.005,88,"517",38,236,60,0.637
41,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",211,8,54,-1,0.963,0.056,13,"246",41,211,90,0.963
42,"+2","311 Count Me In",196,3,1,0,0.778,0.013,26,"--",40,196,77,0.784
43,"-1","SHE WANTS REVENGE Take The World",195,-6,15,-14,0.439,-0.032,74,"--",35,201,40,0.957
44,"-1","AVENGED SEVENFOLD Buried Alive",194,-1,35,-6,0.476,-0.006,41,"--",42,195,46,0.482
45,"=","CAKE Mustache Man (Wasted)",190,8,67,-2,0.57,0.011,9,"--",45,190,87,0.57
46,"=","FRAY Heartbeat",178,-3,17,-3,0.679,-0.032,18,"277",43,181,90,0.832
47,"+2","MASTODON Curl Of The Burl",139,9,23,5,0.367,0.012,31,"--",42,139,23,0.419
48,"-1","ADELE Someone Like You",132,-12,-57,-9,0.536,-0.053,21,"7",40,202,105,0.743
49,"-1","REDLIGHT KING Bullet In My Hand",131,-2,-4,0,0.572,-0.004,67,"--",41,153,47,0.601
50,"=","THE PARLOR MOB Into The Sun",126,7,12,7,0.247,0.031,7,"--",49,126,27,0.247
