"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2915
"Riptide","VANCE JOY",2722
"Left Hand Free","ALT-J",2106
"Take Me To Church","HOZIER",2072
"Dangerous f/Joywave","BIG DATA",2021
"Back To The Shack","WEEZER",1979
"My Sweet Summer","DIRTY HEADS",1733
"Flaws","BASTILLE",1625
"A Sky Full Of Stars","COLDPLAY",1410
"Gotta Get Away","BLACK KEYS",1373
"Centuries","FALL OUT BOY",1298
"I'm Only Joking","KONGOS",1246
"Trainwreck 1979","DEATH FROM ABOVE 1979",1236
"Weekend","PRIORY",1124
"Mind Over Matter","YOUNG THE GIANT",1043
"Cigarette Daydreams","CAGE THE ELEPHANT",795
"Desire","MEG MYERS",768
"Habits (Stay High)","TOVE LO",757
"Do Or Die","THIRTY SECONDS TO MARS",747
"Agora","BEAR HANDS",698
"Rollercoaster","BLEACHERS",683
"Beware The Dog","GRISWOLDS",673
"Yellow Flicker Beat","LORDE",659
"Fools Gold","FITZ & THE TANTRUMS",648
"R U Mine?","ARCTIC MONKEYS",583
"I Don't Want To Be Here ...","RISE AGAINST",580
"Everywhere I Go (Kings &...","NEW POLITICS",518
"The Only Way Out","BUSH",498
"All The Rage Back Home","INTERPOL",478
"Shut Up And Dance","WALK THE MOON",424
"Tongues","JOYWAVE",414
"Beggin For Thread","BANKS",411
"Heart And Soul","TWIN ATLANTIC",351
"Cool Kid","THE EERIES",348
"Figure It Out","ROYAL BLOOD",302
"The Miracle (Of Joey Ramone)","U2",290
"All Of The People","PANAMA WEDDING",288
"Do You","SPOON",280
"Would You Fight For My Love?","JACK WHITE",277
"Work It Out","KNOX HAMILTON",270
"Cool Kids","ECHOSMITH",243
"Mother & Father","BROODS",241
"Gooey","GLASS ANIMALS",218
"Budapest","GEORGE EZRA",215
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",211
"Happy Idiot","TV ON THE RADIO",182
"High","YOUNG RISING SONS",181
"Bad Habit","KOOKS",177
"Room To Breathe","YOU ME AT SIX",156
"Silhouettes","COLONY HOUSE",152
