"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2762
"Riptide","VANCE JOY",2391
"Left Hand Free","ALT-J",2318
"Take Me To Church","HOZIER",2275
"Dangerous f/Joywave","BIG DATA",1892
"Back To The Shack","WEEZER",1873
"Flaws","BASTILLE",1709
"Gotta Get Away","BLACK KEYS",1581
"Centuries","FALL OUT BOY",1486
"Something From Nothing","FOO FIGHTERS",1446
"Yellow Flicker Beat","LORDE",1386
"I'm Only Joking","KONGOS",1263
"Trainwreck 1979","DEATH FROM ABOVE 1979",1246
"Mind Over Matter","YOUNG THE GIANT",1057
"Cigarette Daydreams","CAGE THE ELEPHANT",1009
"Desire","MEG MYERS",889
"R U Mine?","ARCTIC MONKEYS",853
"Rollercoaster","BLEACHERS",845
"Habits (Stay High)","TOVE LO",837
"Weekend","PRIORY",832
"Agora","BEAR HANDS",828
"Fools Gold","FITZ & THE TANTRUMS",816
"Shut Up And Dance","WALK THE MOON",704
"Everywhere I Go (Kings &...","NEW POLITICS",701
"The Only Way Out","BUSH",631
"Beggin For Thread","BANKS",561
"Figure It Out","ROYAL BLOOD",506
"The Miracle (Of Joey Ramone)","U2",469
"All The Rage Back Home","INTERPOL",455
"I Don't Want To Be Here ...","RISE AGAINST",449
"Budapest","GEORGE EZRA",372
"Do You","SPOON",354
"Would You Fight For My Love?","JACK WHITE",289
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",285
"All Of The People","PANAMA WEDDING",284
"Cool Kid","THE EERIES",272
"Bad Habit","KOOKS",271
"Heart And Soul","TWIN ATLANTIC",268
"Work It Out","KNOX HAMILTON",258
"Cool Kids","ECHOSMITH",255
"Gooey","GLASS ANIMALS",254
"Happy Idiot","TV ON THE RADIO",247
"Mother & Father","BROODS",235
"Kathleen","CATFISH AND THE BOTTLEMEN",212
"Room To Breathe","YOU ME AT SIX",182
"All This Could Be Yours","COLD WAR KIDS",167
"Silhouettes","COLONY HOUSE",166
"Telepathy","CROSSES",114
"Smile","MIKKY EKKO",113
"Reflections","MISTERWIVES",111
