"Title","Artist","Spins"
"Madness","MUSE",1912
"Radioactive","IMAGINE DRAGONS",1775
"Little Black Subm...","BLACK KEYS",1677
"Trojans","ATLAS GENIUS",1657
"I Will Wait","MUMFORD & SONS",1642
"Ho Hey","LUMINEERS",1594
"Mountain Sound","OF MONSTERS AND M...",1441
"The Pit","SILVERSUN PICKUPS",1217
"Carry On","FUN.",1201
"Take A Walk","PASSION PIT",1127
"Stubborn Love","LUMINEERS",932
"Breathing Underwa...","METRIC",792
"Tightrope","WALK THE MOON",717
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",699
"Lover Of The Ligh...","MUMFORD & SONS",646
"Safe And Sound","CAPITAL CITIES",609
"Sweater Weather","NEIGHBOURHOOD",585
"Change","CHURCHILL",577
"Been Away Too Lon...","SOUNDGARDEN",533
"Tempest","DEFTONES",500
"Hero","FAMILY OF THE YEA...",429
"This Ladder Is Ou...","JOY FORMIDABLE",404
"Panic Station","MUSE",398
"Miss Atomic Bomb","KILLERS",396
"Let Yourself Go","GREEN DAY",377
"Carried Away","PASSION PIT",373
"Timeless","AIRBORNE TOXIC EV...",368
"San Francisco","THE MOWGLI'S",347
"Holding On To You","TWENTY ONE PILOTS",342
"Let's Go","MATT AND KIM",339
"Up All Night","ALEX CLARE",324
"Hollow","ALICE IN CHAINS",312
"Closer","TEGAN & SARA",290
"Enemies","SHINEDOWN",286
"Inhaler","FOALS",269
"Hold On","ALABAMA SHAKES",264
"Lessons In Love (...","NEON TREES",263
"Where Will We Go","IAMDYNAMITE",221
"Fitzpleasure","ALT-J",218
"Now","PARAMORE",207
"Home","PHILLIP PHILLIPS",207
"Where The Kids Ar...","BLONDFIRE",198
"Yeah Yeah","WILLY MOON",193
"Carry On","AVENGED SEVENFOLD",186
"The High Road","THREE DAYS GRACE",185
"Boys Are Back","DROPKICK MURPHYS",166
"Dance All Night f...","DIRTY HEADS",143
"Harlem","NEW POLITICS",135
"Global Concepts","ROBERT DELONG",129
"Here Comes My Man","GASLIGHT ANTHEM",124
