"Title","Artist","Spins"
"Madness","MUSE",2266
"I Will Wait","MUMFORD & SONS",2155
"Ho Hey","LUMINEERS",1942
"Little Black Submari...","BLACK KEYS",1812
"Take A Walk","PASSION PIT",1660
"Trojans","ATLAS GENIUS",1333
"Kill Your Heroes","AWOLNATION",1312
"It's Time","IMAGINE DRAGONS",1280
"We Come Running","YOUNGBLOOD HAWKE",1278
"Itchin' On A Photogr...","GROUPLOVE",1169
"Mountain Sound","OF MONSTERS AND MEN",1072
"The Pit","SILVERSUN PICKUPS",981
"Lost In The Echo","LINKIN PARK",942
"Radioactive","IMAGINE DRAGONS",907
"Been Away Too Long","SOUNDGARDEN",764
"Chalk Outline","THREE DAYS GRACE",736
"Let Yourself Go","GREEN DAY",734
"Carry On","FUN.",717
"Sleep Alone","TWO DOOR CINEMA CLUB",564
"Breathing Underwater","METRIC",548
"Tightrope","WALK THE MOON",448
"Change","CHURCHILL",385
"Let's Go","MATT AND KIM",370
"Freedom At 21","JACK WHITE",364
"This Ladder Is Ours","JOY FORMIDABLE",352
"Miss Atomic Bomb","KILLERS",341
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LE...",339
"Dance All Night f/Ma...","DIRTY HEADS",299
"Tempest","DEFTONES",296
"Fitzpleasure","ALT-J",270
"Lessons In Love (All...","NEON TREES",251
"Absolute Zero","STONE SOUR",243
"Closer","TEGAN & SARA",240
"Where The Kids Are","BLONDFIRE",227
"Safe And Sound","CAPITAL CITIES",212
"Dark Again","GOLD FIELDS",209
"Where Will We Go","IAMDYNAMITE",197
"Enemies","SHINEDOWN",195
"Put The Gun Down","ZZ WARD",184
"Turning Into You","OFFSPRING",183
"Stubborn Love","LUMINEERS",170
"Someone Anyone","ANBERLIN",167
"Home","PHILLIP PHILLIPS",155
"Carry On","AVENGED SEVENFOLD",153
"Hero","FAMILY OF THE YEAR",136
"River","CIVIL TWILIGHT",98
"I Ain't The Same","ALABAMA SHAKES",96
"Same Old Trip","CHEVELLE",94
"Go To Hell","GO RADIO",90
"Here Comes My Man","GASLIGHT ANTHEM",81
