"Title","Artist","Spins"
"Royals","LORDE",2210
"Demons","IMAGINE DRAGONS",2013
"Out Of My League","FITZ & THE TANTRU...",1930
"Ways To Go","GROUPLOVE",1689
"Pompeii","BASTILLE",1677
"Safe And Sound","CAPITAL CITIES",1626
"Sweater Weather","NEIGHBOURHOOD",1559
"Come A Little Clo...","CAGE THE ELEPHANT",1390
"Elephant","TAME IMPALA",1363
"Harlem","NEW POLITICS",1340
"Supersoaker","KINGS OF LEON",1334
"Trying To Be Cool","PHOENIX",1308
"City Of Angels","THIRTY SECONDS TO...",846
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",800
"Hurricane","MS MR",781
"Purple Yellow Red...","PORTUGAL. THE MAN",735
"Mind Your Manners","PEARL JAM",668
"My Number","FOALS",596
"Follow Me","MUSE",545
"Get Lucky","DAFT PUNK",544
"FKARND","PEPPER",529
"Wake Me Up","AVICII",526
"Hail To The King","AVENGED SEVENFOLD",496
"17 Crimes","AFI",480
"Pumpin Blood","NONONO",449
"Chocolate","THE 1975",442
"Hearts Like Ours","NAKED AND FAMOUS",421
"Came Back Haunted","NINE INCH NAILS",408
"Right Action","FRANZ FERDINAND",403
"Afraid","NEIGHBOURHOOD",397
"Atlas","COLDPLAY",389
"Dreaming","SMALLPOOLS",345
"Tessellate","ALT-J",333
"There's No Going ...","SICK PUPPIES",328
"Bleed Out","BLUE OCTOBER",325
"This Disorder","FEATURES",319
"The Phoenix","FALL OUT BOY",312
"I Sat By The Ocea...","QUEENS OF THE STO...",305
"Do I Wanna Know?","ARCTIC MONKEYS",276
"Unbelievers","VAMPIRE WEEKEND",271
"Out Of Time","STONE TEMPLE PILO...",231
"Follow My Feet","UNLIKELY CANDIDAT...",216
"Reflektor","ARCADE FIRE",214
"Way We Move","LANGHORNE SLIM",205
"I Love You","SAID THE WHALE",197
"Never Never","KORN",182
"House Of Gold","TWENTY ONE PILOTS",177
"Heavy Bells","J. RODDY WALSTON/...",169
"Get Me Golden","TERRAPLANE SUN",160
"Berzerk","EMINEM",157
