"Title","Artist","Spins"
"Trip Switch","NOTHING BUT THIEVES",2654
"Mountain At My Gates","FOALS",2639
"Adventure Of A Lifetime","COLDPLAY",2278
"Unsteady","X AMBASSADORS",2203
"Mess Around","CAGE THE ELEPHANT",2197
"Stressed Out","TWENTY ONE PILOTS",2105
"Ride","TWENTY ONE PILOTS",2072
"First","COLD WAR KIDS",2004
"Spirits","THE STRUMBELLAS",1949
"Walking On A Dream","EMPIRE OF THE SUN",1736
"Victorious","PANIC! AT THE DISCO",1497
"Genghis Khan","MIIKE SNOW",1464
"Ophelia","LUMINEERS",1452
"Kiss This","THE STRUTS",1274
"Gone","JR JR",1236
"Woman Woman","AWOLNATION",1146
"High Dive","ANDREW MCMAHON IN WILDERNESS",1131
"Under The Influence","ELLE KING",1034
"Saint Cecilia","FOO FIGHTERS",847
"Give Me A Try","WOMBATS",845
"Brazil","DECLAN MCKENNA",790
"10,000 Emerald Pools","BORNS",632
"Destruction","JOYWAVE",620
"Thank God For Girls","WEEZER",598
"2am","BEAR HANDS",565
"State Of My Head","SHINEDOWN",498
"Ditmas","MUMFORD & SONS",490
"7 Years","LUKAS GRAHAM",441
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",361
"Delilah","FLORENCE + THE MACHINE",354
"Dancing On Glass","ST. LUCIA",353
"New Bohemia","TRANSVIOLET",334
"The Sound","THE 1975",314
"In Your Arms","CHEF'SPECIAL",308
"Born Again Teen","LUCIUS",291
"Work This Body","WALK THE MOON",289
"Way Down We Go","KALEO",286
"Bloodfeather","HIGHLY SUSPECT",263
"The Sound Of Silence","DISTURBED",260
"Soundcheck","CATFISH AND THE BOTTLEMEN",259
"Prayers/Triangles","DEFTONES",251
"Clearest Blue","CHVRCHES",246
"The Less I Know The Better","TAME IMPALA",237
"Magnets f/Lorde","DISCLOSURE",228
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",216
"Sikka Takin' The Hard Way","NEW BEAT FUND",184
"Last Thing On My Mind","JOY FORMIDABLE",178
"Stockholm","ATLAS GENIUS",174
"Ways To Get High","POP EVIL",174
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",169
