"Title","Artist","Spins"
"Lampshades On Fire","MODEST MOUSE",2543
"Shut Up And Dance","WALK THE MOON",2158
"Hollow Moon (Bad Wolf)","AWOLNATION",2062
"Long Way Down","ROBERT DELONG",1984
"Budapest","GEORGE EZRA",1873
"Believe","MUMFORD & SONS",1830
"Black Sun","DEATH CAB FOR CUTIE",1782
"Stolen Dance","MILKY CHANCE",1687
"Cigarette Daydreams","CAGE THE ELEPHANT",1611
"What Kind Of Man","FLORENCE + THE MACHINE",1596
"Congregation","FOO FIGHTERS",1584
"Rollercoaster","BLEACHERS",1423
"Somebody New","JOYWAVE",1286
"Mess Is Mine","VANCE JOY",1276
"I Bet My Life","IMAGINE DRAGONS",1158
"Weight Of Love","BLACK KEYS",1147
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1053
"Coming For You","OFFSPRING",1032
"Every Other Freckle","ALT-J",942
"My Type","SAINT MOTEL",907
"Absolution Calling","INCUBUS",860
"Sound Of Change","DIRTY HEADS",684
"Nothing Without Love","NATE RUESS",650
"Till It's Gone","YELAWOLF",630
"Don't Wanna Fight","ALABAMA SHAKES",628
"Lifted Up (1985)","PASSION PIT",594
"Get It","MATT AND KIM",536
"Shots","IMAGINE DRAGONS",531
"Flashed Junk Mind","MILKY CHANCE",509
"Peaches","IN THE VALLEY BELOW",425
"Sorry","MEG MYERS",399
"Uma Thurman","FALL OUT BOY",394
"Contagious","NIGHT RIOTS",364
"Gold","CHET FAKER",362
"Everything Is Wrong","INTERPOL",320
"If You Wanna Stay","GRISWOLDS",301
"I Want To Know","KONGOS",292
"Business Of Emotion f/WhiteSea","BIG DATA",282
"Same Damn Life","SEETHER",270
"Tragedy + Time","RISE AGAINST",257
"I'm Good","THE MOWGLI'S",249
"Geronimo","SHEPPARD",247
"Little Monster","ROYAL BLOOD",238
"Crystals","OF MONSTERS AND MEN",201
"Psycho","MUSE",185
"First","COLD WAR KIDS",169
"Get Closer","LIFE IN FILM",166
"Hero","FAMILY OF THE YEAR",155
"I Feel Everything","WATERS",149
"Black Soap","EX COPS",147
