"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1855,36,238,72,9.607,0.225,62,1,1855,265,9.607
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1553,11,78,56,7.056,-0.073,62,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1495,26,252,26,7.743,0.118,44,3,1495,354,7.743
4,"+1","SUBLIME WITH ROME Panic",1391,43,200,87,6.156,0.337,62,4,1391,513,6.557
5,"-1","COLDPLAY Every Teardrop Is A Waterfall",1391,27,157,47,6.771,0.197,39,4,1391,829,6.882
6,"=","INCUBUS Adolescents",1353,12,79,40,7.681,0.075,62,3,1436,162,8.791
7,"=","AIRBORNE TOXIC EVENT Changing",1303,20,131,49,5.65,0.078,62,4,1304,191,5.65
8,"=","AWOLNATION Sail",1251,15,147,17,4.934,0.019,62,8,1251,147,4.934
9,"=","FOO FIGHTERS Rope",1179,10,140,34,7.558,0.252,62,1,2006,140,12.051
10,"=","NAKED AND FAMOUS Young Blood",1150,23,134,35,4.471,0.069,62,9,1150,135,4.471
11,"=","MUMFORD & SONS The Cave",1071,6,72,34,4.864,-0.038,62,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",1003,-7,-24,-1,5.519,-0.171,62,2,1525,146,6.937
13,"=","311 Sunset In July",969,18,103,35,4.133,0.064,36,13,969,323,4.133
14,"=","RISE AGAINST Help Is On The Way",906,5,3,33,4.114,-0.007,62,2,1492,103,7.451
15,"=","CAGE THE ELEPHANT Shake Me Down",881,5,94,14,6.657,0.041,62,9,1181,94,7.17
16,"=","SEETHER Country Song",806,3,29,-2,4.035,-0.041,62,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",780,16,58,19,2.601,0.075,62,17,780,123,2.601
18,"=","JOY FORMIDABLE Whirring",770,11,131,17,2.62,0.08,62,18,770,131,2.62
19,"=","RISE AGAINST Make It Stop (September's.....",739,20,139,16,3.71,0.119,44,19,739,153,3.71
20,"=","LINKIN PARK Iridescent",555,12,66,24,2,0.059,62,19,555,114,2.386
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",552,11,0,27,1.893,0.009,62,19,598,99,2.155
22,"=","AVENGED SEVENFOLD So Far Away",546,13,48,19,2.087,0.04,62,22,546,115,2.16
23,"=","REDLIGHT KING Old Man",522,12,39,17,1.93,0.034,62,17,592,82,2.689
24,"=","TWO DOOR CINEMA CLUB What You Know",495,8,58,16,1.565,0.005,62,24,495,81,1.701
25,"+1","CAKE Long Time",456,23,82,28,2.151,0.15,62,25,456,82,2.151
26,"-1","ADELE Rolling In The Deep",446,-9,33,-7,1.461,-0.085,62,17,522,48,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",392,-4,-10,-15,1.354,-0.061,51,26,409,89,1.534
28,"=","THREE DAYS GRACE Lost In You",380,-4,7,0,2.47,-0.01,62,18,449,56,2.537
29,"=","PARAMORE Monster",371,2,53,3,1.313,0.009,34,29,371,188,1.495
30,"=","A DAY TO REMEMBER All Signs Point To Lau...",294,4,21,4,1.351,-0.01,41,30,294,79,1.361
31,"=","KORN Get Up f/Skrillex",289,10,34,14,1.328,0.067,62,31,289,46,1.328
32,"+1","STROKES Taken For A Fool",268,15,61,22,1.065,0.116,48,32,268,68,1.148
33,"-1","TV ON THE RADIO Will Do",258,0,4,-1,0.703,-0.009,62,32,259,58,0.72
34,"+1","FLORENCE + THE MACHINE You've Got The Lo...",250,10,36,17,0.66,0.025,23,34,250,93,0.755
35,"-1","MIDDLE CLASS RUT Busy Bein' Born",243,2,17,0,0.77,0.027,58,34,243,46,0.77
36,"=","10 YEARS Fix Me",208,-1,-24,0,1.162,-0.017,48,34,251,63,2.087
37,"+1","SIXX A.M. Lies Of The Beautiful People",205,5,-3,6,0.595,0.007,62,37,219,37,0.776
38,"-1","MY CHEMICAL ROMANCE Bulletproof Heart",193,-9,-24,2,0.421,-0.048,62,19,494,67,1.412
39,"=","YOUNG THE GIANT Cough Syrup",190,6,61,-3,0.772,0.021,8,39,190,64,0.772
41,"=","MY MORNING JACKET Holdin On To Black Met...",173,2,7,5,0.524,-0.038,62,40,180,52,0.678
40,"=","TAKING BACK SUNDAY Faith (When I Let You...",173,2,20,-1,0.401,-0.021,24,40,173,51,0.422
42,"=","ADELITAS WAY Sick",170,1,-8,-4,0.56,-0.013,41,41,181,49,0.627
43,"=","PORTUGAL. THE MAN Got It All (This Can't...",163,-4,1,-8,0.315,-0.015,16,42,173,28,0.347
44,"=","DISTURBED Warrior",157,-2,-14,1,0.747,-0.04,61,35,208,41,0.958
45,"=","COMPANY OF THIEVES Death Of Communicatio...",153,9,21,17,0.511,0.051,57,42,167,46,0.511
46,"+1","THEORY OF A DEADMAN Lowlife",142,3,15,2,0.469,-0.017,7,46,142,18,0.486
47,"-1","FOSTER THE PEOPLE Helena Beat",142,-2,-14,-7,0.77,-0.05,10,45,156,55,0.964
49,"-1","ART OF DYING Die Trying",139,2,16,4,0.315,0.003,5,48,139,27,0.315
48,"+2","GIVERS Up Up Up",139,8,29,13,0.279,0.014,2,48,139,29,0.279
50,"-1","VIVA BROTHER Darling Buds Of May",137,4,28,7,0.279,0.019,2,49,137,28,0.279
