"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1745,"-72",-167,"-59",11.169,"-0.371",19,1,2006,0,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1416,"-45",-64,"-56",6.566,"-0.363",19,2,1554,112,7.691
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1299,"-36",-67,"-36",5.408,"-0.204",19,3,1395,101,6.53
4,"=","INCUBUS Adolescents",1265,"-30",-55,"-28",6.954,"+0.033",19,4,1333,57,7.056
5,"=","MUMFORD & SONS The Cave",1202,"-40",-120,"-28",6.504,"-0.287",19,3,1450,15,7.488
6,"+1","RISE AGAINST Help Is On The Way",1174,"-45",-256,"-26",6.246,"-0.253",19,2,1492,69,7.451
7,"-1","BLACK KEYS Howlin' For You",1166,"-58",-224,"-54",4.99,"-0.207",19,2,1525,22,6.937
8,"=","AIRBORNE TOXIC EVENT Changing",1149,"-50",-140,"-47",4.281,"-0.286",19,8,1304,87,5.581
9,"=","CAGE THE ELEPHANT Shake Me Down",1016,"-34",-148,"-35",6.115,"-0.278",19,9,1181,8,7.17
10,"=","SUBLIME WITH ROME Panic",1011,"-28",94,"-73",4.542,"-0.259",19,10,1063,513,5.02
11,"=","AWOLNATION Sail",1007,"-32",-48,"-52",4.133,"-0.140",19,9,1086,97,4.309
12,"=","BEASTIE BOYS Make Some Noise",985,"-39",-169,"-19",3.312,"-0.301",19,9,1232,29,4.945
13,"=","YOUNG THE GIANT My Body",857,"-33",-122,"-14",3.809,"-0.183",19,11,1149,0,4.668
14,"=","NAKED AND FAMOUS Young Blood",816,"-24",-74,"-23",3.001,"-0.026",19,14,891,57,3.083
15,"=","SEETHER Country Song",806,"-31",-90,"-29",4.049,"-0.155",19,13,914,49,4.448
16,"=","SICK PUPPIES Riptide",717,"-19",-6,"-24",2.831,"-0.067",19,16,750,41,2.938
17,"=","REDLIGHT KING Old Man",546,"+1",35,"-7",2.325,"-0.104",19,17,554,82,2.689
18,"=","ADELE Rolling In The Deep",462,"-16",-60,"-21",2.774,"-0.105",19,17,522,26,3.121
19,"=","LINKIN PARK Iridescent",455,"-3",-3,"-3",2.375,"+0.026",19,19,483,114,2.386
20,"=","JOY FORMIDABLE Whirring",443,"-11",2,"-15",1.337,"-0.090",19,20,460,55,1.427
21,"=","MY CHEMICAL ROMANCE Bulletproof Heart",441,"-9",-22,"-1",1.193,"-0.058",19,19,479,66,1.329
22,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",418,"-22",-43,"-28",1.702,"-0.164",19,19,465,71,2.155
23,"=","THREE DAYS GRACE Lost In You",394,"-17",-55,"-17",1.076,"-0.068",19,18,449,22,1.452
24,"=","NEON TREES Your Surrender",350,"-16",-29,"-22",1.06,"-0.116",19,24,398,49,1.328
25,"=","TWO DOOR CINEMA CLUB What You Know",325,"-16",14,"-24",1.118,"-0.085",19,25,354,55,1.244
26,"=","CAGE THE ELEPHANT Around My Head",318,"-12",14,"-23",1.117,"-0.058",19,26,330,103,1.188
27,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",307,"-22",-29,"-30",1.317,"-0.097",19,25,347,24,1.683
28,"=","AVENGED SEVENFOLD So Far Away",289,"-10",11,"-8",0.878,"-0.066",19,28,305,32,0.977
29,"=","PAPA ROACH Burn",272,"-20",-102,"-20",2.161,"+0.001",19,25,405,41,2.161
30,"=","CAKE Long Time",264,"-8",-27,"-2",0.834,"-0.080",19,28,312,22,1.13
31,"=","BAYSIDE Sick Sick Sick",239,"-6",5,"-18",0.565,"-0.018",19,31,250,39,0.583
32,"=","STROKES Under Cover Of Darkness",231,"-10",-50,"+5",0.7,"-0.040",19,18,452,0,1.234
33,"=","LYKKE LI Get Some",206,"-10",0,"-5",0.579,"-0.077",19,33,230,40,1.009
34,"=","BIFFY CLYRO Many Of Horror",196,"-14",-55,"-10",0.704,"-0.058",19,31,264,22,0.919
35,"=","TV ON THE RADIO Will Do",193,"-3",-4,"-4",0.553,"+0.004",19,35,200,44,0.587
36,"+1","KORN Get Up f/Skrillex",183,"+4",8,"+11",0.609,"-0.036",19,36,189,46,0.736
37,"-1","DISTURBED Warrior",182,"-8",-20,"-8",0.799,"-0.038",19,35,204,41,0.872
38,"=","SIXX A.M. Lies Of The Beautiful People",168,"-5",-17,"-6",0.647,"+0.002",19,37,188,26,0.753
39,"=","MANCHESTER ORCHESTRA April Fool",163,"-4",-11,"-4",0.301,"+0.017",19,39,183,23,0.34
40,"+1","MUMFORD & SONS Roll Away Your Stone",158,"+8",39,"+5",0.432,"+0.064",8,40,158,56,0.432
41,"+2","10 YEARS Fix Me",138,"+3",37,"-1",0.758,"-0.008",5,41,138,38,0.766
42,"-2","MY MORNING JACKET Holdin On To Black Met...",132,"-20",-23,"-30",0.502,"-0.140",19,40,168,43,0.678
43,"-1","COMPANY OF THIEVES Death Of Communicatio...",131,"-5",6,"-5",0.294,"-0.027",19,42,142,19,0.35
44,"+1","MIDDLE CLASS RUT Busy Bein' Born",128,"+5",8,"+2",0.352,"+0.000",15,44,128,46,0.407
45,"--","RISE AGAINST Make It Stop (September's.....",124,"--",61,"--",0.653,"--",1,45,124,61,0.653
46,"-2","STROKES Taken For A Fool",118,"-11",13,"-24",0.554,"-0.101",5,44,129,37,0.864
47,"+1","SHE WANTS REVENGE Must Be The One",116,"+0",-4,"-1",0.271,"-0.001",15,46,122,19,0.272
48,"--","FOO FIGHTERS Walk",115,"--",25,"--",0.437,"--",1,48,115,25,0.437
49,"-2","FUNERAL PARTY Finale",112,"-5",-29,"-2",0.131,"-0.011",19,41,151,11,0.231
50,"-1","ADELITAS WAY Sick",109,"-6",-12,"-8",0.258,"-0.018",15,44,124,16,0.325
