"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",2017,-7,62,-30,9.378,0.113,73,"--",1,2024,963,9.378
2,"=","YOUNG THE GIANT Cough Syrup",1547,3,58,-5,7.056,0.012,187,"225",2,1547,155,7.059
3,"=","COLDPLAY Paradise",1534,5,-21,0,8.119,0.072,115,"27",1,1757,369,8.687
4,"=","FOO FIGHTERS These Days",1485,32,175,43,7.8,0.283,111,"580",4,1485,204,7.8
5,"=","BUSH The Sound Of Winter",1254,0,-27,9,7.125,-0.058,167,"454",1,1806,344,9.58
6,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1158,6,8,4,5.077,0.052,83,"--",6,1158,191,5.077
7,"=","SWITCHFOOT Dark Horses",1146,2,8,2,4.227,-0.035,162,"--",5,1247,121,4.784
8,"=","CAGE THE ELEPHANT Aberdeen",1096,-2,8,-13,3.986,0.039,125,"1006",7,1098,191,4.009
9,"=","BLINK 182 After Midnight",1049,-6,27,-13,4.565,0.018,97,"915",9,1064,147,4.66
10,"=","FOO FIGHTERS Walk",1013,-4,18,2,5.651,-0.122,223,"315",1,2051,354,10.915
11,"=","CHEVELLE Face To The Floor",991,7,4,4,3.91,0.05,99,"--",9,1035,275,4.359
12,"=","SEETHER Tonight",981,1,-15,4,4.437,0.061,159,"321",9,1015,146,4.684
13,"=","FLORENCE + THE MACHINE Shake It Out",862,-6,5,-15,4.565,-0.029,95,"--",13,891,148,4.701
14,"=","FOSTER THE PEOPLE Helena Beat",848,9,55,12,3.683,0.051,189,"363",7,1147,149,4.617
15,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",841,6,51,6,3.454,0.022,71,"118",13,841,213,3.454
16,"+1","AWOLNATION Not Your Fault",811,13,-2,8,2.573,0.101,101,"388",14,825,122,2.656
17,"-1","RISE AGAINST Satellite",809,3,38,-7,3.617,0.013,64,"--",16,809,189,3.656
18,"=","GROUPLOVE Colours",603,-21,-13,-24,1.73,-0.055,159,"748",12,962,122,3.41
19,"=","NAKED AND FAMOUS Punching In A Dream",583,-2,20,-4,1.983,0.002,143,"516",17,660,105,2.013
20,"=","GOTYE Somebody That I Used To Know",547,12,100,1,2.562,0.193,34,"--",20,547,175,2.562
21,"=","FUN We Are Young",537,8,42,-5,2.495,0.099,48,"69",20,537,124,2.495
22,"=","GROUPLOVE Tongue Tied",462,10,39,6,2.563,0.119,28,"194",22,462,194,2.563
23,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",452,8,-3,9,1.729,0.017,81,"--",20,463,106,1.888
24,"+1","CAKE Mustache Man (Wasted)",422,2,-5,3,1.011,-0.037,67,"--",22,439,87,1.076
25,"-1","AIRBORNE TOXIC EVENT All I Ever Wanted",414,-11,-8,-20,1.205,-0.04,135,"--",19,542,108,1.714
26,"=","EVERLAST I Get By",397,3,5,6,0.904,-0.056,136,"--",22,445,53,1.508
27,"=","EVANESCENCE What You Want",352,-4,-11,-1,1.701,-0.038,148,"--",16,762,238,2.813
28,"=","JANE'S ADDICTION Underground",344,-5,-17,-6,0.644,0.001,52,"--",26,367,106,0.678
29,"=","JOY FORMIDABLE Heavy Abacus",303,-4,-19,-8,0.871,-0.015,50,"--",27,324,78,0.908
30,"=","NEON TREES Everybody Talks",294,-5,7,-16,0.944,-0.049,27,"318",30,299,183,1.032
31,"=","M83 Midnight City",274,-6,2,-17,1.58,0.061,39,"161",31,286,96,1.58
32,"+1","ADELE Set Fire To The Rain",256,6,44,4,0.666,0.014,42,"2",32,256,84,0.666
33,"-1","AVENGED SEVENFOLD Buried Alive",255,-4,-18,-4,0.688,-0.019,99,"533",30,273,46,0.78
34,"+7","SHINEDOWN Bully",198,56,198,56,1.005,0.242,2,"153",34,198,198,1.005
35,"-1","311 Count Me In",192,3,-1,5,0.834,-0.005,84,"--",29,234,77,0.92
36,"+1","OF MONSTERS AND MEN Little Talks",180,3,-1,0,0.709,0.021,33,"--",36,183,33,0.709
37,"-1","SILVERSUN PICKUPS Broken Bottles",177,-2,-11,-3,0.701,0.04,26,"--",33,194,73,0.822
38,"-3","MASTODON Curl Of The Burl",173,-6,-11,-12,0.572,0.004,89,"--",34,190,49,0.591
39,"-1","NICKELBACK Bottoms Up",156,-10,-17,-14,0.384,-0.025,101,"--",33,290,145,1.393
40,"-1","A DAY TO REMEMBER It's Complicated",150,-3,-1,-4,0.433,0.015,43,"--",37,164,34,0.44
41,"-1","MUTEMATH Blood Pressure",142,-9,-17,-16,0.332,-0.019,123,"--",26,318,74,0.599
42,"+1","VOLBEAT A Warrior's Call",141,4,15,1,0.487,0.01,19,"331",42,141,46,0.487
43,"-1","SLEEPER AGENT Get It Daddy",132,-9,-14,-16,0.602,-0.008,171,"--",22,437,60,0.949
44,"+1","BAND OF SKULLS Sweet Sour",125,6,26,2,0.296,0.053,18,"--",44,125,61,0.296
45,"-1","FIVE FINGER DEATH PUNCH Remember Everyth...",123,-3,-3,-7,0.29,-0.015,32,"406",42,141,51,0.352
46,"=","FRAY Heartbeat",112,-4,-23,-4,0.159,-0.011,60,"97",41,181,90,0.832
47,"=","STAIND Eyes Wide Open",106,-1,-9,-3,0.393,-0.011,20,"--",45,116,27,0.468
48,"=","KASABIAN Days Are Forgotten",95,-2,-21,-4,0.134,-0.004,78,"--",43,159,41,0.272
49,"=","REDLIGHT KING Bullet In My Hand",92,-2,4,-4,0.362,-0.001,96,"--",41,153,47,0.604
50,"=","BREATHE CAROLINA Blackout",90,0,10,-1,0.413,0.001,2,"36",50,90,11,0.413
