"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1985,"-3",66,"-39",8.911,"+0.014",28,"141",1,2046,1306,9.098
2,"=","FOO FIGHTERS Walk",1913,"-7",13,"-29",9.283,"-0.073",76,"182",1,1966,354,9.467
3,"=","FOSTER THE PEOPLE Pumped Up Kicks",1538,"-4",-135,"+3",7.94,"-0.026",94,"3",1,1855,265,9.607
4,"=","BLINK 182 Up All Night",1411,"+11",57,"-24",5.545,"+0.122",29,"247",4,1411,918,5.545
5,"+1","AWOLNATION Sail",1252,"+18",8,"+26",4.796,"+0.133",94,"100",5,1270,156,5.048
6,"-1","COLDPLAY Every Teardrop Is A Waterfall",1249,"-12",-69,"-26",5.123,"-0.115",71,"42",4,1405,829,6.882
7,"=","SUBLIME WITH ROME Panic",1043,"-17",-163,"-8",4.17,"-0.127",94,"--",4,1393,513,6.557
8,"=","AIRBORNE TOXIC EVENT Changing",971,"-8",-95,"+4",3.785,"-0.020",94,"614",4,1304,191,5.776
9,"=","311 Sunset In July",967,"-1",-5,"-1",3.161,"-0.057",68,"--",9,997,323,4.133
10,"+1","RISE AGAINST Make It Stop (September's.....",915,"+20",62,"+25",3.91,"+0.118",76,"--",10,915,153,3.91
11,"-1","DEATH CAB FOR CUTIE You Are A Tourist",912,"-13",-81,"-12",4.154,"+0.046",94,"--",2,1688,226,7.892
12,"=","JOY FORMIDABLE Whirring",877,"+6",43,"+2",2.846,"+0.017",94,"--",12,888,132,2.846
13,"=","BLACK KEYS Howlin' For You",809,"-2",-2,"-4",4.234,"-0.007",94,"289",2,1525,146,6.937
14,"=","FOO FIGHTERS Rope",781,"-8",-100,"+5",5.212,"+0.009",94,"--",1,2006,161,12.051
15,"=","MUMFORD & SONS The Cave",768,"+3",-93,"+3",3.894,"+0.009",94,"116",3,1450,89,7.488
16,"=","BUSH The Sound Of Winter",730,"+3",147,"-42",3.489,"+0.075",20,"--",16,732,344,3.489
17,"=","MUMFORD & SONS Roll Away Your Stone",683,"-1",74,"-29",2.184,"-0.036",83,"732",17,684,197,2.244
18,"+1","CAKE Long Time",666,"+7",56,"-11",2.232,"+0.049",94,"--",18,672,104,2.296
19,"-1","INCUBUS Adolescents",649,"-13",-71,"+9",3.841,"+0.069",94,"--",3,1436,162,8.791
20,"=","CAGE THE ELEPHANT Around My Head",609,"-9",-94,"-3",1.704,"-0.053",94,"--",16,798,123,2.698
21,"=","AVENGED SEVENFOLD So Far Away",566,"-8",-38,"-5",1.81,"-0.013",94,"578",19,634,115,2.16
22,"=","JANE'S ADDICTION Irresistible Force",527,"+31",283,"-27",1.81,"+0.104",9,"284",22,527,436,1.975
23,"=","YOUNG THE GIANT Cough Syrup",464,"+8",54,"-5",1.531,"+0.027",40,"--",23,464,126,1.531
24,"=","STAIND Not Again",459,"+7",41,"-7",1.46,"-0.021",27,"--",22,463,209,1.537
25,"=","PARAMORE Monster",450,"+3",16,"-5",1.414,"+0.043",66,"187",23,450,188,1.498
26,"=","TWO DOOR CINEMA CLUB What You Know",409,"+0",4,"+6",0.985,"-0.020",94,"451",22,495,81,1.701
27,"=","INCUBUS Promises, Promises",397,"+3",29,"-3",1.516,"+0.008",30,"--",26,401,92,1.63
28,"=","FOSTER THE PEOPLE Helena Beat",338,"+9",35,"+4",0.964,"+0.025",42,"245",28,343,82,1.011
29,"=","KOOKS Junk Of The Heart",322,"-3",35,"-20",0.847,"+0.014",22,"--",29,328,81,0.847
30,"=","MIDDLE CLASS RUT Busy Bein' Born",286,"-2",12,"-15",0.888,"-0.027",90,"--",30,289,46,0.924
31,"+2","SWITCHFOOT Dark Horses",285,"+11",55,"+3",1.095,"+0.034",15,"986",31,285,99,1.095
32,"-1","A DAY TO REMEMBER All Signs Point To Lau...",279,"-7",-28,"+0",1.012,"-0.018",73,"--",27,334,79,1.361
33,"-1","SLEEPER AGENT Get It Daddy",276,"+1",33,"-1",0.665,"+0.034",24,"--",32,276,60,0.665
34,"=","THEORY OF A DEADMAN Lowlife",249,"+3",-15,"+8",0.919,"+0.004",39,"--",31,269,63,0.967
35,"=","TV ON THE RADIO Will Do",226,"-4",-21,"-1",0.571,"+0.001",94,"--",31,272,58,0.72
36,"+1","SEETHER Tonight",220,"+6",38,"+0",0.969,"+0.036",12,"--",36,220,86,0.969
37,"-1","MY MORNING JACKET Holdin On To Black Met...",219,"+3",24,"+2",0.5,"+0.015",94,"--",36,219,52,0.678
