"Title","Artist","Spins"
"Ride","TWENTY ONE PILOTS",3095
"Spirits","THE STRUMBELLAS",2594
"Walking On A Dream","EMPIRE OF THE SUN",2394
"Trip Switch","NOTHING BUT THIEVES",2244
"Unsteady","X AMBASSADORS",2178
"Ophelia","LUMINEERS",2030
"First","COLD WAR KIDS",2011
"Genghis Khan","MIIKE SNOW",2010
"Kiss This","THE STRUTS",1783
"Woman Woman","AWOLNATION",1743
"Adventure Of A Lifetime","COLDPLAY",1739
"Mountain At My Gates","FOALS",1675
"Gone","JR JR",1657
"HandClap","FITZ & THE TANTRUMS",1442
"High Dive","ANDREW MCMAHON IN WILDERNESS",1324
"2am","BEAR HANDS",1181
"Way Down We Go","KALEO",1170
"Brazil","DECLAN MCKENNA",1073
"Give Me A Try","WOMBATS",913
"Destruction","JOYWAVE",845
"The Sound","THE 1975",802
"Soundcheck","CATFISH AND THE BOTTLEMEN",765
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",663
"The Sound Of Silence","DISTURBED",564
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",519
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",450
"In Your Arms","CHEF'SPECIAL",409
"Saint Cecilia","FOO FIGHTERS",400
"King Of The World","WEEZER",393
"New Bohemia","TRANSVIOLET",388
"Loud(y)","LEWIS DEL MAR",363
"State Of My Head","SHINEDOWN",329
"Under The Influence","ELLE KING",327
"Conqueror","AURORA",326
"Color","FINISH TICKET",324
"7 Years","LUKAS GRAHAM",324
"River","BISHOP",323
"Born Again Teen","LUCIUS",317
"Work This Body","WALK THE MOON",291
"Gimme The Love","JAKE BUGG",276
"Prayers/Triangles","DEFTONES",269
"Switchblade","HOLY WHITE HOUNDS",264
"Clearest Blue","CHVRCHES",263
"Bloodfeather","HIGHLY SUSPECT",243
"10,000 Emerald Pools","BORNS",242
"Since You Been Gone","HEAVY",236
"Stockholm","ATLAS GENIUS",232
"The Less I Know The Better","TAME IMPALA",226
"Pretty Pimpin","KURT VILE",215
"Drugs","DREAMERS",214
