"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1673,-58,-15,-50,10.66,-0.247,30,1,2006,128,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1657,10,254,8,7.861,0.021,30,2,1657,265,7.877
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1507,10,202,9,6.05,0.081,30,3,1507,226,6.53
4,"=","INCUBUS Adolescents",1402,2,162,0,8.732,-0.059,30,4,1402,162,8.791
5,"=","AIRBORNE TOXIC EVENT Changing",1272,-3,173,-6,4.835,0.051,30,5,1304,191,5.581
6,"+1","BLACK KEYS Howlin' For You",1229,4,146,17,5.809,0.129,30,2,1525,146,6.937
7,"-1","MUMFORD & SONS The Cave",1198,-28,30,-23,6.878,-0.071,30,3,1450,89,7.488
8,"+1","SUBLIME WITH ROME Panic",1174,7,175,3,5.445,0.034,30,8,1174,513,5.445
9,"-1","RISE AGAINST Help Is On The Way",1166,-22,54,-26,6.604,-0.248,30,2,1492,103,7.451
10,"=","AWOLNATION Sail",1103,-7,103,-6,4.516,-0.077,30,9,1114,130,4.715
11,"=","CAGE THE ELEPHANT Shake Me Down",1004,3,47,13,6.04,0.041,30,9,1181,47,7.17
12,"=","SEETHER Country Song",979,8,158,1,5.258,-0.061,30,12,979,180,5.319
13,"=","NAKED AND FAMOUS Young Blood",926,2,129,7,3.527,-0.036,30,13,926,135,3.563
14,"=","YOUNG THE GIANT My Body",841,-12,14,-13,3.474,-0.127,30,11,1149,54,4.668
15,"+2","COLDPLAY Every Teardrop Is A Waterfall",829,132,829,132,6.329,0.842,7,15,829,829,6.329
16,"-1","BEASTIE BOYS Make Some Noise",801,-39,-98,-28,2.313,-0.136,30,9,1232,29,4.945
17,"-1","SICK PUPPIES Riptide",771,6,77,14,2.879,0.049,30,16,771,77,2.938
18,"=","REDLIGHT KING Old Man",577,-8,26,-11,2.257,0.028,30,17,592,82,2.689
19,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",505,-1,78,-6,1.737,-0.073,30,19,506,99,2.155
20,"=","LINKIN PARK Iridescent",502,-3,79,-3,2.124,-0.098,30,19,505,114,2.386
21,"=","JOY FORMIDABLE Whirring",502,-3,44,-4,1.367,-0.005,30,18,508,64,1.427
22,"+1","ADELE Rolling In The Deep",484,3,10,-6,2.94,-0.047,30,17,522,38,3.181
23,"-1","MY CHEMICAL ROMANCE Bulletproof Heart",479,-15,38,-29,1.276,-0.069,30,19,494,67,1.412
24,"=","CAGE THE ELEPHANT Around My Head",450,7,90,-5,1.487,-0.014,30,24,450,123,1.545
25,"=","THREE DAYS GRACE Lost In You",440,-3,37,-1,1.458,0.038,30,18,449,56,1.458
26,"=","AVENGED SEVENFOLD So Far Away",416,0,99,-11,1.615,-0.023,30,25,416,115,1.638
27,"+1","FOO FIGHTERS Walk",415,46,260,24,2.167,0.137,12,27,415,260,2.167
28,"-1","TWO DOOR CINEMA CLUB What You Know",376,5,62,12,1.303,0.031,30,25,376,62,1.303
29,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",358,-6,58,-2,1.645,0.003,30,25,374,81,1.683
30,"+1","RISE AGAINST Make It Stop (September's.....",337,18,148,-5,1.511,0.099,12,30,337,153,1.511
31,"-1","CAKE Long Time",330,3,61,-2,1.053,0.036,30,28,330,63,1.13
32,"+2","311 Sunset In July",323,59,323,59,2.31,0.349,4,32,323,323,2.31
33,"-1","NEON TREES Your Surrender",309,-8,-24,0,0.835,-0.014,30,24,398,49,1.328
34,"-1","PAPA ROACH Burn",270,-7,-6,-15,1.708,-0.116,30,25,405,41,2.4
35,"=","STROKES Under Cover Of Darkness",242,-6,23,-10,0.689,-0.033,30,18,452,41,1.234
36,"=","BAYSIDE Sick Sick Sick",241,-7,-14,-11,0.594,-0.018,30,31,265,39,0.639
37,"=","MUMFORD & SONS Roll Away Your Stone",238,11,78,8,0.666,0.029,19,37,238,78,0.666
38,"=","KORN Get Up f/Skrillex",223,1,29,3,0.713,0.011,30,33,223,46,0.736
39,"+1","TV ON THE RADIO Will Do",218,17,30,20,0.577,0.028,30,34,218,44,0.587
40,"-1","LYKKE LI Get Some",205,-2,16,0,0.578,-0.038,30,33,230,40,1.009
41,"=","DISTURBED Warrior",199,2,21,-1,0.875,0.004,30,35,204,41,0.879
42,"+1","SIXX A.M. Lies Of The Beautiful People",196,9,26,8,0.717,0.04,30,37,196,26,0.753
43,"-1","STROKES Taken For A Fool",189,-3,49,-12,0.925,-0.019,16,42,192,68,0.977
44,"+6","PARAMORE Monster",188,35,188,35,1.48,0.21,2,44,188,188,1.48
45,"=","10 YEARS Fix Me",171,5,20,2,0.75,0.015,16,40,171,42,0.838
46,"+2","MY MORNING JACKET Holdin On To Black Met...",170,5,52,14,0.508,0.014,30,40,170,52,0.678
47,"=","COMPANY OF THIEVES Death Of Communicatio...",165,0,46,4,0.475,-0.002,30,42,165,46,0.477
48,"-4","MANCHESTER ORCHESTRA April Fool",157,-9,5,-16,0.26,-0.009,30,39,183,23,0.34
49,"=","MIDDLE CLASS RUT Busy Bein' Born",155,1,15,-3,0.387,-0.007,26,43,155,46,0.407
50,"-4","BIFFY CLYRO Many Of Horror",148,-18,-24,-22,0.526,-0.064,30,31,264,22,0.919
