"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Gold On The Ceiling",1830,"+15",-17,"+38",9.169,"+0.086",138,"104",1,1915,266,9.259
2,"=","GOTYE Somebody That I Used To Know",1703,"+23",-11,"+74",9.761,"+0.144",183,"2",1,2160,270,12.493
3,"=","GROUPLOVE Tongue Tied",1640,"+32",23,"+71",8.121,"+0.227",177,"64",3,1768,194,8.72
4,"=","LINKIN PARK Burn It Down",1595,"+41",95,"+89",9.141,"+0.329",49,"58",4,1644,1245,9.351
5,"=","OF MONSTERS AND MEN Little Talks",1435,"+46",85,"+72",6.286,"+0.236",182,"--",5,1435,118,6.286
6,"=","FUN We Are Young",1357,"-6",-53,"+35",7.756,"+0.005",197,"5",1,2104,229,11.961
7,"=","IMAGINE DRAGONS It's Time",1294,"+51",146,"+74",5.533,"+0.352",103,"102",7,1294,150,5.533
8,"=","SILVERSUN PICKUPS Bloody Mary (Nerve End...",1199,"+18",80,"+34",4.754,"-0.007",69,"--",8,1199,476,5.027
9,"=","M83 Midnight City",1136,"+6",-20,"+41",7.288,"+0.142",188,"141",5,1470,167,7.871
10,"=","NEON TREES Everybody Talks",1132,"+20",36,"+32",5.594,"+0.138",176,"28",7,1213,183,5.96
11,"=","OFFSPRING Days Go By",1060,"+16",93,"+31",4.288,"+0.206",37,"--",11,1060,667,4.288
12,"=","JACK WHITE Sixteen Saltines",828,"+26",86,"+34",2.595,"+0.121",62,"--",12,828,151,2.595
13,"=","FUN. Some Nights",822,"+40",203,"+22",4.188,"+0.262",36,"41",13,822,203,4.188
14,"=","DIRTY HEADS Spread Too Thin",806,"+25",54,"+37",3.622,"+0.261",73,"--",12,806,144,3.622
15,"=","WALK THE MOON Anna Sun",795,"+33",94,"+51",2.716,"+0.166",99,"--",15,795,111,2.716
16,"=","RED HOT CHILI PEPPERS Look Around",771,"+17",21,"+59",3.409,"+0.076",118,"--",8,994,197,4.057
17,"=","FLORENCE + THE MACHINE No Light, No Ligh...",678,"+20",51,"+28",3.115,"+0.115",76,"--",17,678,104,3.115
18,"=","SOUNDGARDEN Live To Rise",652,"+2",-38,"+27",2.679,"+0.004",60,"--",13,847,388,3.762
19,"=","METRIC Youth Without Youth",621,"+13",50,"+18",2.256,"+0.095",33,"--",19,621,340,2.256
20,"+1","SWITCHFOOT Afterlife",619,"+24",23,"+57",2.239,"+0.109",89,"--",16,656,95,2.492
21,"-1","GARBAGE Blood For Poppies",612,"+10",26,"+27",2.443,"+0.093",75,"--",16,637,155,2.842
22,"=","ALABAMA SHAKES Hold On",535,"+19",79,"+13",1.6,"+0.071",44,"--",22,535,96,1.6
23,"=","CHEVELLE Hats Off To The Bull",462,"+15",44,"+32",2.007,"+0.106",99,"--",20,487,107,2.007
24,"+1","ALEX CLARE Too Close",395,"+31",117,"+32",2.817,"+0.245",42,"52",24,395,117,2.817
25,"+2","FOO FIGHTERS Bridge Burning",346,"+12",50,"+22",1.261,"-0.014",68,"--",25,346,62,1.275
26,"+5","GASLIGHT ANTHEM 45",338,"+23",106,"+20",0.703,"+0.076",23,"--",26,338,106,0.703
27,"+1","LUMINEERS Ho Hey",338,"+15",66,"+10",1.341,"+0.106",49,"--",27,338,102,1.341
28,"+2","PASSION PIT Take A Walk",337,"+18",58,"+24",1.066,"+0.055",23,"--",27,337,182,1.066
29,"=","GOTYE Eyes Wide Open",336,"+15",100,"+9",1.275,"-0.017",45,"--",28,336,103,1.321
30,"-4","CIVIL TWILIGHT Fire Escape",334,"-2",-33,"+6",0.858,"-0.024",135,"--",20,436,58,1.571
31,"+1","EVE 6 Victoria",298,"+17",3,"+40",0.974,"+0.063",92,"--",24,347,81,1.35
32,"+1","SHINEDOWN Unity",273,"+13",57,"+17",1.052,"+0.097",17,"--",32,273,75,1.052
33,"+1","ANIMAL KINGDOM Strange Attractor",241,"+4",21,"+6",0.474,"+0.021",74,"--",30,241,50,0.474
34,"+3","ATLAS GENIUS Trojans",235,"+8",28,"+16",0.469,"+0.013",27,"--",34,235,57,0.482
35,"+1","FOSTER THE PEOPLE Houdini",231,"+4",16,"+0",0.591,"+0.034",24,"--",35,231,61,0.591
36,"-1","ELECTRIC GUEST This Head I Hold",231,"+3",2,"-1",0.514,"+0.021",90,"--",29,231,41,0.598
37,"+1","WOMBATS Jump Into The Fog",227,"+6",25,"+9",0.583,"+0.049",65,"--",36,227,36,0.583
38,"+1","MORNING PARADE Headlights",226,"+9",51,"+16",0.504,"+0.035",59,"--",35,226,66,0.504
39,"+1","TWIN ATLANTIC Free",176,"+0",-35,"+8",0.338,"+0.007",113,"--",29,234,37,0.503
40,"+1","WOLF GANG King And All Of His Men",166,"+3",6,"+6",0.383,"+0.007",16,"--",40,173,60,0.455
41,"+1","DEAD SARA Weatherman",157,"+8",25,"+15",1.078,"+0.135",37,"--",41,157,42,1.078
42,"+2","HIVES Go Right Ahead",142,"+3",6,"+7",0.243,"-0.014",54,"--",41,171,36,0.328
43,"=","FEATURES How It Starts",138,"-4",-29,"+3",0.318,"-0.046",83,"--",40,188,29,0.699
44,"+1","KEANE Silenced By The Night",136,"+5",11,"+5",0.228,"+0.023",35,"--",44,146,27,0.336
45,"+1","SERJ TANKIAN Figure It Out",114,"+11",18,"+12",0.233,"+0.036",8,"--",45,114,18,0.233
46,"+2","AWOLNATION Kill Your Heroes",106,"+10",43,"+8",0.35,"+0.040",2,"--",46,106,43,0.35
47,"=","A SILENT FILM Danny, Dakota And The...",103,"+4",5,"+6",0.175,"+0.004",11,"--",46,103,20,0.18
48,"+2","P.O.D. Lost In Forever",99,"+6",13,"+6",0.588,"+0.011",5,"--",48,99,17,0.588
49,"--","OBERHOFER Away Frm U",98,"--",29,"--",0.131,"--",1,"--",49,98,29,0.131
50,"--","DELTA SPIRIT California",98,"--",16,"--",0.35,"--",8,"--",44,124,21,0.357
