"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",1823,"+21",252,"+5",8.317,"+0.067",41,"87",1,1823,963,8.317
2,"=","COLDPLAY Paradise",1670,"-4",127,"-7",8.443,"+0.016",83,"29",1,1757,369,8.687
3,"=","BUSH The Sound Of Winter",1497,"+2",22,"+26",7.69,"-0.086",135,"345",1,1806,344,9.58
4,"=","YOUNG THE GIANT Cough Syrup",1464,"-7",102,"-10",6.041,"-0.101",155,"244",2,1513,155,6.337
5,"=","FOO FIGHTERS Walk",1197,"-26",-32,"-30",7.651,"-0.163",191,"439",1,2051,354,10.915
6,"=","SWITCHFOOT Dark Horses",1189,"+4",99,"+0",4.711,"-0.007",130,"--",6,1189,121,4.784
7,"+1","FOO FIGHTERS These Days",1065,"+17",149,"+9",4.414,"+0.087",79,"--",7,1065,204,4.414
8,"-1","AWOLNATION Sail",1060,"-6",30,"-4",4.513,"-0.066",209,"80",5,1325,156,5.774
9,"+1","CAGE THE ELEPHANT Aberdeen",1023,"+5",119,"-14",3.381,"+0.124",93,"--",9,1023,191,3.381
10,"-1","FOSTER THE PEOPLE Helena Beat",1018,"-4",-19,"+11",4.384,"+0.022",157,"285",7,1147,149,4.617
11,"=","CHEVELLE Face To The Floor",997,"+13",116,"+14",4.278,"+0.152",67,"465",11,997,275,4.278
12,"=","SEETHER Tonight",988,"+14",29,"+23",3.674,"-0.019",127,"329",9,988,146,3.854
13,"=","BLINK 182 After Midnight",971,"+9",136,"+5",4.465,"+0.132",65,"--",13,971,147,4.465
14,"=","GROUPLOVE Colours",960,"+1",113,"-9",3.272,"+0.003",127,"798",12,960,122,3.41
15,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",909,"+13",95,"+3",3.216,"+0.017",51,"--",15,909,191,3.216
16,"=","FLORENCE + THE MACHINE Shake It Out",730,"+7",93,"+7",3.395,"-0.021",63,"--",16,730,148,3.416
17,"+1","AWOLNATION Not Your Fault",619,"+20",113,"+13",1.666,"+0.071",69,"576",17,619,113,1.666
18,"-1","NAKED AND FAMOUS Punching In A Dream",602,"-6",1,"+1",1.896,"+0.012",111,"609",17,660,105,1.944
