"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2714
"Left Hand Free","ALT-J",2468
"Take Me To Church","HOZIER",2359
"Riptide","VANCE JOY",2302
"Something From Nothing","FOO FIGHTERS",2101
"Dangerous f/Joywave","BIG DATA",1775
"Flaws","BASTILLE",1746
"Gotta Get Away","BLACK KEYS",1673
"Back To The Shack","WEEZER",1637
"Centuries","FALL OUT BOY",1609
"Yellow Flicker Beat","LORDE",1412
"I'm Only Joking","KONGOS",1263
"Trainwreck 1979","DEATH FROM ABOVE 1979",1214
"Cigarette Daydreams","CAGE THE ELEPHANT",1067
"Desire","MEG MYERS",906
"Rollercoaster","BLEACHERS",905
"R U Mine?","ARCTIC MONKEYS",894
"Fools Gold","FITZ & THE TANTRUMS",874
"Agora","BEAR HANDS",847
"Shut Up And Dance","WALK THE MOON",802
"Everywhere I Go (Kings &...","NEW POLITICS",742
"The Only Way Out","BUSH",731
"Beggin For Thread","BANKS",723
"Figure It Out","ROYAL BLOOD",580
"Weekend","PRIORY",522
"The Miracle (Of Joey Ramone)","U2",488
"All The Rage Back Home","INTERPOL",418
"Budapest","GEORGE EZRA",391
"I Don't Want To Be Here...","RISE AGAINST",384
"Do You","SPOON",348
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",308
"Would You Fight For My Love?","JACK WHITE",294
"Bad Habit","KOOKS",287
"Gooey","GLASS ANIMALS",274
"All Of The People","PANAMA WEDDING",272
"Kathleen","CATFISH AND THE BOTTLEMEN",256
"Work It Out","KNOX HAMILTON",254
"Happy Idiot","TV ON THE RADIO",249
"Cool Kids","ECHOSMITH",247
"Mother & Father","BROODS",227
"Room To Breathe","YOU ME AT SIX",189
"All This Could Be Yours","COLD WAR KIDS",185
"Silhouettes","COLONY HOUSE",179
"Every Breaking Wave","U2",138
"Reflections","MISTERWIVES",128
"Tragedy + Time","RISE AGAINST",124
"Violent Shiver","BENJAMIN BOOKER",117
"Red Eyes","WAR ON DRUGS",109
"Being Beige","SMASHING PUMPKINS",107
"Telepathy","CROSSES",107
