"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",2915
"First","COLD WAR KIDS",2832
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",2248
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",2166
"2 Heads","COLEMAN HELL",2078
"Ex's and Oh's","ELLE KING",2009
"Renegades","X AMBASSADORS",1965
"Molecules","ATLAS GENIUS",1608
"I Am","AWOLNATION",1575
"Nightlight","SILVERSUN PICKUPS",1568
"Mercy","MUSE",1566
"Mess Around","CAGE THE ELEPHANT",1534
"Fire And The Flood","VANCE JOY",1319
"Mountain At My Gates","FOALS",1197
"Roots","IMAGINE DRAGONS",1114
"New Americana","HALSEY",1024
"Thank God For Girls","WEEZER",1019
"Leave A Trace","CHVRCHES",923
"Nearly Forgot My Broken Heart","CHRIS CORNELL",833
"Outside","FOO FIGHTERS",716
"Unsteady","X AMBASSADORS",697
"Love Me","THE 1975",644
"Cold Cold Man","SAINT MOTEL",575
"Trip Switch","NOTHING BUT THIEVES",571
"Lydia","HIGHLY SUSPECT",563
"Gone","JR JR",513
"Magnets f/Lorde","DISCLOSURE",504
"Don't Wait Up","ROBERT DELONG",499
"High Dive","ANDREW MCMAHON IN WILDERNESS",438
"Adventure Of A Lifetime","COLDPLAY",436
"I Feel Love (Every Million...","THE DEAD WEATHER",435
"Victorious","PANIC! AT THE DISCO",382
"Give Me A Try","WOMBATS",350
"Lemon Eyes","MEG MYERS",318
"Troublemaker","GRIZFOLK",314
"R.I.P. 2 My Youth","NEIGHBOURHOOD",309
"Return To The Moon","EL VY",304
"Bros","WOLF ALICE",294
"Empire","OF MONSTERS AND MEN",286
"Wolves","DREAMERS",281
"Lights On","BIG GRAMS",275
"Outta My Mind","ARCS",266
"Monument","MUTEMATH",255
"Throne","BRING ME THE HORIZON",247
"Irresistible f/Demi Lovato","FALL OUT BOY",229
"Girl Crush","NEW POLITICS",199
"Sister Of Pearl","BAIO",180
"Angels Fall","BREAKING BENJAMIN",175
"Gimme All Your Love","ALABAMA SHAKES",145
"My House","PVRIS",140
