"Title","Artist","Spins"
"Radioactive","IMAGINE DRAGONS",2202
"Stubborn Love","LUMINEERS",1699
"Mountain Sound","OF MONSTERS AND M...",1695
"Madness","MUSE",1539
"The Pit","SILVERSUN PICKUPS",1519
"Lover Of The Ligh...","MUMFORD & SONS",1386
"Safe And Sound","CAPITAL CITIES",1364
"Trojans","ATLAS GENIUS",1260
"Little Black Subm...","BLACK KEYS",1237
"Sweater Weather","NEIGHBOURHOOD",1197
"Panic Station","MUSE",1182
"I Will Wait","MUMFORD & SONS",1177
"Up In The Air","THIRTY SECONDS TO...",1104
"My Songs Know Wha...","FALL OUT BOY",1039
"Entertainment","PHOENIX",1028
"Timeless","AIRBORNE TOXIC EV...",909
"Now","PARAMORE",780
"Carried Away","PASSION PIT",679
"San Francisco","THE MOWGLI'S",676
"Hero","FAMILY OF THE YEA...",668
"Holding On To You","TWENTY ONE PILOTS",618
"Inhaler","FOALS",603
"Breezeblocks","ALT-J",526
"Out Of My League","FITZ & THE TANTRU...",468
"Harlem","NEW POLITICS",463
"Down The Road","C2C",413
"The High Road","THREE DAYS GRACE",323
"Recovery","FRANK TURNER",320
"Diane Young","VAMPIRE WEEKEND",316
"Hollow","ALICE IN CHAINS",305
"Black Chandelier","BIFFY CLYRO",303
"Global Concepts","ROBERT DELONG",246
"Castle Of Glass","LINKIN PARK",235
"X-Kid","GREEN DAY",230
"Sacrilege","YEAH YEAH YEAHS",219
"If So","ATLAS GENIUS",214
"Dead Man's Shoes","THE VIRGINMARYS",211
"Where Will We Go","IAMDYNAMITE",209
"A Tattered Line O...","POSTAL SERVICE",199
"All The Time","STROKES",184
"Home","PHILLIP PHILLIPS",184
"Miracle Mile","COLD WAR KIDS",180
"Soothe My Soul","DEPECHE MODE",178
"Before I Die","PAPA ROACH",177
"I'll Follow You","SHINEDOWN",160
"From Can To Can't","COREY TAYLOR/DAVE...",157
"I Love Lamp","RDGLDGRN",154
"Aunt Betty","MIDDLE CLASS RUT",143
"By Crooked Steps","SOUNDGARDEN",135
"Demons","IMAGINE DRAGONS",129
