"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1784,"+55",98,"+106",9.072,"+0.498",60,1,1784,265,9.072
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1533,"+23",-35,"+87",6.92,"+0.144",60,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1436,"+42",201,"+30",7.276,"+0.283",42,3,1436,354,7.276
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1337,"+25",58,"+54",6.418,"+0.278",37,4,1337,829,6.882
5,"=","INCUBUS Adolescents",1320,"+27",-3,"+69",7.493,"-0.041",60,3,1436,162,8.791
6,"=","SUBLIME WITH ROME Panic",1312,"+37",49,"+68",5.644,"+0.235",60,4,1321,513,6.557
7,"=","AIRBORNE TOXIC EVENT Changing",1264,"+34",49,"+66",5.365,"+0.223",60,4,1304,191,5.581
8,"=","AWOLNATION Sail",1207,"+39",86,"+59",4.681,"+0.142",60,8,1207,130,4.715
9,"=","FOO FIGHTERS Rope",1137,"+28",28,"+72",7.103,"+0.419",60,1,2006,128,12.051
10,"=","NAKED AND FAMOUS Young Blood",1095,"+30",66,"+50",4.073,"+0.137",60,9,1095,135,4.105
11,"=","MUMFORD & SONS The Cave",1070,"+7",37,"+10",4.883,"-0.028",60,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",1027,"+4",-14,"+13",5.865,"-0.034",60,2,1525,146,6.937
13,"=","311 Sunset In July",929,"+14",43,"+19",3.916,"+0.140",34,13,929,323,3.923
14,"+1","RISE AGAINST Help Is On The Way",894,"+23",-72,"+72",4.183,"+0.153",60,2,1492,103,7.451
15,"-1","CAGE THE ELEPHANT Shake Me Down",879,"-1",66,"+17",6.541,"+0.112",60,9,1181,66,7.17
16,"=","SEETHER Country Song",797,"+6",13,"+23",4.025,"+0.070",60,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",755,"+23",36,"+18",2.441,"+0.077",60,17,755,123,2.487
18,"=","JOY FORMIDABLE Whirring",731,"+29",81,"+30",2.349,"+0.203",60,18,731,121,2.349
19,"=","RISE AGAINST Make It Stop (September's.....",694,"+39",102,"+54",3.374,"+0.287",42,19,694,153,3.374
20,"=","SICK PUPPIES Riptide",554,"+2",-69,"+22",2.033,"-0.056",60,16,772,77,2.991
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",544,"+5",-29,"+18",1.866,"+0.035",60,19,598,99,2.155
22,"=","LINKIN PARK Iridescent",536,"+18",26,"+33",1.813,"+0.033",60,19,536,114,2.386
23,"=","AVENGED SEVENFOLD So Far Away",525,"+15",15,"+21",2.039,"+0.018",60,22,529,115,2.16
24,"=","REDLIGHT KING Old Man",498,"+14",-7,"+36",1.766,"+0.044",60,17,592,82,2.689
25,"=","TWO DOOR CINEMA CLUB What You Know",475,"+9",14,"+11",1.529,"+0.048",60,25,475,81,1.701
26,"=","ADELE Rolling In The Deep",462,"-3",48,"+5",1.605,"+0.002",60,17,522,48,3.181
27,"+1","CAKE Long Time",421,"+17",36,"+17",1.924,"+0.221",60,27,421,63,1.924
28,"-1","MUMFORD & SONS Roll Away Your Stone",398,"-6",19,"-17",1.442,"-0.010",49,26,409,89,1.534
29,"=","THREE DAYS GRACE Lost In You",387,"-9",11,"-5",2.523,"-0.014",60,18,449,56,2.537
30,"=","PARAMORE Monster",358,"+11",40,"+16",1.285,"+0.087",32,30,358,188,1.495
31,"=","A DAY TO REMEMBER All Signs Point To Lau...",288,"+7",14,"+14",1.325,"+0.032",39,31,288,79,1.325
