"Title","Artist","Spins"
"Lampshades On Fire","MODEST MOUSE",2523
"Hollow Moon (Bad Wolf)","AWOLNATION",2102
"Shut Up And Dance","WALK THE MOON",2084
"Believe","MUMFORD & SONS",1971
"Long Way Down","ROBERT DELONG",1957
"Budapest","GEORGE EZRA",1832
"Black Sun","DEATH CAB FOR CUTIE",1820
"Stolen Dance","MILKY CHANCE",1673
"Congregation","FOO FIGHTERS",1649
"What Kind Of Man","FLORENCE + THE MACHINE",1628
"Mess Is Mine","VANCE JOY",1313
"Somebody New","JOYWAVE",1301
"Weight Of Love","BLACK KEYS",1186
"Coming For You","OFFSPRING",1063
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1059
"My Type","SAINT MOTEL",970
"Every Other Freckle","ALT-J",897
"Absolution Calling","INCUBUS",860
"Crystals","OF MONSTERS AND MEN",800
"Nothing Without Love","NATE RUESS",676
"Sound Of Change","DIRTY HEADS",659
"Shots","IMAGINE DRAGONS",658
"Don't Wanna Fight","ALABAMA SHAKES",655
"Lifted Up (1985)","PASSION PIT",595
"Get It","MATT AND KIM",544
"Flashed Junk Mind","MILKY CHANCE",506
"Till It's Gone","YELAWOLF",503
"Sorry","MEG MYERS",468
"Peaches","IN THE VALLEY BELOW",465
"Contagious","NIGHT RIOTS",368
"Uma Thurman","FALL OUT BOY",366
"Gold","CHET FAKER",350
"Little Monster","ROYAL BLOOD",327
"Everything Is Wrong","INTERPOL",312
"If You Wanna Stay","GRISWOLDS",309
"Business Of Emotion f/WhiteSea","BIG DATA",285
"I Want To Know","KONGOS",275
"Psycho","MUSE",267
"Same Damn Life","SEETHER",243
"Geronimo","SHEPPARD",227
"I'm Good","THE MOWGLI'S",225
"Get Closer","LIFE IN FILM",199
"Hold Back The River","JAMES BAY",192
"First","COLD WAR KIDS",171
"Hero","FAMILY OF THE YEAR",170
"I Feel Everything","WATERS",163
"Hypnotic","ZELLA DAY",138
"Moaning Lisa Smile","WOLF ALICE",132
"Make Me Fade","K FLAY",129
"Heavy Is The Head f/C. Cornell","ZAC BROWN BAND",124
