"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2768
"Riptide","VANCE JOY",2416
"Left Hand Free","ALT-J",2295
"Take Me To Church","HOZIER",2271
"Dangerous f/Joywave","BIG DATA",1884
"Back To The Shack","WEEZER",1882
"Flaws","BASTILLE",1704
"Gotta Get Away","BLACK KEYS",1576
"Centuries","FALL OUT BOY",1476
"Yellow Flicker Beat","LORDE",1385
"Trainwreck 1979","DEATH FROM ABOVE 1979",1270
"I'm Only Joking","KONGOS",1245
"Something From Nothing","FOO FIGHTERS",1179
"Mind Over Matter","YOUNG THE GIANT",1063
"Cigarette Daydreams","CAGE THE ELEPHANT",994
"Weekend","PRIORY",883
"Desire","MEG MYERS",876
"Habits (Stay High)","TOVE LO",845
"R U Mine?","ARCTIC MONKEYS",842
"Rollercoaster","BLEACHERS",838
"Agora","BEAR HANDS",822
"Fools Gold","FITZ & THE TANTRUMS",810
"Everywhere I Go (Kings &...","NEW POLITICS",707
"Shut Up And Dance","WALK THE MOON",692
"The Only Way Out","BUSH",621
"Beggin For Thread","BANKS",545
"Figure It Out","ROYAL BLOOD",489
"The Miracle (Of Joey Ramone)","U2",472
"All The Rage Back Home","INTERPOL",455
"I Don't Want To Be Here ...","RISE AGAINST",446
"Budapest","GEORGE EZRA",353
"Do You","SPOON",348
"Would You Fight For My Love?","JACK WHITE",282
"All Of The People","PANAMA WEDDING",280
"Cool Kid","THE EERIES",276
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",275
"Heart And Soul","TWIN ATLANTIC",267
"Work It Out","KNOX HAMILTON",261
"Gooey","GLASS ANIMALS",254
"Cool Kids","ECHOSMITH",249
"Bad Habit","KOOKS",248
"Happy Idiot","TV ON THE RADIO",243
"Mother & Father","BROODS",236
"Kathleen","CATFISH AND THE BOTTLEMEN",198
"Room To Breathe","YOU ME AT SIX",185
"Silhouettes","COLONY HOUSE",165
"All This Could Be Yours","COLD WAR KIDS",164
"Smile","MIKKY EKKO",116
"Telepathy","CROSSES",113
"Violent Shiver","BENJAMIN BOOKER",111
