"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1963,-23,-43,-29,11.376,0.01,7,1,2006,0,11.479
2,"=","RISE AGAINST Help Is On The Way",1481,-11,36,-16,7.325,-0.126,7,2,1492,52,7.451
3,"=","BLACK KEYS Howlin' For You",1473,4,-53,0,6.475,0.11,7,2,1525,22,6.937
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",1431,-1,25,4,6.376,0.049,7,4,1440,32,6.376
5,"=","MUMFORD & SONS The Cave",1419,-11,-23,-13,7.482,0.059,7,3,1450,15,7.482
6,"=","INCUBUS Adolescents",1325,4,30,-2,6.989,0.031,7,6,1325,57,7.022
7,"=","DEATH CAB FOR CUTIE You Are A Tourist",1315,14,17,6,6.427,0.08,7,6,1315,101,6.427
8,"=","AIRBORNE TOXIC EVENT Changing",1297,2,39,-17,5.536,0.096,7,8,1297,87,5.536
9,"=","BEASTIE BOYS Make Some Noise",1232,5,29,12,4.783,-0.002,7,9,1232,29,4.945
10,"=","CAGE THE ELEPHANT Shake Me Down",1165,3,-29,9,7.17,0.118,7,10,1181,0,7.17
11,"=","YOUNG THE GIANT My Body",1042,-11,-129,8,4.417,0.014,7,11,1149,0,4.668
12,"=","AWOLNATION Sail",998,11,91,-6,4.051,0.064,7,12,998,97,4.051
13,"=","SEETHER Country Song",914,2,49,6,4.448,0.111,7,13,914,49,4.448
14,"=","NAKED AND FAMOUS Young Blood",877,1,22,-6,2.861,-0.046,7,14,877,57,2.907
15,"=","LINKIN PARK Waiting For The End",789,-7,-24,6,5.418,-0.105,7,15,799,0,5.83
16,"=","SICK PUPPIES Riptide",731,3,28,3,2.805,0.034,7,16,731,41,2.805
17,"=","SUBLIME WITH ROME Panic",688,61,503,2,3.176,0.127,7,17,688,513,3.176
18,"=","ADELE Rolling In The Deep",505,2,17,6,2.882,-0.017,7,17,505,17,2.899
19,"+1","MY CHEMICAL ROMANCE Bulletproof Heart",459,8,61,0,1.178,-0.002,7,19,459,66,1.18
20,"-1","REDLIGHT KING Old Man",459,4,60,-4,2.293,0.034,7,19,459,64,2.293
21,"+2","LINKIN PARK Iridescent",438,11,45,2,1.906,-0.051,7,21,438,114,2.152
22,"-1","DANGER MOUSE & DANIELE LUPPI Two Against...",430,1,9,-8,1.661,0.02,7,19,430,71,1.661
23,"-1","THREE DAYS GRACE Lost In You",426,-3,-10,-3,1.294,-0.055,7,18,433,6,1.452
24,"=","JOY FORMIDABLE Whirring",421,3,43,-5,1.323,-0.007,7,24,421,55,1.33
25,"=","PAPA ROACH Burn",405,5,41,17,1.989,-0.009,7,25,405,41,2.055
26,"=","NEON TREES Your Surrender",347,-4,-25,-2,1.09,-0.049,7,26,369,49,1.328
27,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",323,-3,-10,-2,1.62,0.02,7,27,338,0,1.657
28,"+1","CAKE Long Time",310,0,7,-6,1.077,0.005,7,28,312,22,1.13
29,"-1","STROKES Under Cover Of Darkness",291,-20,-197,5,0.889,-0.018,7,18,452,0,1.234
30,"=","TWO DOOR CINEMA CLUB What You Know",284,0,14,0,0.795,-0.012,7,30,284,14,0.807
31,"=","AVENGED SEVENFOLD So Far Away",272,0,14,0,0.843,0.027,7,30,272,21,0.843
32,"=","BIFFY CLYRO Many Of Horror",261,-3,5,-10,0.899,-0.014,7,31,264,22,0.913
33,"=","CAGE THE ELEPHANT Around My Head",232,18,64,10,0.745,0.057,7,33,232,64,0.745
34,"=","LYKKE LI Get Some",213,-1,20,-13,0.991,-0.005,7,34,214,40,1.009
35,"=","BAYSIDE Sick Sick Sick",204,-2,-9,-14,0.493,0.002,7,34,212,23,0.494
36,"+1","DISTURBED Warrior",202,2,9,-5,0.84,0.018,7,36,202,41,0.84
37,"+1","TV ON THE RADIO Will Do",195,5,10,7,0.566,0.028,7,36,196,44,0.566
38,"-2","HOLLYWOOD UNDEAD Hear Me Now",194,-9,-83,-4,0.762,-0.04,7,30,268,0,1.092
39,"+1","SUM 41 Screaming Bloody Murder",175,-3,-17,-2,1.004,-0.022,7,37,191,0,1.115
40,"-1","MANCHESTER ORCHESTRA April Fool",174,-6,-2,-12,0.303,-0.011,7,39,182,23,0.322
41,"=","SIXX A.M. Lies Of The Beautiful People",173,5,18,4,0.452,0.032,7,41,173,18,0.452
42,"=","RADIOHEAD Lotus Flower",157,-4,-22,-9,0.94,-0.022,7,40,176,1,1.084
43,"=","KORN Get Up f/Skrillex",150,5,27,5,0.558,0.028,7,43,150,38,0.558
44,"=","FUNERAL PARTY Finale",145,2,1,4,0.218,-0.002,7,43,146,2,0.221
45,"=","SKILLET Awake And Alive",129,-7,-54,-5,0.295,-0.029,7,42,173,0,0.505
46,"=","COMPANY OF THIEVES Death Of Communicatio...",126,0,3,0,0.286,-0.013,7,46,130,15,0.319
47,"=","MY MORNING JACKET Holdin On To Black Met...",122,5,8,10,0.492,0.012,7,47,122,11,0.524
48,"=","MIDDLE CLASS RUT Busy Bein' Born",113,0,39,-7,0.372,-0.014,3,48,113,46,0.386
49,"=","ADELITAS WAY Sick",108,1,8,2,0.307,0.013,3,49,108,8,0.31
50,"=","SHE WANTS REVENGE Must Be The One",103,0,5,-3,0.25,-0.002,3,50,103,8,0.261
