"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1741,"+39",-76,"+108",11.36,"+0.117",25,1,2006,0,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1517,"+67",56,"+127",7.203,"+0.380",25,2,1554,112,7.691
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1386,"+61",51,"+109",5.822,"+0.239",25,3,1395,101,6.53
4,"=","INCUBUS Adolescents",1305,"+42",10,"+80",7.863,"+0.434",25,4,1333,57,7.863
5,"=","MUMFORD & SONS The Cave",1211,"+25",-32,"+59",6.767,"+0.182",25,3,1450,15,7.488
6,"=","RISE AGAINST Help Is On The Way",1179,"+40",-40,"+99",6.702,"+0.263",25,2,1492,69,7.451
7,"=","AIRBORNE TOXIC EVENT Changing",1175,"+63",-24,"+116",4.519,"+0.361",25,7,1304,87,5.581
8,"=","BLACK KEYS Howlin' For You",1141,"+52",-83,"+122",5.178,"+0.272",25,2,1525,22,6.937
9,"=","SUBLIME WITH ROME Panic",1080,"+52",40,"+75",4.939,"+0.378",25,9,1080,513,5.02
10,"=","AWOLNATION Sail",1048,"+39",8,"+77",4.391,"+0.207",25,9,1086,97,4.391
11,"=","CAGE THE ELEPHANT Shake Me Down",985,"+20",-66,"+40",5.978,"+0.123",25,9,1181,8,7.17
12,"=","BEASTIE BOYS Make Some Noise",905,"+17",-119,"+65",2.813,"-0.020",25,9,1232,29,4.945
13,"=","SEETHER Country Song",882,"+44",44,"+79",4.766,"+0.212",25,13,914,49,4.766
14,"=","YOUNG THE GIANT My Body",857,"+31",-33,"+72",3.826,"+0.154",25,11,1149,0,4.668
15,"=","NAKED AND FAMOUS Young Blood",856,"+42",16,"+81",3.332,"+0.163",25,14,891,57,3.332
16,"=","SICK PUPPIES Riptide",720,"+26",-17,"+39",2.765,"+0.045",25,16,750,41,2.938
17,"=","REDLIGHT KING Old Man",575,"+16",30,"+25",2.206,"+0.106",25,17,575,82,2.689
18,"+1","JOY FORMIDABLE Whirring",492,"+18",38,"+24",1.342,"-0.014",25,18,492,55,1.427
19,"-1","ADELE Rolling In The Deep",483,"+4",5,"+17",3.03,"+0.030",25,17,522,26,3.121
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",467,"+17",17,"+37",1.311,"+0.062",25,19,479,66,1.329
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",458,"+23",18,"+40",1.768,"-0.002",25,19,465,71,2.155
22,"=","LINKIN PARK Iridescent",448,"+26",-10,"+47",2.147,"-0.016",25,19,483,114,2.386
23,"=","THREE DAYS GRACE Lost In You",431,"+15",20,"+28",1.311,"+0.072",25,18,449,22,1.452
24,"=","CAGE THE ELEPHANT Around My Head",399,"+27",69,"+23",1.373,"+0.023",25,24,399,103,1.373
25,"=","AVENGED SEVENFOLD So Far Away",347,"+18",48,"+23",1.213,"+0.132",25,25,347,48,1.213
26,"+1","PANIC AT THE DISCO The Ballad Of Mona Li...",332,"+23",3,"+36",1.475,"+0.125",25,25,347,24,1.683
27,"-1","NEON TREES Your Surrender",332,"+8",-35,"+28",0.96,"+0.020",25,24,398,49,1.328
28,"=","TWO DOOR CINEMA CLUB What You Know",328,"+20",-13,"+33",1.112,"+0.067",25,25,354,55,1.244
29,"+1","CAKE Long Time",292,"+16",20,"+33",0.907,"+0.063",25,28,312,22,1.13
30,"-1","PAPA ROACH Burn",281,"+1",-11,"+18",2.198,"-0.110",25,25,405,41,2.4
31,"=","BAYSIDE Sick Sick Sick",265,"+5",20,"+8",0.605,"-0.004",25,31,265,39,0.612
32,"+14","COLDPLAY Every Teardrop Is A Waterfall",245,"+106",245,"+106",2.36,"+0.802",2,32,245,245,2.36
33,"=","RISE AGAINST Make It Stop (September's.....",239,"+29",131,"+23",0.976,"+0.183",7,33,239,131,0.976
34,"-2","STROKES Under Cover Of Darkness",239,"+18",-2,"+41",0.697,"+0.083",25,18,452,0,1.234
35,"+3","FOO FIGHTERS Walk",209,"+38",100,"+33",1.167,"+0.259",7,35,209,100,1.167
36,"-2","KORN Get Up f/Skrillex",206,"+5",27,"+13",0.659,"+0.012",25,33,206,46,0.736
37,"-1","LYKKE LI Get Some",198,"+10",-18,"+24",0.585,"+0.077",25,33,230,40,1.009
38,"-3","TV ON THE RADIO Will Do",194,"-1",-2,"-3",0.538,"+0.026",25,34,200,44,0.587
39,"-2","DISTURBED Warrior",183,"+3",-7,"+7",0.829,"+0.002",25,35,204,41,0.872
41,"-1","BIFFY CLYRO Many Of Horror",179,"+10",-31,"+30",0.642,"+0.010",25,31,264,22,0.919
40,"-1","SIXX A.M. Lies Of The Beautiful People",179,"+8",6,"+16",0.734,"+0.004",25,37,188,26,0.753
42,"-1","MUMFORD & SONS Roll Away Your Stone",173,"+7",23,"+5",0.482,"-0.024",14,39,173,56,0.506
43,"+1","STROKES Taken For A Fool",160,"+15",31,"+14",0.786,"+0.088",11,43,160,37,0.864
44,"-1","MANCHESTER ORCHESTRA April Fool",159,"+9",-8,"+16",0.285,"+0.007",25,39,183,23,0.34
45,"-3","10 YEARS Fix Me",155,"+0",20,"-6",0.77,"-0.068",11,40,155,42,0.838
46,"-1","MIDDLE CLASS RUT Busy Bein' Born",151,"+7",28,"+11",0.401,"+0.015",21,43,151,46,0.407
47,"+1","MY MORNING JACKET Holdin On To Black Met...",139,"+12",-13,"+21",0.41,"-0.014",25,40,168,43,0.678
48,"-1","COMPANY OF THIEVES Death Of Communicatio...",138,"+10",2,"+13",0.37,"+0.071",25,42,142,19,0.37
49,"=","A DAY TO REMEMBER All Signs Point To Lau...",132,"+9",32,"+7",0.572,"+0.038",6,47,132,32,0.572
50,"--","COLD WAR KIDS Skip The Charades",121,"--",8,"--",0.242,"--",8,48,121,40,0.268
