"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2489
"Do I Wanna Know?","ARCTIC MONKEYS",2274
"Pompeii","BASTILLE",2183
"Team","LORDE",2129
"Afraid","NEIGHBOURHOOD",1586
"Sirens","PEARL JAM",1511
"Demons","IMAGINE DRAGONS",1424
"It's About Time","YOUNG THE GIANT",1409
"Unbelievers","VAMPIRE WEEKEND",1334
"Out Of My League","FITZ & THE TANTRU...",1157
"House Of Gold","TWENTY ONE PILOTS",1113
"The Mother We Sha...","CHVRCHES",977
"Heavy Bells","J. RODDY WALSTON/...",901
"Who We Are","SWITCHFOOT",816
"I Sat By The Ocea...","QUEENS OF THE STO...",805
"A Light That Neve...","LINKIN PARK X STE...",779
"Holding On For Li...","BROKEN BELLS",681
"Wake Me Up","AVICII",669
"On Top Of The Wor...","IMAGINE DRAGONS",649
"Temple","KINGS OF LEON",587
"Hell And Back","AIRBORNE TOXIC EV...",578
"Walker","FITZ & THE TANTRU...",544
"Thiskidsnotalrigh...","AWOLNATION",539
"Tonight You're Pe...","NEW POLITICS",526
"Fall In Love","PHANTOGRAM",515
"Tessellate","ALT-J",419
"Dirty Paws","OF MONSTERS AND M...",415
"Bleed Out","BLUE OCTOBER",414
"Modern Jesus","PORTUGAL. THE MAN",393
"Afterlife","ARCADE FIRE",379
"Everything Is Deb...","HELLOGOODBYE",338
"Cannibal","SILVERSUN PICKUPS",323
"Best Day Of My Li...","AMERICAN AUTHORS",272
"The Epilogue","CROSSES",254
"Shot At The Night","KILLERS",250
"What Doesn't Kill...","JAKE BUGG",238
"Giants","BEAR HANDS",219
"Right Back At It ...","A DAY TO REMEMBER",218
"S.O.S. In Bel Air","PHOENIX",203
"Head On","MAN MAN",203
"I Believe","BASIC VACATION",197
"Bad Blood","BASTILLE",192
"Shepherd Of Fire","AVENGED SEVENFOLD",191
"Pumpin Blood","NONONO",173
"Hey Brother","AVICII",169
"By And Down","A PERFECT CIRCLE",165
"Skinny Love","BIRDY",160
"Shake","HEAD AND THE HEAR...",145
"Little Games","COLOURIST",138
"Wait For Me","KINGS OF LEON",132
