"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"--","FOO FIGHTERS Rope",2006,"--",-24,"--",11.479,"--",1,1,2006,0,11.479
2,"--","BLACK KEYS Howlin' For You",1525,"--",22,"--",6.937,"--",1,2,1525,22,6.937
3,"--","MUMFORD & SONS The Cave",1439,"--",-9,"--",7.151,"--",1,3,1439,0,7.151
4,"--","RISE AGAINST Help Is On The Way",1424,"--",-76,"--",7.022,"--",1,4,1424,0,7.022
5,"--","FOSTER THE PEOPLE Pumped Up Kicks",1420,"--",32,"--",6.34,"--",1,5,1420,32,6.34
6,"--","DEATH CAB FOR CUTIE You Are A Tourist",1303,"--",101,"--",6.027,"--",1,6,1303,101,6.027
7,"--","INCUBUS Adolescents",1292,"--",56,"--",6.877,"--",1,7,1292,56,6.877
8,"--","AIRBORNE TOXIC EVENT Changing",1257,"--",86,"--",4.976,"--",1,8,1257,86,4.976
9,"--","BEASTIE BOYS Make Some Noise",1201,"--",-71,"--",4.881,"--",1,9,1201,0,4.881
10,"--","CAGE THE ELEPHANT Shake Me Down",1181,"--",-78,"--",7.074,"--",1,10,1181,0,7.074
11,"--","YOUNG THE GIANT My Body",1149,"--",-131,"--",4.668,"--",1,11,1149,0,4.668
12,"--","AWOLNATION Sail",925,"--",69,"--",3.707,"--",1,12,925,69,3.707
13,"--","SEETHER Country Song",873,"--",-21,"--",3.576,"--",1,13,873,0,3.576
14,"--","NAKED AND FAMOUS Young Blood",866,"--",57,"--",2.839,"--",1,14,866,57,2.839
15,"--","LINKIN PARK Waiting For The End",797,"--",-82,"--",5.83,"--",1,15,797,0,5.83
16,"--","SICK PUPPIES Riptide",711,"--",26,"--",2.619,"--",1,16,711,26,2.619
17,"--","ADELE Rolling In The Deep",493,"--",-1,"--",2.713,"--",1,17,493,0,2.713
18,"--","STROKES Under Cover Of Darkness",452,"--",-178,"--",1.234,"--",1,18,452,0,1.234
19,"--","THREE DAYS GRACE Lost In You",432,"--",6,"--",1.442,"--",1,19,432,6,1.442
20,"--","DANGER MOUSE & DANIELE LUPPI Two Against...",422,"--",71,"--",1.534,"--",1,20,422,71,1.534
21,"--","REDLIGHT KING Old Man",408,"--",50,"--",2.094,"--",1,21,408,50,2.094
22,"--","MY CHEMICAL ROMANCE Bulletproof Heart",408,"--",43,"--",1.042,"--",1,22,408,43,1.042
23,"--","LINKIN PARK Iridescent",404,"--",114,"--",2.152,"--",1,23,404,114,2.152
24,"--","JOY FORMIDABLE Whirring",380,"--",54,"--",1.134,"--",1,24,380,54,1.134
25,"--","PAPA ROACH Burn",379,"--",-39,"--",1.983,"--",1,25,379,0,1.983
26,"--","NEON TREES Your Surrender",369,"--",49,"--",1.328,"--",1,26,369,49,1.328
27,"--","PANIC AT THE DISCO The Ballad Of Mona Li...",333,"--",-22,"--",1.641,"--",1,27,333,0,1.641
28,"--","CAKE Long Time",298,"--",10,"--",1.113,"--",1,28,298,10,1.113
29,"--","SUBLIME WITH ROME Panic",272,"--",272,"--",2.014,"--",1,29,272,272,2.014
30,"--","HOLLYWOOD UNDEAD Hear Me Now",268,"--",-27,"--",1.092,"--",1,30,268,0,1.092
31,"--","TWO DOOR CINEMA CLUB What You Know",267,"--",7,"--",0.757,"--",1,31,267,7,0.757
32,"--","AVENGED SEVENFOLD So Far Away",259,"--",16,"--",0.739,"--",1,32,259,16,0.739
33,"--","BIFFY CLYRO Many Of Horror",258,"--",16,"--",0.863,"--",1,33,258,16,0.863
34,"--","BAYSIDE Sick Sick Sick",212,"--",23,"--",0.402,"--",1,34,212,23,0.402
35,"--","LYKKE LI Get Some",198,"--",40,"--",1.009,"--",1,35,198,40,1.009
36,"--","TV ON THE RADIO Will Do",193,"--",43,"--",0.514,"--",1,36,193,43,0.514
37,"--","DISTURBED Warrior",193,"--",41,"--",0.66,"--",1,37,193,41,0.66
38,"--","SUM 41 Screaming Bloody Murder",188,"--",-17,"--",1.072,"--",1,38,188,0,1.072
39,"--","ARCADE FIRE We Used To Wait",185,"--",-32,"--",0.677,"--",1,39,185,0,0.677
40,"--","RADIOHEAD Lotus Flower",176,"--",-7,"--",1.084,"--",1,40,176,0,1.084
41,"--","MANCHESTER ORCHESTRA April Fool",175,"--",14,"--",0.301,"--",1,41,175,14,0.301
42,"--","SKILLET Awake And Alive",173,"--",-38,"--",0.505,"--",1,42,173,0,0.505
43,"--","CAGE THE ELEPHANT Around My Head",167,"--",42,"--",0.536,"--",1,43,167,42,0.536
44,"--","PORTUGAL. THE MAN People Say",156,"--",-75,"--",0.461,"--",1,44,156,0,0.461
45,"--","SIXX A.M. Lies Of The Beautiful People",155,"--",12,"--",0.372,"--",1,45,155,12,0.372
46,"--","FUNERAL PARTY Finale",145,"--",-6,"--",0.196,"--",1,46,145,0,0.196
47,"--","DECEMBERISTS This Is Why We Fight",144,"--",-22,"--",0.458,"--",1,47,144,0,0.458
48,"--","KORN Get Up f/Skrillex",129,"--",38,"--",0.447,"--",1,48,129,38,0.447
49,"--","COMPANY OF THIEVES Death Of Communicatio...",126,"--",9,"--",0.275,"--",1,49,126,9,0.275
50,"--","MY MORNING JACKET Holdin On To Black Met...",116,"--",11,"--",0.501,"--",1,50,116,11,0.501
