"Title","Artist","Spins"
"Lampshades On Fire","MODEST MOUSE",2520
"Hollow Moon (Bad Wolf)","AWOLNATION",2101
"Shut Up And Dance","WALK THE MOON",2071
"Believe","MUMFORD & SONS",2055
"Long Way Down","ROBERT DELONG",1946
"Black Sun","DEATH CAB FOR CUTIE",1867
"Budapest","GEORGE EZRA",1816
"Congregation","FOO FIGHTERS",1676
"What Kind Of Man","FLORENCE + THE MACHINE",1663
"Stolen Dance","MILKY CHANCE",1644
"Mess Is Mine","VANCE JOY",1344
"Somebody New","JOYWAVE",1320
"Weight Of Love","BLACK KEYS",1202
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1087
"Coming For You","OFFSPRING",1072
"My Type","SAINT MOTEL",982
"Every Other Freckle","ALT-J",867
"Crystals","OF MONSTERS AND MEN",859
"Absolution Calling","INCUBUS",853
"Shots","IMAGINE DRAGONS",684
"Don't Wanna Fight","ALABAMA SHAKES",680
"Nothing Without Love","NATE RUESS",670
"Sound Of Change","DIRTY HEADS",648
"Lifted Up (1985)","PASSION PIT",597
"Get It","MATT AND KIM",560
"Flashed Junk Mind","MILKY CHANCE",520
"Peaches","IN THE VALLEY BELOW",487
"Sorry","MEG MYERS",475
"Till It's Gone","YELAWOLF",434
"Dead Inside","MUSE",420
"Contagious","NIGHT RIOTS",382
"Gold","CHET FAKER",368
"Uma Thurman","FALL OUT BOY",360
"Little Monster","ROYAL BLOOD",349
"If You Wanna Stay","GRISWOLDS",323
"Everything Is Wrong","INTERPOL",306
"Business Of Emotion f/WhiteSea","BIG DATA",291
"Psycho","MUSE",258
"I Want To Know","KONGOS",248
"Same Damn Life","SEETHER",233
"Hold Back The River","JAMES BAY",225
"Geronimo","SHEPPARD",218
"I'm Good","THE MOWGLI'S",210
"Get Closer","LIFE IN FILM",199
"First","COLD WAR KIDS",176
"Hero","FAMILY OF THE YEAR",175
"I Feel Everything","WATERS",162
"Moaning Lisa Smile","WOLF ALICE",141
"Hypnotic","ZELLA DAY",130
"Black Soap","EX COPS",127
