"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1984,-12,-47,-5,11.469,0.044,4,1,2006,0,11.479
2,"=","BLACK KEYS Howlin' For You",1491,-15,-32,-15,6.59,-0.194,4,2,1525,22,6.937
3,"+2","RISE AGAINST Help Is On The Way",1455,25,-17,36,7.236,0.12,4,3,1455,0,7.236
4,"-1","MUMFORD & SONS The Cave",1447,-3,13,-2,7.333,0.115,4,3,1450,15,7.333
5,"-1","FOSTER THE PEOPLE Pumped Up Kicks",1430,-2,17,-11,6.348,-0.026,4,4,1432,32,6.374
6,"+1","INCUBUS Adolescents",1318,14,56,7,6.955,0.109,4,6,1318,57,6.955
7,"-1","DEATH CAB FOR CUTIE You Are A Tourist",1311,6,48,-14,6.144,0.066,4,6,1311,101,6.144
8,"=","AIRBORNE TOXIC EVENT Changing",1290,14,87,6,5.24,0.109,4,8,1290,87,5.24
9,"=","BEASTIE BOYS Make Some Noise",1217,1,-9,24,4.773,-0.127,4,9,1217,0,4.945
10,"=","CAGE THE ELEPHANT Shake Me Down",1177,4,-42,29,6.962,-0.019,4,10,1181,0,7.074
11,"=","YOUNG THE GIANT My Body",1077,-21,-159,0,4.504,-0.037,4,11,1149,0,4.668
12,"=","AWOLNATION Sail",949,17,68,6,3.797,0.075,4,12,949,75,3.797
13,"=","SEETHER Country Song",900,12,18,20,4.054,0.177,4,13,900,18,4.054
14,"=","NAKED AND FAMOUS Young Blood",867,0,36,-10,2.841,-0.01,4,14,867,57,2.851
15,"=","LINKIN PARK Waiting For The End",799,8,-55,18,5.677,-0.035,4,15,799,0,5.83
16,"=","SICK PUPPIES Riptide",727,3,33,-8,2.766,0.035,4,16,727,41,2.766
17,"+1","SUBLIME WITH ROME Panic",511,69,468,39,2.865,0.176,4,17,511,468,2.865
18,"-1","ADELE Rolling In The Deep",495,2,3,1,2.819,0.016,4,17,497,5,2.819
19,"+3","REDLIGHT KING Old Man",438,17,57,14,2.196,0.061,4,19,438,57,2.196
20,"=","THREE DAYS GRACE Lost In You",431,4,5,7,1.425,0.006,4,18,433,6,1.452
21,"-2","MY CHEMICAL ROMANCE Bulletproof Heart",429,1,51,-9,1.057,0.008,4,19,429,60,1.057
22,"-1","LINKIN PARK Iridescent",425,4,76,-19,2.002,-0.076,4,21,425,114,2.152
23,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",420,1,25,-16,1.541,-0.028,4,19,427,71,1.59
24,"=","JOY FORMIDABLE Whirring",399,5,41,-10,1.214,0.033,4,24,399,55,1.214
25,"=","PAPA ROACH Burn",394,11,-9,17,1.972,-0.005,4,25,394,0,2.055
26,"+1","NEON TREES Your Surrender",355,0,-1,-6,1.27,-0.007,4,26,369,49,1.328
27,"-1","STROKES Under Cover Of Darkness",349,-33,-213,-3,1.003,-0.054,4,18,452,0,1.234
28,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",328,-5,-9,-3,1.609,-0.036,4,27,338,0,1.657
29,"=","CAKE Long Time",312,4,20,-2,1.082,-0.048,4,28,312,22,1.13
30,"+1","TWO DOOR CINEMA CLUB What You Know",275,7,4,7,0.796,-0.004,4,30,275,7,0.8
31,"-1","AVENGED SEVENFOLD So Far Away",268,0,11,-10,0.767,0.016,4,30,268,21,0.767
32,"=","BIFFY CLYRO Many Of Horror",261,-2,13,-9,0.863,0.006,4,31,263,22,0.876
33,"=","HOLLYWOOD UNDEAD Hear Me Now",220,-19,-74,-19,0.89,-0.077,4,30,268,0,1.092
34,"=","BAYSIDE Sick Sick Sick",210,-2,14,-3,0.449,0.019,4,34,212,23,0.449
35,"=","LYKKE LI Get Some",205,7,33,7,0.915,-0.006,4,35,205,40,1.009
36,"=","TV ON THE RADIO Will Do",194,-1,27,-8,0.556,0.031,4,36,196,44,0.556
37,"+1","DISTURBED Warrior",193,4,23,1,0.729,0.035,4,37,193,41,0.729
38,"+1","CAGE THE ELEPHANT Around My Head",190,7,42,0,0.592,0.027,4,38,190,42,0.592
39,"+1","MANCHESTER ORCHESTRA April Fool",182,0,21,-2,0.313,-0.009,4,39,182,23,0.322
40,"-3","SUM 41 Screaming Bloody Murder",182,-9,-19,-11,1.062,-0.053,4,37,191,0,1.115
41,"=","RADIOHEAD Lotus Flower",172,1,-1,-2,1.027,0.027,4,40,176,1,1.084
42,"+1","SIXX A.M. Lies Of The Beautiful People",158,-1,6,-8,0.395,0.002,4,42,159,15,0.395
43,"-1","ARCADE FIRE We Used To Wait",154,-8,-60,-4,0.536,-0.028,4,39,185,0,0.677
44,"=","SKILLET Awake And Alive",150,-9,-46,0,0.411,-0.043,4,42,173,0,0.505
45,"=","FUNERAL PARTY Finale",146,6,-5,7,0.207,0.015,4,45,146,0,0.207
46,"+1","KORN Get Up f/Skrillex",136,1,27,-3,0.485,0.005,4,46,136,38,0.485
47,"-1","DECEMBERISTS This Is Why We Fight",136,-3,-25,-1,0.506,0.018,4,46,144,0,0.506
48,"+1","COMPANY OF THIEVES Death Of Communicatio...",122,-8,-3,-11,0.291,-0.021,4,48,130,15,0.319
49,"+1","MY MORNING JACKET Holdin On To Black Met...",116,4,4,3,0.5,0.033,4,49,116,11,0.503
50,"-2","PORTUGAL. THE MAN People Say",111,-21,-85,-10,0.334,-0.067,4,44,156,0,0.461
