"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",1870,9,71,11,8.462,0.079,57,"--",1,1870,963,8.51
2,"=","COLDPLAY Paradise",1513,-10,-127,6,7.999,-0.032,99,"27",1,1757,369,8.687
3,"=","YOUNG THE GIANT Cough Syrup",1449,5,15,-6,6.062,0.145,171,"229",2,1513,155,6.337
4,"=","BUSH The Sound Of Winter",1282,20,4,35,7.533,0.114,151,"397",1,1806,344,9.58
5,"=","FOO FIGHTERS These Days",1211,2,51,-18,5.916,0.02,95,"791",5,1211,204,5.916
6,"=","SWITCHFOOT Dark Horses",1176,-4,-55,8,4.452,0.039,146,"--",5,1247,121,4.784
7,"=","CAGE THE ELEPHANT Aberdeen",1078,-6,32,-11,3.718,0.025,109,"--",7,1084,191,3.718
8,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1075,2,2,-14,4.696,0.055,67,"--",7,1079,191,4.696
9,"=","FOO FIGHTERS Walk",1044,-9,-72,8,5.862,0.071,207,"355",1,2051,354,10.915
10,"=","CHEVELLE Face To The Floor",1016,-7,2,-11,4.24,-0.047,83,"--",9,1035,275,4.359
11,"=","SEETHER Tonight",1012,10,27,8,4.472,0.044,143,"290",9,1012,146,4.474
12,"=","BLINK 182 After Midnight",991,9,37,10,4.284,0.086,81,"--",11,998,147,4.465
13,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",825,15,155,2,3.446,0.052,55,"149",13,825,213,3.446
14,"-1","FOSTER THE PEOPLE Helena Beat",809,-6,-47,0,4.071,-0.136,173,"328",7,1147,149,4.617
15,"=","FLORENCE + THE MACHINE Shake It Out",780,15,47,9,4.177,0.108,79,"--",15,780,148,4.177
16,"=","AWOLNATION Not Your Fault",754,8,75,-5,2.336,0.087,85,"531",16,754,122,2.336
17,"=","GROUPLOVE Colours",664,-22,-181,0,2.337,-0.122,143,"--",12,962,122,3.41
18,"=","RISE AGAINST Satellite",626,16,103,-4,3.018,0.051,48,"--",18,626,189,3.018
