"Title","Artist","Spins"
"Ex's and Oh's","ELLE KING",2964
"First","COLD WAR KIDS",2791
"Renegades","X AMBASSADORS",2669
"Dreams","BECK",2125
"Could Have Been Me","THE STRUTS",1836
"I Am","AWOLNATION",1794
"The Wolf","MUMFORD & SONS",1710
"Tear In My Heart","TWENTY ONE PILOTS",1691
"Ship To Wreck","FLORENCE + THE MACHINE",1553
"2 Heads","COLEMAN HELL",1380
"Different Colors","WALK THE MOON",1361
"Hallelujah","PANIC! AT THE DISCO",1276
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",1270
"Sedona","HOUNDMOUTH",1203
"Electric Love","BORNS",1087
"Outside","FOO FIGHTERS",1064
"The Ground Walks, With Time...","MODEST MOUSE",937
"Molecules","ATLAS GENIUS",930
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",927
"Outta My Mind","ARCS",919
"Don't Wait Up","ROBERT DELONG",865
"Nightlight","SILVERSUN PICKUPS",749
"Mercy","MUSE",742
"New Americana","HALSEY",740
"Mountain At My Gates","FOALS",724
"Now","JOYWAVE",571
"Black Mambo","GLASS ANIMALS",539
"West End Kids","NEW POLITICS",491
"Stressed Out","TWENTY ONE PILOTS",487
"Leave A Trace","CHVRCHES",485
"Lemon Eyes","MEG MYERS",402
"Fire And The Flood","VANCE JOY",396
"Lydia","HIGHLY SUSPECT",349
"Cut The Cord","SHINEDOWN",317
"Wherever You Go","SUBLIME WITH ROME",310
"R.I.P. 2 My Youth","NEIGHBOURHOOD",296
"Blame It On Me","GEORGE EZRA",284
"Empire","OF MONSTERS AND MEN",282
"I Feel Love (Every Million...","THE DEAD WEATHER",268
"The Shade (I Want It All)","METRIC",256
"Young & Unafraid","MOTH & THE FLAME",256
"Footsteps","POP EVIL",225
"Roots","IMAGINE DRAGONS",207
"T-Shirt Weather","CIRCA WAVES",205
"Give Me A Try","WOMBATS",203
"Angels Fall","BREAKING BENJAMIN",186
"Cold Cold Man","SAINT MOTEL",166
"Wolves","DREAMERS",163
"Nearly Forgot My Broken Heart","CHRIS CORNELL",155
"Our Own House","MISTERWIVES",144
