"Title","Artist","Spins"
"Do I Wanna Know?","ARCTIC MONKEYS",2508
"Team","LORDE",2404
"Come A Little Closer","CAGE THE ELEPHANT",2019
"Afraid","NEIGHBOURHOOD",1726
"Pompeii","BASTILLE",1675
"It's About Time","YOUNG THE GIANT",1642
"Unbelievers","VAMPIRE WEEKEND",1575
"Coming Of Age","FOSTER THE PEOPLE",1528
"Sirens","PEARL JAM",1261
"Demons","IMAGINE DRAGONS",1166
"The Mother We Share","CHVRCHES",1064
"Fall In Love","PHANTOGRAM",1005
"Heavy Bells","J. RODDY WALSTON/THE BUSINESS",995
"House Of Gold","TWENTY ONE PILOTS",977
"Walker","FITZ & THE TANTRUMS",909
"I Sat By The Ocean","QUEENS OF THE STONE AGE",867
"Cannibal","SILVERSUN PICKUPS",847
"Sleeping With A Friend","NEON TREES",773
"Holding On For Life","BROKEN BELLS",755
"Temple","KINGS OF LEON",740
"Hell And Back","AIRBORNE TOXIC EVENT",719
"Come With Me Now","KONGOS",661
"Tonight You're Perfect","NEW POLITICS",611
"On Top Of The World","IMAGINE DRAGONS",609
"Bad Blood","BASTILLE",608
"Dirty Paws","OF MONSTERS AND MEN",586
"Afterlife","ARCADE FIRE",513
"Best Day Of My Life","AMERICAN AUTHORS",417
"Invisible","U2",414
"Modern Jesus","PORTUGAL. THE MAN",372
"Giants","BEAR HANDS",336
"Shark Attack","GROUPLOVE",315
"The Epilogue","CROSSES",313
"Who We Are","SWITCHFOOT",311
"Thunder Clatter","WILD CUB",251
"Shepherd Of Fire","AVENGED SEVENFOLD",246
"Right Back At It Again","A DAY TO REMEMBER",222
"A Light That Never Comes","LINKIN PARK X STEVE AOKI",215
"What Doesn't Kill You","JAKE BUGG",198
"Everything Is Debatable","HELLOGOODBYE",193
"Gold","SIR SLY",180
"Forever","HAIM",174
"Wait For Me","KINGS OF LEON",173
"Waves","SLEEPER AGENT",163
"Lola Montez","VOLBEAT",162
"I Believe","BASIC VACATION",162
"Cardiac Arrest","BAD SUNS",157
"Shake","HEAD AND THE HEART",152
"Feels Like We Only Go...","TAME IMPALA",148
"Paris","MAGIC MAN",141
